,importance
capex_to_revenue,0.15066104
interest_coverage,0.14620528
roic,0.1277572
total_debt_yoy_growth,0.12550473
accruals_ratio,0.11629588
net_margin_trend_2y,0.11212537
roe_trend_2y,0.11184805
revenue_yoy_growth,0.10960248
