score_col,mean_abs_corr,redundancy_index,multiplier
fundamental_score,0.7300687116082174,0.7601374232164348,0.7339519018742477
bear_score,0.7201566802506482,0.7403133605012964,0.7408903238245463
valuation_score,0.7139666439301808,0.7279332878603617,0.7452233492488733
momentum_score,0.6994623301706985,0.698924660341397,0.7553763688805111
sector_score,0.67047338433822,0.6409467686764401,0.775668630963246
