rule_col,n,spearman_ic,top_decile_hit_rate,bottom_decile_hit_rate,top_bottom_spread,quarter_ic_std,stability
bear_rule_signal,14796,0.012025840133947403,0.4797297297297297,0.4635135135135135,0.016216216216216217,0.07141302210332356,0.6429348894833822
fundamental_rule_signal,14796,0.026879165174089142,0.5013513513513513,0.44932432432432434,0.052027027027026995,0.05114587130100166,0.7442706434949917
momentum_rule_signal,14796,-0.013661796228690395,0.47905405405405405,0.4851951547779273,-0.00614110072387325,0.08625730912612986,0.5687134543693507
valuation_rule_signal,14796,-0.02873645590011516,0.5,0.5236486486486487,-0.023648648648648685,0.0662289253715115,0.6688553731424425
