ticker,buy_date,buy_price,buy_shares,buy_notional_usd,buy_fees_usd,buy_total_cost_usd,sell_date,sell_price,sell_shares,sell_notional_usd,sell_fees_usd,sell_total_received_usd,pnl_usd,pnl_pct,hold_days
ALB,2025-11-14,115.25513938903808,0.5547203005138334,63.934365557650956,1.0,64.93436555765095,2025-12-19,145.73412487792967,0.5547203005138334,80.84167754740567,1.0,79.84167754740567,14.907311989754717,22.957507726042994,35
ALGN,2025-11-14,137.2671348876953,0.6272252475851189,86.0974126652346,1.0,87.0974126652346,2026-01-08,170.40942182922365,0.6272252475851189,106.88509179767176,1.0,105.88509179767176,18.787679132437162,21.570880876391826,55
DECK,2025-11-14,82.90281969451904,1.095749037077599,90.84068485128705,1.0,91.84068485128705,2025-12-15,103.88600786590577,1.095749037077599,113.83299308490213,1.0,112.83299308490213,20.992308233615077,22.857308030321043,31
FICO,2025-11-14,1743.1113651123044,0.06152763887323323,107.24952658845847,1.0,108.24952658845847,2026-01-30,1461.706873901367,0.06152763887323323,89.93537267592598,1.0,88.93537267592598,-19.31415391253249,-17.842252544864024,77
HAL,2025-11-14,27.327299236297605,3.8399430118615334,104.93527173547001,1.0,105.93527173547001,2026-01-26,34.1258398475647,3.8399430118615334,131.0412802465619,1.0,130.0412802465619,24.1060085110919,22.755412919775004,73
MTCH,2025-11-14,32.31227877807617,3.3623651970519153,108.6456816008425,1.0,109.6456816008425,2026-02-13,30.4695,3.3623651970519153,102.44958637157333,1.0,101.44958637157333,-8.196095229269162,-7.475073445305834,91
TPL,2025-11-14,341.22421463012694,0.2930638589076038,100.00048509222142,1.0,101.00048509222142,2025-11-25,287.8485210571289,0.2930638589076038,84.35799836184884,1.0,83.35799836184884,-17.642486730372582,-17.467724748315412,11
WBD,2025-11-14,23.05303068733215,2.657657140220379,61.267051609907796,1.0,62.267051609907796,2025-12-10,29.500470685958863,2.657657140220379,78.40213655840054,1.0,77.40213655840054,15.135084948492747,24.306731340535297,26
