fold_id,final_score,label,regime_adjusted_score,tp_level,sl_level,tp_sl_outcome,confidence,ev,ticker,date,sector,strategy,tp_pct,sl_pct,max_holding_days,rr_ratio,risk_benefit_score,sim_entry_date,sim_actual_entry_date,entry_price,tp_price,sl_price,sim_outcome,sim_days_to_outcome,sim_outcome_date
2025Q3,0.40388757658112306,1,0.40420954642037965,0.08732441642760431,0.05402002125477266,TP,0.40388757658112306,0.0030672411439841424,A,2025-09-30,Life Sciences Tools & Services,conservative,0.08732441642760431,0.05402002125477266,91,1.6165194755433239,0.00430680490534368,2025-11-14,2025-11-14,146.82000732421875,159.64097878370276,138.88878740793857,SL,33,2025-12-17
2025Q3,0.4247227596937402,1,0.4230136279647599,0.05744861728491998,0.05266438437152233,TP,0.4247227596937402,-0.005896886429836767,AAPL,2025-09-30,Technology,conservative,0.05744861728491998,0.05266438437152233,91,1.0908438021348004,-0.00750503193330683,2025-11-14,2025-11-14,272.4100036621094,288.05958170707754,258.06369852260025,SL,63,2026-01-16
2025Q3,0.37098460098697794,1,0.3692754692579976,0.08166314330518747,0.0440277827645646,TP,0.37098460098697794,0.002601615291106113,ABBV,2025-09-30,Technology,conservative,0.08166314330518747,0.0440277827645646,91,1.8548093539453314,0.0038079903854338192,2025-11-14,2025-11-14,232.36000061035156,251.33524863858815,222.1297049803049,SL,52,2026-01-05
2025Q3,0.5669129087212926,0,0.5281166514668738,0.06127102105385635,0.07084722164288404,SL,0.5669129087212926,0.004052315619470732,ABT,2025-09-30,Health Care,conservative,0.06127102105385635,0.07084722164288404,91,0.8648330821313226,0.0049284597712096765,2025-11-14,2025-11-14,130.58999633789062,138.59137875293254,121.33805792299667,SL,25,2025-12-09
2025Q3,0.6225704424428267,0,0.659482435236043,0.047690184136181854,0.056194943112366176,SL,0.6225704424428267,0.008480866521991717,ACGL,2025-09-30,Financials,conservative,0.047690184136181854,0.056194943112366176,91,0.8486561511561922,0.010280201407247442,2025-11-14,2025-11-14,92.5199966430664,96.93229231925316,87.32084069495298,TP,38,2025-12-22
2025Q3,0.6935848407716405,1,0.6918757090426602,0.058646929979852984,0.058534217891837444,TP,0.6935848407716405,0.02274084989618702,ACN,2025-09-30,Technology,conservative,0.058646929979852984,0.058534217891837444,91,1.001925576048933,0.028437009679206895,2025-11-14,2025-11-14,245.2100067138672,259.59082080797464,230.85683075161876,TP,18,2025-12-02
2025Q3,0.6121341537967427,0,0.6104250220677624,0.04761581965277449,0.10986995151270201,SL,0.6121341537967427,-0.013467532245295583,ADBE,2025-09-30,Technology,conservative,0.04761581965277449,0.10986995151270201,91,0.4333834592369839,-0.014926683673258539,2025-11-14,2025-11-14,331.1099853515625,346.8760586992953,294.73094731561486,TP,27,2025-12-11
2025Q3,0.22153833905378276,0,0.21982920732480243,0.0913930865594637,0.05057163811645084,SL,0.22153833905378276,-0.019121008807521163,ADI,2025-09-30,Technology,conservative,0.0913930865594637,0.05057163811645084,91,1.8072004380995863,-0.02775988268098574,2025-11-14,2025-11-14,234.88999938964844,256.35732143581896,223.01122734334177,TP,12,2025-11-26
2025Q3,0.3826133239603153,0,0.3660673448401143,0.06975852754571603,0.06951957972334388,SL,0.3826133239603153,-0.016229920146227518,ADM,2025-09-30,Consumer Staples,conservative,0.06975852754571603,0.06951957972334388,91,1.0034371298463405,-0.02030134626851898,2025-11-14,2025-11-14,58.61000061035156,62.6985479523832,54.53545800033499,TP,60,2026-01-13
2025Q3,0.5853719021471369,0,0.5883966510135743,0.03379526538735054,0.051953709762099995,SL,0.5853719021471369,-0.0017586690716985681,ADP,2025-09-30,Professional Services,conservative,0.03379526538735054,0.051953709762099995,91,0.6504880121573924,-0.00204466735882154,2025-11-14,2025-11-14,253.08999633789062,261.6432399310132,239.9410321244609,TP,27,2025-12-11
