date,equity_usd,cash_usd,positions_value_usd
2025-11-14,722.2482314696033,-1.4210854715202004e-14,722.2482314696033
2025-11-17,707.5909971347182,-1.4210854715202004e-14,707.5909971347182
2025-11-18,709.828568477047,-1.4210854715202004e-14,709.828568477047
2025-11-19,708.7448362555973,-1.4210854715202004e-14,708.7448362555973
2025-11-20,693.5989504956182,-1.4210854715202004e-14,693.5989504956182
2025-11-21,714.3236693956532,-1.4210854715202004e-14,714.3236693956532
2025-11-24,707.4400064950164,-1.4210854715202004e-14,707.4400064950164
2025-11-25,722.3140017143002,83.35799836184883,638.9560033524514
2025-11-26,726.4188262111036,83.35799836184883,643.0608278492548
2025-11-28,731.8220826260573,83.35799836184883,648.4640842642085
2025-12-01,735.4010577256192,83.35799836184883,652.0430593637705
2025-12-02,740.9405759899139,83.35799836184883,657.5825776280651
2025-12-03,746.8304189720689,83.35799836184883,663.4724206102201
2025-12-04,748.3076610182022,83.35799836184883,664.9496626563534
2025-12-05,765.9419290920462,83.35799836184883,682.5839307301974
2025-12-08,766.9875091876678,83.35799836184883,683.629510825819
2025-12-09,772.2850284621711,83.35799836184883,688.9270301003223
2025-12-10,781.2407566411962,160.76013492024936,620.4806217209468
2025-12-11,784.9898876334629,160.76013492024936,624.2297527132135
2025-12-12,784.0367971389628,160.76013492024936,623.2766622187135
2025-12-15,779.0050956120659,273.59312800515147,505.41196760691446
2025-12-16,771.4780331037482,273.59312800515147,497.88490509859673
2025-12-17,772.8520779770892,273.59312800515147,499.2589499719377
2025-12-18,776.2464421616971,273.59312800515147,502.65331415654566
2025-12-19,777.3872473133455,353.4348055525571,423.95244176078836
2025-12-22,778.9918564540367,353.4348055525571,425.5570509014796
2025-12-23,776.2640754846714,353.4348055525571,422.8292699321142
2025-12-24,777.1627896392072,353.4348055525571,423.72798408665005
2025-12-26,777.4142722275001,353.4348055525571,423.9794666749429
2025-12-29,778.4453362439751,353.4348055525571,425.010530691418
2025-12-30,777.5697211389621,353.4348055525571,424.134915586405
2025-12-31,772.4834463513757,353.4348055525571,419.0486407988186
2026-01-02,772.791069701304,353.4348055525571,419.35626414874685
2026-01-05,787.3204590829399,353.4348055525571,433.8856535303828
2026-01-06,785.4728056709077,353.4348055525571,432.03800011835057
2026-01-07,781.544244450032,353.4348055525571,428.1094388974749
2026-01-08,790.1903085202349,459.31989735022887,330.87041117000604
2026-01-09,795.4287828573384,459.31989735022887,336.10888550710956
2026-01-12,790.0157849825614,459.31989735022887,330.6958876323326
2026-01-13,790.9306079504277,459.31989735022887,331.6107106001988
2026-01-14,793.2001896996547,459.31989735022887,333.8802923494259
2026-01-15,788.7308498059331,459.31989735022887,329.41095245570426
2026-01-16,786.1720472065932,459.31989735022887,326.85214985636435
2026-01-20,778.110499491608,459.31989735022887,318.79060214137917
2026-01-21,786.1823061028131,459.31989735022887,326.86240875258426
2026-01-22,790.5799872872765,459.31989735022887,331.2600899370476
2026-01-23,789.2294004863769,459.31989735022887,329.90950313614803
2026-01-26,792.6392293803126,589.3611775967908,203.27805178352185
2026-01-27,791.0756013976699,589.3611775967908,201.71442380087913
2026-01-28,788.6926367363169,589.3611775967908,199.3314591395261
2026-01-29,786.0608792263878,589.3611775967908,196.69970162959706
2026-01-30,783.0342248782434,678.2965502727168,104.73767460552664
2026-02-02,784.3455516660715,678.2965502727168,106.04900139335469
2026-02-03,775.4689031848766,678.2965502727168,97.17235291215982
2026-02-04,781.2185510067007,678.2965502727168,102.92200073398398
2026-02-05,782.0255178844089,678.2965502727168,103.72896761169211
2026-02-06,784.6481586336597,678.2965502727168,106.3516083609429
2026-02-09,787.8760325576949,678.2965502727168,109.57948228497813
2026-02-10,787.5398011685519,678.2965502727168,109.24325089583508
2026-02-11,783.8748161775064,678.2965502727168,105.5782659047896
2026-02-12,778.8985172250382,678.2965502727168,100.6019669523214
2026-02-13,779.7461366442901,779.7461366442901,0.0
