,importance
current_ratio,0.21142051445817325
debt_to_ebitda,0.17618663878547017
interest_coverage,0.16055152285829263
insider_net_ratio_90d,0.15525362498813375
debt_equity,0.14858874173864073
total_debt_yoy_growth,0.14799895717128936
