,importance
ps_ratio,0.2105999667794921
pb_vs_5y_median,0.20515891357270982
pe_vs_5y_median,0.16566670742064388
fcf_yield,0.16149115861016006
pe_ratio,0.12180799041857175
ev_ebitda_vs_5y_median,0.11343019533244249
earnings_yield,0.021845067865979863
