,importance
current_ratio,0.15407338480706473
debt_to_ebitda,0.13508502306706333
interest_coverage,0.1271769961830432
eps_revision,0.12418591706592566
eps_surprise_pct,0.12339156270745598
total_debt_yoy_growth,0.11929775575884581
debt_equity,0.11560502882913867
revenue_decline,0.02364737494954096
consecutive_losses,0.014397611681442414
debt_ebitda_high,0.01336769990176229
liquidity_risk,0.012343452565844418
debt_growth_high,0.010477585964848402
debt_equity_high,0.010219581703447805
low_coverage,0.008769463833207605
eps_miss,0.007961560981368698
insider_net_shares_90d,0.0
insider_sell_ratio,0.0
fcf_negative,0.0
insider_selling,0.0
