,importance
eps_revision,0.14237071623195996
current_ratio,0.13734563622264587
interest_coverage,0.12896167730574437
debt_equity,0.12643148579189742
eps_surprise_pct,0.12615174947987318
total_debt_yoy_growth,0.11970898000842325
debt_to_ebitda,0.11939418201038589
revenue_decline,0.033532714577661556
consecutive_losses,0.013356473611819918
debt_ebitda_high,0.010403433713893885
liquidity_risk,0.010241763066053811
low_coverage,0.008797410048085284
debt_growth_high,0.008581802569800385
eps_miss,0.0075554892387526325
debt_equity_high,0.007166486123002532
insider_net_shares_90d,0.0
insider_sell_ratio,0.0
fcf_negative,0.0
insider_selling,0.0
