,importance
total_debt_yoy_growth,0.1561516172118256
debt_equity,0.12786379433767284
eps_revision,0.12267991923252447
current_ratio,0.11696883760222217
interest_coverage,0.11364523879494468
eps_surprise_pct,0.09986651347654811
debt_to_ebitda,0.08569728720101372
insider_net_shares_90d,0.058956531451712146
insider_sell_ratio,0.03273351904692385
revenue_decline,0.013893406422614996
debt_ebitda_high,0.010718210207487066
debt_growth_high,0.009931117530435626
eps_miss,0.009065254809616832
liquidity_risk,0.007871681114037198
debt_equity_high,0.007772317533846286
fcf,0.007614435178046914
consecutive_losses,0.006299602925028151
insider_selling,0.005792518776048514
low_coverage,0.005234670845853294
fcf_negative,0.0012435263015975913
