,importance
eps_revision,0.18629974699818286
eps_surprise_pct,0.13233862601247587
current_ratio,0.1288232483962647
total_debt_yoy_growth,0.1208992605358876
debt_equity,0.11906197626251638
interest_coverage,0.11812280052101898
debt_to_ebitda,0.09208741566816189
revenue_decline,0.031333151195857195
debt_ebitda_high,0.013985877234984855
debt_growth_high,0.011864343311140096
liquidity_risk,0.01153381997398263
low_coverage,0.01013667907346321
eps_miss,0.010042644557759472
debt_equity_high,0.009107972115509183
consecutive_losses,0.004362438142795201
insider_net_shares_90d,0.0
insider_sell_ratio,0.0
fcf_negative,0.0
insider_selling,0.0
