,importance
current_ratio,0.12386668918721659
debt_equity,0.11523665297014651
debt_to_ebitda,0.10935654940006255
eps_surprise_pct,0.10194492543479099
eps_revision,0.10154405526383053
total_debt_yoy_growth,0.09639363675030858
interest_coverage,0.09095052597461765
insider_net_shares_90d,0.08376937384112615
insider_sell_ratio,0.065475310147315
fcf,0.03900285281757574
debt_equity_high,0.01022140177663455
debt_ebitda_high,0.01017078068867452
consecutive_losses,0.009519765927315698
debt_growth_high,0.008085319580166629
revenue_decline,0.008025375722584814
insider_selling,0.007180132170531397
low_coverage,0.006494795104139904
liquidity_risk,0.005936475812204209
eps_miss,0.004937750110606749
fcf_negative,0.0018876313201513608
