,importance
eps_surprise_pct,0.12292127370812556
debt_equity,0.12261921231094637
eps_revision,0.12184709179736522
current_ratio,0.11052915614101681
debt_to_ebitda,0.1097269927320332
total_debt_yoy_growth,0.10153931934458643
interest_coverage,0.1002928627794313
insider_net_shares_90d,0.06906654167793934
insider_sell_ratio,0.0414700755840099
consecutive_losses,0.01657767066973356
revenue_decline,0.012884318938425733
debt_ebitda_high,0.011298850179491051
fcf,0.011210254578179401
liquidity_risk,0.00992262445491631
eps_miss,0.009665299120898765
debt_growth_high,0.008379318443265532
insider_selling,0.006954176043334568
debt_equity_high,0.0058850558970151776
low_coverage,0.005840124430796092
fcf_negative,0.0013697811684895622
