,shap_importance
insider_net_shares_90d,0.039165429222787644
current_ratio,0.02823553979941114
fcf,0.02809239862400461
interest_coverage,0.020336724576774587
debt_equity,0.014185754634998361
total_debt_yoy_growth,0.013008785578336781
eps_surprise_pct,0.011111738974169288
eps_revision,0.008351270532944903
debt_to_ebitda,0.005866190680739497
insider_sell_ratio,0.005436230094040142
insider_selling,0.004723642745273695
revenue_decline,0.0023536349661217293
debt_ebitda_high,0.0015926705923854842
liquidity_risk,0.0011685732140414662
debt_equity_high,0.0008168424690164384
fcf_negative,0.000697994738612053
debt_growth_high,0.0004626583755245214
low_coverage,0.0004536949427530086
eps_miss,0.0003615517910724311
consecutive_losses,0.0002488265922457151
