,importance
current_ratio,0.1286059221651431
debt_equity,0.11733268945389326
eps_surprise_pct,0.10640826724125278
total_debt_yoy_growth,0.10064137801304077
insider_net_shares_90d,0.09917978633399234
eps_revision,0.09685907756155765
interest_coverage,0.08724880770694696
debt_to_ebitda,0.07418580614150824
insider_sell_ratio,0.0547434642285388
fcf,0.043049711649175204
revenue_decline,0.014521438855855329
debt_equity_high,0.01351119230535691
eps_miss,0.012987127635596719
debt_ebitda_high,0.012691158704327458
debt_growth_high,0.008517546702906848
liquidity_risk,0.008458568495601886
insider_selling,0.007925763140407336
low_coverage,0.007448158300932726
consecutive_losses,0.003981685509056009
fcf_negative,0.0017024498549096745
