,importance
total_debt_yoy_growth,0.26082820957067426
current_ratio,0.18849762379486618
debt_equity,0.15565129572003564
interest_coverage,0.15170470574575357
debt_to_ebitda,0.1317391817116225
revenue_decline,0.029128644055153165
liquidity_risk,0.01870819172682449
debt_growth_high,0.018007812301099744
debt_ebitda_high,0.014268487040119375
consecutive_losses,0.010939155877869807
debt_equity_high,0.010680603436606732
low_coverage,0.009846089019374553
insider_net_shares_90d,0.0
insider_sell_ratio,0.0
fcf_negative,0.0
insider_selling,0.0
eps_miss,0.0
