,importance
total_debt_yoy_growth,0.2365588203564403
interest_coverage,0.10799688118068392
eps_surprise_pct,0.10387618600260205
debt_equity,0.09681528696012999
eps_revision,0.0891166147505651
debt_to_ebitda,0.079798194336653
current_ratio,0.07948524376006912
insider_net_shares_90d,0.05374162298788168
insider_sell_ratio,0.03924909863579772
fcf,0.03892171754620161
revenue_decline,0.012717960732023375
low_coverage,0.009519609472220046
consecutive_losses,0.008497736792479883
debt_ebitda_high,0.008333006236009794
debt_growth_high,0.008286285185234773
fcf_negative,0.006816189318977345
debt_equity_high,0.005746362375012987
eps_miss,0.005414330753717773
insider_selling,0.004664511932881339
liquidity_risk,0.0044443406844181955
