,importance
eps_revision,0.13803322941839433
current_ratio,0.13454936896349015
eps_surprise_pct,0.13003384184331998
interest_coverage,0.12951128291420538
total_debt_yoy_growth,0.11845012182836066
debt_to_ebitda,0.1139370593447307
debt_equity,0.10848151562765918
low_coverage,0.02230296635755005
revenue_decline,0.0183309608085532
liquidity_risk,0.01649483507261421
debt_ebitda_high,0.01616464320518736
eps_miss,0.01491987537612183
consecutive_losses,0.013058511333685638
debt_equity_high,0.007865490028496434
debt_growth_high,0.007332031556711823
insider_net_shares_90d,0.0050494753755336115
insider_sell_ratio,0.003674921338373467
insider_selling,0.0018098696070120376
fcf_negative,0.0
