,importance
eps_revision,0.12517300943460943
debt_equity,0.12024429572013547
interest_coverage,0.10676357167368236
current_ratio,0.10554377279212146
debt_to_ebitda,0.10386693239778612
eps_surprise_pct,0.10269201130437464
total_debt_yoy_growth,0.09762081818255493
insider_net_shares_90d,0.08161892592337379
insider_sell_ratio,0.04493760232026008
fcf,0.032606568156999534
revenue_decline,0.012101794401649572
consecutive_losses,0.011398205837356854
debt_ebitda_high,0.010208228852473014
eps_miss,0.0077771235656254375
debt_equity_high,0.007678978594878448
debt_growth_high,0.007324198325848248
liquidity_risk,0.007149544718375446
low_coverage,0.006938793735903618
insider_selling,0.005546211127496354
fcf_negative,0.0028094129344951213
