,importance
eps_revision,0.13590393905518236
eps_surprise_pct,0.12326313906904479
total_debt_yoy_growth,0.12014764799680008
interest_coverage,0.11398651588643398
current_ratio,0.11215818716352782
debt_equity,0.11076365315199281
debt_to_ebitda,0.09610563138108313
insider_net_shares_90d,0.0600634829820673
insider_sell_ratio,0.04185326736760747
revenue_decline,0.014046238192495635
liquidity_risk,0.01283347348757951
eps_miss,0.010208439552679874
low_coverage,0.01000655839522325
debt_equity_high,0.009325259319251298
debt_growth_high,0.008355558263623475
debt_ebitda_high,0.0074785954177626094
insider_selling,0.007169325173391979
consecutive_losses,0.006331088144252631
fcf_negative,0.0
