,importance
interest_coverage,0.13003884008438743
eps_revision,0.12890650190852299
debt_equity,0.12869331202615628
debt_to_ebitda,0.11883362637586437
eps_surprise_pct,0.11778178328447787
current_ratio,0.10591052958281132
total_debt_yoy_growth,0.1035139372974669
insider_net_shares_90d,0.04062871236992161
insider_sell_ratio,0.02980408856701056
revenue_decline,0.01731497951173853
low_coverage,0.015361882116600176
consecutive_losses,0.011652824679594944
liquidity_risk,0.011585928746800932
debt_ebitda_high,0.011173816897194665
debt_growth_high,0.010039714644374243
eps_miss,0.006619899044283955
insider_selling,0.006334832132816757
debt_equity_high,0.005804790729976523
fcf_negative,0.0
