,importance
debt_equity,0.12048343699957437
total_debt_yoy_growth,0.11776241801586734
eps_revision,0.11285470889041131
current_ratio,0.11276737889297304
eps_surprise_pct,0.10312566174076496
debt_to_ebitda,0.0918654641353336
interest_coverage,0.0895160751549503
insider_net_shares_90d,0.08936648089615083
insider_sell_ratio,0.05239649906718149
fcf,0.0369204541331829
revenue_decline,0.011108730945271199
debt_growth_high,0.00920050174407384
debt_ebitda_high,0.009136163349561549
liquidity_risk,0.008662696192773824
insider_selling,0.008114605590703296
eps_miss,0.006767644423543404
low_coverage,0.006157497321861699
debt_equity_high,0.00590110624461674
fcf_negative,0.004231735944717111
consecutive_losses,0.003660740316487265
