,importance
eps_revision,0.16112638023067152
current_ratio,0.13150101198484906
eps_surprise_pct,0.13090106450148759
interest_coverage,0.12624848931254465
debt_equity,0.1207042882855082
debt_to_ebitda,0.11878178287325591
total_debt_yoy_growth,0.10832079131379482
revenue_decline,0.018107846996536982
liquidity_risk,0.01652865602925913
consecutive_losses,0.015091800451526437
debt_ebitda_high,0.015049297781780744
debt_growth_high,0.012151815737209932
low_coverage,0.010554292001661794
debt_equity_high,0.007855686379627523
eps_miss,0.007076796120285691
insider_net_shares_90d,0.0
insider_sell_ratio,0.0
fcf_negative,0.0
insider_selling,0.0
