,importance
eps_revision,0.14665113705367816
interest_coverage,0.12091199596103974
current_ratio,0.11447444375419802
eps_surprise_pct,0.11442881672022429
total_debt_yoy_growth,0.11395602346970919
debt_to_ebitda,0.10947397773116917
debt_equity,0.10242588046856528
revenue_decline,0.05758759855469267
insider_net_shares_90d,0.03567791131139745
insider_sell_ratio,0.022145167593933514
debt_ebitda_high,0.010306492633101516
consecutive_losses,0.00937156488305222
liquidity_risk,0.008483158788890163
eps_miss,0.008150876403579135
debt_growth_high,0.008062734202157956
low_coverage,0.00709171595086772
debt_equity_high,0.0063410931808044
insider_selling,0.004459411338939498
fcf_negative,0.0
