,importance
eps_revision,0.1684335839789827
eps_surprise_pct,0.11674332591781694
current_ratio,0.10769328382361412
debt_to_ebitda,0.10267138456827027
debt_equity,0.10228277403313361
interest_coverage,0.09341955761763063
total_debt_yoy_growth,0.09077651813090186
insider_net_shares_90d,0.05884276640050677
insider_sell_ratio,0.03789090684276486
fcf,0.03397404178967485
revenue_decline,0.026117666421994472
debt_ebitda_high,0.012002970594966113
consecutive_losses,0.008152374770076186
debt_growth_high,0.007505962820800063
fcf_negative,0.00704704580380628
insider_selling,0.0060181227472645045
liquidity_risk,0.005706898229746623
eps_miss,0.0054482856334733725
low_coverage,0.005239382428396818
debt_equity_high,0.0040331474461790225
