,shap_importance
debt_to_ebitda,0.053161405778751857
eps_surprise_pct,0.027724792329725835
debt_equity,0.016193707696030017
eps_revision,0.011547611160363434
current_ratio,0.011164220457668024
revenue_decline,0.008744963067130363
total_debt_yoy_growth,0.007712221457495568
interest_coverage,0.007645061049958753
insider_sell_ratio,0.005094261787087934
liquidity_risk,0.0021718098180461835
debt_ebitda_high,0.0019045687831073686
debt_growth_high,0.001068367349146243
eps_miss,0.000721766066399473
consecutive_losses,0.00040351552563721264
debt_equity_high,0.0003935776299024257
low_coverage,0.0003131866313741596
insider_net_shares_90d,0.00019339366794950713
insider_selling,6.775948979689153e-05
fcf_negative,0.0
