,importance
eps_revision,0.16068466804414286
current_ratio,0.13597262544964894
interest_coverage,0.1186666572362784
eps_surprise_pct,0.1183649236297577
debt_to_ebitda,0.11781467713441797
total_debt_yoy_growth,0.11642558159832138
debt_equity,0.10785909883861937
revenue_decline,0.0511387126018846
liquidity_risk,0.013992711094637287
debt_ebitda_high,0.0135196688768683
debt_growth_high,0.010263125784303185
consecutive_losses,0.009340219353952744
eps_miss,0.008842788845265665
debt_equity_high,0.008608946622805912
low_coverage,0.008505594889095715
insider_net_shares_90d,0.0
insider_sell_ratio,0.0
fcf_negative,0.0
insider_selling,0.0
