,importance
ev_to_ebitda,0.2816574066776856
pb_ratio,0.19417175392503802
pb_vs_5y_median,0.16806761828801703
ps_ratio,0.1577606631401712
ev_ebitda_vs_5y_median,0.1005379231838587
earnings_yield,0.09780463478522942
