fold_id,datetime,action,ticker,raw_price,exec_price,shares,notional_usd,fee_usd,slippage_pct,entry_date_requested,entry_date_used,exit_date_requested,exit_date_used,reason,tp_pct,sl_pct,tp_sl_outcome,days_to_outcome
T07_20250215,2025-02-18,BUY,ERIE,391.0,391.39099999999996,1.254806488846921,491.11996647628524,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.5352240265413565,0.16881034405683795,SL,209.0
T07_20250215,2025-02-18,BUY,HCA,316.7099914550781,317.0267014465332,1.5491438551875827,491.11996647628524,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.5078401603521655,0.11112463672243257,NONE,366.0
T07_20250215,2025-02-18,BUY,MSCI,572.6900024414062,573.2626924438476,0.8567101486800339,491.1199664762853,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.55,0.12990680920242637,NONE,366.0
T07_20250215,2025-02-18,BUY,MU,106.79000091552734,106.89679091644285,1.8769410887311577,200.63897912457517,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.55,0.12830994206024207,TP,219.0
T07_20250215,2025-02-18,BUY,NVDA,139.39999389648438,139.53939389038084,1.5274401757447607,213.1380763272407,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.55,0.08,NONE,366.0
T07_20250215,2025-02-18,BUY,ORLY,86.38800048828125,86.47438848876952,5.679369060124285,491.1199664762853,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.4739800590938436,0.12200043728787993,NONE,366.0
T07_20250215,2025-02-18,BUY,SMCI,55.79999923706055,55.8557992362976,1.3462835618238342,75.19774434435973,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,rebalance_entry,0.5439881066936538,0.16822631384504041,SL,183.0
T07_20250215,2025-08-20,SELL,SMCI,42.61000061035156,42.56739060974121,1.3462835618238342,57.30777824762883,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2025-08-20,sl_hit,0.5439881066936538,0.16822631384504041,SL,183.0
T07_20250215,2025-09-15,SELL,ERIE,321.80999755859375,321.48818756103515,1.254806488846921,403.40546383922293,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2025-09-15,sl_hit,0.5352240265413565,0.16881034405683795,SL,209.0
T07_20250215,2025-09-25,SELL,MU,156.8300018310547,156.67317182922363,1.8769410887311577,294.06631370810675,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2025-09-25,tp_hit,0.55,0.12830994206024207,TP,219.0
T07_20250215,2026-02-19,SELL,HCA,528.6599731445312,528.1313131713868,1.5491438551875827,818.1513785316026,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,time_exit,0.5078401603521655,0.11112463672243257,NONE,366.0
T07_20250215,2026-02-19,SELL,MSCI,541.1199951171875,540.5788751220703,0.8567101486800339,463.1194084791143,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,time_exit,0.55,0.12990680920242637,NONE,366.0
T07_20250215,2026-02-19,SELL,NVDA,187.89999389648438,187.7120939025879,1.5274401757447607,286.71899369998584,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,time_exit,0.55,0.08,NONE,366.0
T07_20250215,2026-02-19,SELL,ORLY,94.16999816894531,94.07582817077636,5.679369060124285,534.291347818676,1.0,0.001,2025-02-15,2025-02-18,2026-02-15,2026-02-19,time_exit,0.4739800590938436,0.12200043728787993,NONE,366.0
