ticker,strategy,selected,selected_strategy,reject_reason,selection_score,rule_adjusted_rbs,risk_benefit_score,certainty_component,tp_quality_component,tp_floor_penalty_component,tp_pct,sl_pct,tp_feasibility,confidence,historical_tp_prob
ALB,conservative,True,conservative,selected,,,-0.05672000545966344,,,,0.31834174964544826,0.21002847170416222,1.0,0.31965282275196594,0.43448275862068964
ALGN,conservative,True,conservative,selected,,,0.5367104524306098,,,,0.48530207529815733,0.14172092565806052,1.0,0.6871887896854998,0.5413793103448276
ALL,conservative,False,balanced,lower_selection_score,,,0.18762238322629757,,,,0.21469820593472988,0.08,1.0,0.6524847138983453,0.496551724137931
AMAT,conservative,True,conservative,selected,,,0.7937663630709202,,,,0.5393280178477421,0.09741942578792923,1.0,0.7762930377875457,0.5793103448275863
AMD,conservative,True,conservative,selected,,,0.7238840027602738,,,,0.55,0.16383227291702998,1.0,0.7808599027178547,0.5655172413793103
AME,conservative,False,aggressive,lower_selection_score,,,0.1474048986891299,,,,0.20131415030150868,0.08226783804402467,1.0,0.6126039542408938,0.5724137931034483
AMGN,conservative,False,balanced,lower_selection_score,,,0.11272712495549908,,,,0.20742891248894896,0.08,1.0,0.5162787664108314,0.5827586206896551
AMP,conservative,False,balanced,lower_selection_score,,,0.18688311053858986,,,,0.3327780635898358,0.08898395049596225,1.0,0.43998140151112086,0.593103448275862
AMT,conservative,True,conservative,selected,,,0.08701044465140985,,,,0.23904491027017027,0.09000289958194807,1.0,0.4324389028632233,0.5448275862068965
AMZN,conservative,False,balanced,lower_selection_score,,,0.21770243088647157,,,,0.45599839441307805,0.08,1.0,0.35233541259023576,0.6448275862068965
AON,conservative,False,aggressive,lower_selection_score,,,0.17741648099268717,,,,0.24880987976978955,0.08,1.0,0.5468528886846039,0.6620689655172414
AOS,conservative,True,conservative,selected,,,0.09816711448096017,,,,0.2997667213278749,0.08033919324123735,1.0,0.344979843826726,0.5689655172413793
APA,conservative,False,aggressive,lower_selection_score,,,0.13979986546140874,,,,0.20399465078669232,0.28934862693734514,1.0,0.8274166853768743,0.42068965517241375
APD,conservative,False,balanced,lower_selection_score,,,0.046200249187645155,,,,0.21682796577871621,0.08,1.0,0.3622963797573742,0.5689655172413793
APH,conservative,False,aggressive,lower_selection_score,,,0.35124164044676676,,,,0.30238605875588187,0.08,1.0,0.6814866828722932,0.5655172413793103
APTV,conservative,False,aggressive,lower_selection_score,,,0.0736517690390639,,,,0.2343113574929908,0.20843267876234006,1.0,0.6006324315201552,0.4931034482758621
ARE,conservative,True,conservative,selected,,,-0.031504326104107826,,,,0.2031296947713263,0.10715317616463468,1.0,0.2764532669797335,0.4827586206896552
ATO,conservative,False,balanced,lower_selection_score,,,-0.03194470132154487,,,,0.21404235205889016,0.08,1.0,0.20697231374031036,0.5758620689655174
AVB,conservative,False,aggressive,lower_selection_score,,,0.047613770091339734,,,,0.1582484640649956,0.08901400316301548,1.0,0.49331100457679405,0.4793103448275862
AVGO,conservative,False,balanced,lower_selection_score,,,0.6786969621253857,,,,0.5255169639431427,0.0850804194481774,1.0,0.6951043552685222,0.7482758620689655
AVY,conservative,True,conservative,selected,,,0.04997703680774141,,,,0.2227185908891647,0.08121146954327355,1.0,0.36475708830542036,0.5275862068965518
AWK,conservative,False,balanced,lower_selection_score,,,-0.044372599747306694,,,,0.22383640228310103,0.08,1.0,0.17736722271947933,0.5896551724137932
AXON,conservative,True,conservative,selected,,,0.5980386571258446,,,,0.55,0.11871105297901303,1.0,0.6246799416295059,0.6137931034482759
AXP,conservative,True,conservative,selected,,,0.16019487560227932,,,,0.27027572550621726,0.08,1.0,0.47632410362508026,0.5793103448275863
AZO,conservative,False,aggressive,lower_selection_score,,,0.24788866082165012,,,,0.2981909621588442,0.08,1.0,0.5508247393636736,0.7344827586206897
BA,conservative,False,aggressive,lower_selection_score,,,0.20977720688714663,,,,0.29738506889663274,0.1214356771463262,1.0,0.6006198497426324,0.46551724137931033
BAC,conservative,True,conservative,selected,,,0.010372325103040437,,,,0.2654368251528889,0.10762617444332973,1.0,0.3056921335128452,0.596551724137931
BALL,conservative,False,aggressive,lower_selection_score,,,0.2042807946569791,,,,0.20211016428671663,0.0961501875969245,1.0,0.7713406649477065,0.5137931034482759
BAX,conservative,False,balanced,lower_selection_score,,,-0.008249379797309452,,,,0.14241537695256165,0.12158129704754514,1.0,0.43637093609746247,0.39655172413793105
BBY,conservative,True,conservative,selected,,,-0.015161886224404847,,,,0.31710602864914633,0.15734297915455375,1.0,0.3103829869113018,0.5206896551724138
BDX,conservative,False,aggressive,lower_selection_score,,,0.1552841879080752,,,,0.15984885554076925,0.08,1.0,0.7652961257348937,0.5517241379310345
BEN,conservative,False,balanced,lower_selection_score,,,0.013995025974881508,,,,0.14427864881951488,0.17339010556712425,1.0,0.582289379737803,0.3275862068965517
BF-B,conservative,False,balanced,lower_selection_score,,,0.047162106421839524,,,,0.15740377352767224,0.08707051424896928,1.0,0.4890189936931441,0.4689655172413793
BG,conservative,False,aggressive,lower_selection_score,,,0.025960098390370927,,,,0.14301325535696283,0.11065303261673538,1.0,0.5135625993814734,0.40689655172413797
BIIB,conservative,False,balanced,lower_selection_score,,,0.21740495471175636,,,,0.2656267326219316,0.18383889972378561,1.0,0.7643564590992609,0.40344827586206894
BK,conservative,False,balanced,lower_selection_score,,,0.1921120483497892,,,,0.23096687649999767,0.08,1.0,0.6160724744769,0.5275862068965518
BKNG,conservative,False,aggressive,lower_selection_score,,,0.3333039837952426,,,,0.26011450693778493,0.10601411820345467,1.0,0.8537968953651524,0.5689655172413793
BKR,conservative,True,conservative,selected,,,-0.03764166909356513,,,,0.2932180215460055,0.1579056352040791,1.0,0.293041932719555,0.42068965517241375
BLDR,conservative,True,conservative,selected,,,0.10019837156314747,,,,0.55,0.16670682491052896,1.0,0.3092143313015475,0.5206896551724138
BLK,conservative,True,conservative,selected,,,0.17887069587422622,,,,0.25323763378470526,0.08,1.0,0.5397093717988187,0.5758620689655172
BMY,conservative,False,aggressive,lower_selection_score,,,0.08341355828497964,,,,0.18086317818545086,0.1246621293474967,1.0,0.6083744847632747,0.4931034482758621
BR,conservative,False,aggressive,lower_selection_score,,,0.32092669533223694,,,,0.28162582825140603,0.08,1.0,0.6932534705679363,0.6931034482758621
BRK-B,conservative,False,aggressive,lower_selection_score,,,0.2287458815018598,,,,0.22532078761581348,0.08,1.0,0.7016571058052263,0.6379310344827587
BRO,conservative,False,aggressive,lower_selection_score,,,0.1590710150556252,,,,0.2870292392187095,0.08,1.0,0.4464371141922106,0.6344827586206896
BSX,conservative,False,aggressive,lower_selection_score,,,0.410619914013311,,,,0.31035397508648355,0.08,1.0,0.7389491124727332,0.603448275862069
BWA,conservative,False,aggressive,lower_selection_score,,,0.08564122681287868,,,,0.18232510317600864,0.20778973583162433,1.0,0.712672616704494,0.44137931034482764
BX,conservative,False,balanced,lower_selection_score,,,0.2331583648382848,,,,0.3557669601025934,0.09614865817068126,1.0,0.4807692166591355,0.6137931034482759
BXP,conservative,True,conservative,selected,,,-0.05479881025451286,,,,0.1453030805947204,0.11125782589636783,1.0,0.27263321747288183,0.44482758620689655
C,conservative,False,balanced,lower_selection_score,,,0.029963779114374246,,,,0.20182522551075782,0.11546552582904626,1.0,0.42962933382324514,0.5
CAG,conservative,True,conservative,selected,,,-0.06299479849847886,,,,0.12483647575200717,0.11183495426271689,1.0,0.264435198391594,0.43448275862068964
CAH,conservative,False,aggressive,lower_selection_score,,,0.27292121343367465,,,,0.22775039961763272,0.08965671117758159,1.0,0.8083455874475943,0.4896551724137931
CAT,conservative,False,balanced,lower_selection_score,,,0.10274993417166473,,,,0.28459684900037274,0.11624371864042737,1.0,0.4490105213122179,0.5206896551724138
CB,conservative,False,aggressive,lower_selection_score,,,0.12872171659258885,,,,0.17211019407801006,0.08,1.0,0.6493299299134762,0.503448275862069
CBOE,conservative,False,aggressive,lower_selection_score,,,0.21855585081313328,,,,0.25548268853536377,0.08,1.0,0.6007137491583494,0.6172413793103447
CBRE,conservative,False,aggressive,lower_selection_score,,,0.2896592028138578,,,,0.3145453044005094,0.09684334901563275,1.0,0.6239837930335814,0.5827586206896551
CCI,conservative,True,conservative,selected,,,0.004499676855430191,,,,0.18731257289349812,0.08,1.0,0.3098929541166029,0.4827586206896552
CCL,conservative,False,aggressive,lower_selection_score,,,0.15541693158897985,,,,0.18690314345315442,0.15867441326045234,1.0,0.8065803911100601,0.4896551724137931
CDNS,conservative,False,aggressive,lower_selection_score,,,0.47998774078082945,,,,0.36715100921713595,0.08,1.0,0.7156281967263237,0.696551724137931
CE,conservative,False,aggressive,lower_selection_score,,,0.2755629476201978,,,,0.22767467994757518,0.0832937146336876,1.0,0.7942702991202558,0.5517241379310345
CF,conservative,False,balanced,lower_selection_score,,,0.12199635759711196,,,,0.29210034589146283,0.1336884118941331,1.0,0.4992791876326671,0.5482758620689655
CHD,conservative,True,conservative,selected,,,0.06921356753595313,,,,0.2045412237519017,0.08,1.0,0.4295483577958354,0.5793103448275863
CHRW,conservative,False,aggressive,lower_selection_score,,,0.12689179381193277,,,,0.16805903860962917,0.10875390217812554,1.0,0.7235381104349582,0.44482758620689655
CHTR,conservative,False,balanced,lower_selection_score,,,0.20803757889178384,,,,0.3138964423962822,0.09643655771658131,1.0,0.5145517282998797,0.6344827586206896
CI,conservative,False,balanced,lower_selection_score,,,0.17595346101178647,,,,0.30892801607824805,0.09589211915069767,1.0,0.47762294887534695,0.5586206896551724
CINF,conservative,False,aggressive,lower_selection_score,,,0.2729971933518148,,,,0.21692672189270493,0.08,1.0,0.8173804373664916,0.5896551724137932
CL,conservative,False,aggressive,lower_selection_score,,,0.07928785888007606,,,,0.12203384025439912,0.08364701996365967,1.0,0.689149758557508,0.39999999999999997
CLX,conservative,False,balanced,lower_selection_score,,,0.10377201919104988,,,,0.16806722417842224,0.09063387624695915,1.0,0.6244130422416057,0.4827586206896552
CMCSA,conservative,False,balanced,lower_selection_score,,,0.07853823823734607,,,,0.1730854516958184,0.08405482390596333,1.0,0.5285135282461171,0.4862068965517241
CME,conservative,False,balanced,lower_selection_score,,,0.030570497148183863,,,,0.2481069627299238,0.08,1.0,0.29630450932162966,0.6344827586206896
CMG,conservative,True,conservative,selected,,,0.2831637978926631,,,,0.4396886308505506,0.1375612994557108,1.0,0.5109661476879158,0.5827586206896551
CMI,conservative,True,conservative,selected,,,0.08729745608014891,,,,0.27219052847589736,0.09925738254043562,1.0,0.40664791860982535,0.5206896551724138
CNC,conservative,False,aggressive,lower_selection_score,,,0.3765091910594204,,,,0.27927189024460447,0.0936080242796143,1.0,0.8294010437285179,0.5896551724137932
CNP,conservative,False,aggressive,lower_selection_score,,,-0.005285843301119642,,,,0.16234393220584672,0.08995396735238584,1.0,0.3421016898319521,0.4689655172413793
COF,conservative,False,balanced,lower_selection_score,,,0.12872472495680046,,,,0.26009170823721045,0.10993829398158257,1.0,0.5156974074863657,0.5310344827586208
COO,conservative,False,aggressive,lower_selection_score,,,0.3184201772037461,,,,0.25698535820189566,0.08421447831846589,1.0,0.776197599618196,0.5586206896551724
COP,conservative,False,aggressive,lower_selection_score,,,0.08163457736993295,,,,0.2212212430458226,0.12943975378274558,1.0,0.5322410911986143,0.4931034482758621
COR,conservative,False,aggressive,lower_selection_score,,,0.3275313786081608,,,,0.27318464868721776,0.08,1.0,0.7267881402928411,0.596551724137931
COST,conservative,False,aggressive,lower_selection_score,,,0.1419980993460031,,,,0.2870550140811271,0.08,1.0,0.4218773073765552,0.6655172413793103
CPB,conservative,True,conservative,selected,,,-0.07187661860657721,,,,0.13663885954641647,0.11304715808361904,1.0,0.23168972438891478,0.37586206896551727
CPRT,conservative,False,balanced,lower_selection_score,,,0.3118909404156443,,,,0.37938574952064685,0.08,1.0,0.513610773634191,0.6482758620689656
CPT,conservative,True,conservative,selected,,,-0.005264423958905342,,,,0.17796206022743274,0.08187166717917076,1.0,0.3019653400399073,0.5310344827586208
CRL,conservative,False,aggressive,lower_selection_score,,,0.2899378030479883,,,,0.30076541359891384,0.11347834711094756,1.0,0.6949192921743453,0.6206896551724138
CRM,conservative,False,balanced,lower_selection_score,,,0.3540179215372997,,,,0.3580162761755448,0.09471560126047013,1.0,0.6112494364085128,0.603448275862069
CSCO,conservative,False,balanced,lower_selection_score,,,0.19507330614053292,,,,0.21526920181862333,0.09228007449464742,1.0,0.7006845102233075,0.503448275862069
CSGP,conservative,False,aggressive,lower_selection_score,,,0.3602143463042047,,,,0.3042194228065908,0.10976801153379578,1.0,0.7791332212409726,0.506896551724138
CSX,conservative,True,conservative,selected,,,0.006074256201845487,,,,0.24579480268320525,0.08591376659946541,1.0,0.2696798513597782,0.5103448275862069
CTAS,conservative,False,aggressive,lower_selection_score,,,0.221972635602753,,,,0.3462390006646844,0.08,1.0,0.4480733051258781,0.7206896551724138
CTRA,conservative,True,conservative,selected,,,-0.06596207294531646,,,,0.1858436442846141,0.12977727983476947,1.0,0.2572849146761395,0.40344827586206894
CTSH,conservative,False,balanced,lower_selection_score,,,0.1827307951043498,,,,0.20837613367056285,0.11776513164532613,1.0,0.7495350166102481,0.5137931034482759
CVS,conservative,False,balanced,lower_selection_score,,,0.04740249249336255,,,,0.20043108356001796,0.1453269870862479,1.0,0.5222608188317865,0.43103448275862066
CVX,conservative,False,balanced,lower_selection_score,,,-0.01350679557031039,,,,0.13051397187716737,0.09912832636825215,1.0,0.3874128518317687,0.44482758620689655
DAL,conservative,False,balanced,lower_selection_score,,,0.027229236067851926,,,,0.27828697199855795,0.14665516773728288,1.0,0.38857832436171597,0.5344827586206896
DE,conservative,False,aggressive,lower_selection_score,,,0.24499489599934213,,,,0.24067708075008679,0.08,1.0,0.6855121066382215,0.5551724137931034
DECK,conservative,True,conservative,selected,,,0.13796566667879936,,,,0.48854122314227355,0.12263471930576822,1.0,0.31375302528347315,0.710344827586207
DG,conservative,False,aggressive,lower_selection_score,,,0.22143545537734358,,,,0.23725153576846203,0.09734916266537585,1.0,0.702175042910246,0.606896551724138
DGX,conservative,True,conservative,selected,,,0.1877866808855779,,,,0.2624322074127121,0.08,1.0,0.5349198626577798,0.5896551724137932
DHI,conservative,False,aggressive,lower_selection_score,,,0.3357108061458197,,,,0.3094279291132771,0.13458737945171773,1.0,0.7832343317426798,0.6310344827586207
DHR,conservative,False,aggressive,lower_selection_score,,,0.2690465000130014,,,,0.22182636674233833,0.08,1.0,0.7915065490281611,0.6172413793103447
DIS,conservative,False,balanced,lower_selection_score,,,0.12227855321576515,,,,0.2337975180499004,0.09081529924012366,1.0,0.5089501967324078,0.4724137931034483
DLR,conservative,False,balanced,lower_selection_score,,,0.06944160518749007,,,,0.25436417191457433,0.09100753607786063,1.0,0.3818660258048223,0.593103448275862
DLTR,conservative,False,aggressive,lower_selection_score,,,0.13037977492781608,,,,0.2530008781604585,0.13265189125892698,1.0,0.572889470281489,0.4931034482758621
DOV,conservative,True,conservative,selected,,,0.0631891897164014,,,,0.2360377824984804,0.08117860925446495,1.0,0.3712592945445731,0.593103448275862
DPZ,conservative,False,balanced,lower_selection_score,,,0.16238694674698353,,,,0.3622498491148221,0.08,1.0,0.3644850839319129,0.6206896551724138
DRI,conservative,False,aggressive,lower_selection_score,,,0.0234030989366666,,,,0.23031673361103686,0.09996024342528773,1.0,0.3476165070912468,0.606896551724138
DVA,conservative,False,aggressive,lower_selection_score,,,0.10505060396872538,,,,0.21347501066767027,0.1420102687643998,1.0,0.6142751606174464,0.4551724137931034
DVN,conservative,False,aggressive,lower_selection_score,,,0.20089372338717174,,,,0.24446343973582632,0.21676699933363985,1.0,0.80974140423565,0.3931034482758621
DXCM,conservative,True,conservative,selected,,,0.4631837012593423,,,,0.55,0.1424692565696962,1.0,0.5461205611561579,0.5620689655172414
EA,conservative,False,aggressive,lower_selection_score,,,0.3554658419195323,,,,0.32968347311229756,0.10507261020238842,1.0,0.6998822505838586,0.5827586206896551
EBAY,conservative,False,aggressive,lower_selection_score,,,0.16103465450408755,,,,0.2897482604750281,0.11664484442482007,1.0,0.5314738434407217,0.5655172413793103
ECL,conservative,True,conservative,selected,,,-0.03748039739271186,,,,0.17132133172212607,0.08,1.0,0.22118628945408686,0.506896551724138
ED,conservative,False,balanced,lower_selection_score,,,-0.027816539656128028,,,,0.15413250416763755,0.08,1.0,0.261502134636149,0.5137931034482759
EFX,conservative,False,balanced,lower_selection_score,,,0.13925706521253445,,,,0.2757372672832928,0.13086281666873595,1.0,0.5461710463461669,0.6
EIX,conservative,False,balanced,lower_selection_score,,,0.15765330371510836,,,,0.1765796574938443,0.10972190606598835,1.0,0.7759089322070691,0.5379310344827586
EL,conservative,False,aggressive,lower_selection_score,,,0.16493446231936162,,,,0.205078225077092,0.13321577080219082,1.0,0.7458423149812123,0.5172413793103449
ELV,conservative,False,balanced,lower_selection_score,,,0.5434674820767864,,,,0.3346286608577437,0.08,1.0,0.8483102453910458,0.5655172413793103
EMN,conservative,True,conservative,selected,,,-0.06738400743717775,,,,0.1797966102653796,0.13777892329675195,1.0,0.27385819086348506,0.38275862068965516
EMR,conservative,True,conservative,selected,,,0.1473599039503493,,,,0.21173221489765306,0.109453674923276,1.0,0.6500248363867717,0.5379310344827586
ENPH,conservative,True,conservative,selected,,,0.4754744561455636,,,,0.55,0.33496500008025765,1.0,0.7594239587446802,0.4793103448275862
EOG,conservative,False,balanced,lower_selection_score,,,-0.03097847710397874,,,,0.2332512384452396,0.14121039706462188,1.0,0.31855256394498765,0.4862068965517241
EPAM,conservative,True,conservative,selected,,,0.5510798081956897,,,,0.48584687584793057,0.12439427455866464,1.0,0.6607564925698353,0.6724137931034483
EQIX,conservative,False,aggressive,lower_selection_score,,,0.1088292598455077,,,,0.27102316796235737,0.11049364590045813,1.0,0.4664406801598821,0.5862068965517241
EQR,conservative,True,conservative,selected,,,-0.051966908146138066,,,,0.15903994431909085,0.10037885354781645,1.0,0.24345159601391947,0.40689655172413797
EQT,conservative,False,aggressive,lower_selection_score,,,0.15035961086382982,,,,0.2744099817970783,0.20424583243047378,1.0,0.6618542686756085,0.4551724137931034
ERIE,conservative,False,aggressive,lower_selection_score,,,0.4139508702376167,,,,0.2742862395369327,0.08,1.0,0.8549483203965587,0.5862068965517241
ETN,conservative,False,aggressive,lower_selection_score,,,0.20115399442244258,,,,0.2260989455597589,0.09123341488088463,1.0,0.6788974972208606,0.5724137931034483
EW,conservative,False,balanced,lower_selection_score,,,0.37556405709832896,,,,0.31130282423083716,0.09519166004715177,1.0,0.7424986084128898,0.6448275862068965
EXC,conservative,True,conservative,selected,,,-0.02040949411419631,,,,0.17078954721201042,0.08228216365793725,1.0,0.2720385716580209,0.5137931034482759
EXPD,conservative,True,conservative,selected,,,0.014804028890410529,,,,0.1920740945935358,0.08,1.0,0.3280399752727548,0.5517241379310345
EXPE,conservative,False,aggressive,lower_selection_score,,,0.23804108067150792,,,,0.2952122856605401,0.12221728958167066,1.0,0.6483349830391585,0.5517241379310345
EXR,conservative,True,conservative,selected,,,0.06864842923703038,,,,0.24609525784370076,0.08,1.0,0.3643269841901028,0.5482758620689655
F,conservative,False,aggressive,lower_selection_score,,,-0.004042244871514468,,,,0.14290964580926888,0.16800875397670756,1.0,0.5296417387681567,0.3551724137931035
FANG,conservative,False,aggressive,lower_selection_score,,,0.4380574170889288,,,,0.34264923841995004,0.12360216258393675,1.0,0.8200318301713866,0.5241379310344827
FAST,conservative,False,aggressive,lower_selection_score,,,0.05351337837788331,,,,0.24834837409811278,0.09667921210368019,1.0,0.37465313915938875,0.5620689655172414
FCX,conservative,False,aggressive,lower_selection_score,,,0.1632473126808158,,,,0.34153499176088337,0.18675954359812866,1.0,0.5655722662707172,0.4724137931034483
FDS,conservative,False,aggressive,lower_selection_score,,,0.11664588721347147,,,,0.22908400205909796,0.08,1.0,0.4787692479506396,0.5724137931034483
FDX,conservative,True,conservative,selected,,,-0.012290541564856776,,,,0.21508728514700184,0.13007026153873108,1.0,0.3516497658699217,0.47586206896551725
FE,conservative,True,conservative,selected,,,-0.07188528354480928,,,,0.15974226380312512,0.08422541489791852,1.0,0.1453535237971689,0.4827586206896552
FFIV,conservative,True,conservative,selected,,,0.06020015321796584,,,,0.3090961231590705,0.10065131804306847,1.0,0.32875419174017456,0.4620689655172414
FICO,conservative,False,balanced,lower_selection_score,,,0.4724152318036404,,,,0.4648239097740366,0.08,1.0,0.5803849835315891,0.7931034482758621
FIS,conservative,False,balanced,lower_selection_score,,,0.15438660131052828,,,,0.21424549679643867,0.08331662550556697,1.0,0.5958104004339334,0.5137931034482759
FITB,conservative,False,aggressive,lower_selection_score,,,0.16275961682800955,,,,0.26543816464332115,0.13170358208419608,1.0,0.6041465816968341,0.496551724137931
FMC,conservative,False,aggressive,lower_selection_score,,,0.17028730762306468,,,,0.20985481906976758,0.20318058612579798,1.0,0.8195938479847896,0.4689655172413793
FSLR,conservative,False,balanced,lower_selection_score,,,0.5778324662815977,,,,0.506604781199135,0.2578349468743432,1.0,0.8441832374386536,0.5206896551724138
FTNT,conservative,True,conservative,selected,,,0.592196202937764,,,,0.5252649045933515,0.08,1.0,0.621377678789363,0.6517241379310345
GD,conservative,False,balanced,lower_selection_score,,,0.16704503622667008,,,,0.21898433918475874,0.08,1.0,0.599282850233828,0.5448275862068965
GE,conservative,False,balanced,lower_selection_score,,,-0.003745260694380396,,,,0.23332818137398842,0.10389052970362711,1.0,0.30096785175859864,0.503448275862069
GEN,conservative,False,balanced,lower_selection_score,,,0.047986967663978954,,,,0.20023444540782728,0.1502017964948323,1.0,0.531319410715729,0.45862068965517244
GILD,conservative,False,aggressive,lower_selection_score,,,0.20691979782363562,,,,0.21355348278959624,0.12811043506216155,1.0,0.802438283469833,0.4482758620689655
GIS,conservative,True,conservative,selected,,,-0.03537588583484987,,,,0.1624391878490551,0.08,1.0,0.23319379892404493,0.5
GL,conservative,False,aggressive,lower_selection_score,,,0.1113005419469537,,,,0.20234896174633882,0.08,1.0,0.5248279799590185,0.5379310344827586
GLW,conservative,False,aggressive,lower_selection_score,,,0.15775798067106084,,,,0.2825680113054839,0.12030746786117874,1.0,0.5453364416165822,0.5103448275862069
GM,conservative,True,conservative,selected,,,0.0762577158223533,,,,0.24459447101725185,0.13843299910725237,1.0,0.499511352193163,0.4793103448275862
GNRC,conservative,True,conservative,selected,,,0.13428103855190462,,,,0.38707941886650354,0.11119878167745109,1.0,0.3672597563158481,0.5793103448275863
GPC,conservative,False,aggressive,lower_selection_score,,,0.11481120807473177,,,,0.17008633274822138,0.09964459855567225,1.0,0.6677618813786224,0.46551724137931033
GPN,conservative,True,conservative,selected,,,0.09408817475019447,,,,0.2899910451504877,0.08978383496822194,1.0,0.3734818151676397,0.506896551724138
GRMN,conservative,False,balanced,lower_selection_score,,,0.16513319555271355,,,,0.33753128552709444,0.08,1.0,0.38935189628037464,0.606896551724138
GS,conservative,False,aggressive,lower_selection_score,,,0.16889841776817227,,,,0.24554511199764545,0.08106411232698363,1.0,0.5424800221719839,0.5241379310344827
GWW,conservative,False,aggressive,lower_selection_score,,,0.16753444420494534,,,,0.2352914395594007,0.1023472057407122,1.0,0.6182229468967221,0.5620689655172414
HAL,conservative,False,aggressive,lower_selection_score,,,-0.044602454234006786,,,,0.2656793015546186,0.2144740283529156,1.0,0.3757512568861693,0.42068965517241375
HAS,conservative,False,aggressive,lower_selection_score,,,0.19987947681752524,,,,0.21229948002094057,0.1097583333703544,1.0,0.7591427270796813,0.5241379310344827
HBAN,conservative,True,conservative,selected,,,0.04220612119962899,,,,0.2138635964570933,0.11079161770530066,1.0,0.42894621892469553,0.5103448275862069
HCA,conservative,False,balanced,lower_selection_score,,,0.4571808708605414,,,,0.30025898664304324,0.08818033878477581,1.0,0.8627767137406712,0.5827586206896551
HD,conservative,False,balanced,lower_selection_score,,,0.08608903325827019,,,,0.2604829859244985,0.08,1.0,0.374344337672158,0.6551724137931034
HIG,conservative,False,aggressive,lower_selection_score,,,0.10685249268884338,,,,0.20519230343872755,0.08,1.0,0.5087980604203067,0.5620689655172414
HII,conservative,False,aggressive,lower_selection_score,,,0.4030037085613343,,,,0.2928571370918715,0.08730134829270854,1.0,0.8062092084044173,0.5827586206896551
HOLX,conservative,False,aggressive,lower_selection_score,,,0.20071132350263907,,,,0.20008496680873772,0.09112052013494962,1.0,0.7578802783316463,0.506896551724138
HON,conservative,True,conservative,selected,,,-0.04982191419452787,,,,0.15714088223351477,0.08260531477736059,1.0,0.20371944864671807,0.45862068965517244
HPQ,conservative,False,balanced,lower_selection_score,,,0.19426276914377122,,,,0.26639124639573764,0.1149327750579011,1.0,0.6239488873035722,0.5275862068965518
HRL,conservative,True,conservative,selected,,,-0.05136965258754633,,,,0.12222775471313065,0.0893562619859556,1.0,0.24140247675978166,0.4862068965517241
HSIC,conservative,True,conservative,selected,,,0.07496577568260035,,,,0.1916085074732165,0.08986982902563137,1.0,0.4930064938464752,0.4620689655172414
HSY,conservative,False,balanced,lower_selection_score,,,0.19609886299046117,,,,0.19363671961873127,0.08,1.0,0.7388308215379452,0.4862068965517241
