ticker,snapshot_date,industry,is_fundamental_carry_forward,report_filed_date_used,forward_return,sector,report_end_date_used,year_quarter,roe,roa,roi,roic,net_margin,gross_margin,fcf_margin,ebitda_margin,operating_margin,current_ratio,quick_ratio,debt_equity,debt_to_ebitda,interest_coverage,revenue_yoy_growth,net_income_yoy_growth,eps_yoy_growth,fcf_yoy_growth,operating_income_yoy_growth,total_debt_yoy_growth,roa_change_yoy,gross_margin_change_yoy,current_ratio_change_yoy,accruals_ratio,capex_to_revenue,consecutive_losses,earnings_quality,piotroski_fscore,roe_trend_2y,roe_trend_3y,net_margin_trend_2y,net_margin_trend_3y,gross_margin_trend_3y,pe_ratio,pb_ratio,ps_ratio,ev_to_ebitda,fcf_yield,earnings_yield,pe_vs_5y_median,pb_vs_5y_median,ev_ebitda_vs_5y_median,eps_surprise_pct,eps_revision,rsi_14,rsi_28,macd,macd_signal,macd_hist,sma_20,sma_50,sma_200,bb_pct,price_vs_52w_high,price_vs_52w_low,momentum_1m,momentum_3m,momentum_6m,momentum_12m,volatility_20d,volatility_60d,atr_14,vol_ratio_20_50,revenue_decline,insider_net_ratio_90d,insider_sell_ratio,analyst_buy_ratio,analyst_bearish_score,analyst_consensus,analyst_dispersion,analyst_strong_buy_pct,analyst_consensus_change,mspr_3m,mspr_trend,beat_rate_4q,eps_surprise_avg_4q,pe_rank_sector,momentum_pct_sector,roe_pct_sector,pb_rank_sector,fcf_yield_rank_sector,roic_rank_sector,ev_ebitda_rank_sector,debt_rank_sector,momentum_12m_rank_universe,quality_rank_universe,value_rank_universe,piotroski_rank_universe,momentum_vol_adj,value_vol_adj,quality_vol_adj,value_x_momentum,quality_x_lowvol,sentiment_x_earnings_surprise,quality_x_value_universe,momentum_quality_signal,tp_level,sl_level,tp_sl_outcome,tp_sl_strategy,fundamental_score,valuation_score,momentum_score,bear_risk_score,bear_score,sentiment_score,sector_score,regime_state,regime_adjusted_score,predicted_alpha,ranking_score,risk_score,final_score,sector_peer_count,sector_confidence,final_score_raw,label
A,2025-11-15,Life Sciences Tools & Services,True,2025-08-29,-0.14310045441715002,Life Sciences Tools & Services,2025-07-31,2025Q4,0.1364207221350078,0.0710780304269589,0.0847374447897922,0.1059413027916964,0.1708275997641045,,0.1376056614900727,0.2463141340672301,0.2036563790053076,2.2478858350951376,,0.5351648351648352,2.027959547888162,9.891304347826088,0.057808276148887505,-0.07356076759061833,0.0,-0.2893401015228426,-0.040740740740740744,0.16268758526603003,-0.014225716390065396,,0.466387300143275,-0.011859970554555864,0.06172596815411834,0.0,0.8055235903337169,0.7142857142857143,-0.16279228615940042,,-0.05417443869240658,,,48.94000244140625,6.568870029419521,6.038923666820947,26.00696138453441,0.01106498653089763,0.020433182470664092,0.5034753428261542,0.4270589568243044,0.3679965601072459,-1.637,0.07977362586246994,56.96945524887888,59.84806966269613,2.861161920530776,3.289188745153925,-0.4280268246231489,0.002807246557898102,0.0670477397146505,0.18955029490757602,0.55131501823027,-0.03787679258266896,0.47869882133577946,0.040538631986356766,0.24265768453722902,0.29049847636755244,,0.2073196484094161,0.29913656757867674,3.6322216381846544,0.914168632762875,0.0,-0.3816525570572801,0.69082627852864,,,,,,,-51.228190000000005,146.31543,0.5,-0.039349999999999996,0.875,0.5,0.7777777777777778,0.125,0.3333333333333333,0.75,0.4285714285714286,0.25,0.5,0.5164179104477612,0.12244897959183673,0.5989010989010989,0.8111936514528835,0.06830720374997251,0.35415697802921564,0.0059358083750681,0.08154747194065146,-0.0,0.06323484617727688,-0.040538631986356766,0.08072669827205518,0.07630913484699912,SL,conservative,0.45793319647471376,0.4966673403524834,0.42172526381171604,0.5768413325860806,0.4231586674139194,0.4893840122910776,0.32750689931867694,Neutral,0.41290040324042243,-0.17438873648643494,0.4021978021978022,0.6694504022598267,0.3719900723290932,9,0.9486832980505138,0.41290040324042243,0
AAPL,2025-11-15,Technology,False,2025-10-31,-0.06104770257791247,Technology,2025-09-27,2025Q4,-0.9490187568659896,-0.1947828894808777,-0.230558316005133,-0.5446893023194639,0.2897558107274331,0.4682371745764888,0.2476386479111195,0.3665530677907848,0.3429747446095746,0.8932929222186667,,1.0623194499070971,0.5411335562494819,,-0.027747868904086852,0.08807277276755461,0.06300813008130074,0.24814875347305163,-0.04770096768072861,-0.08655393586005831,0.015453287843907176,0.008175805823483095,0.025980345684583517,-0.04420430852825819,-0.02364043678284671,1.0,0.8546460113756538,0.625,-0.20681581546729877,,0.0009258242992174686,,,36.51608628178409,,,,,0.027385191071225126,7.689173299034795,,,2.3513,0.23581293586763313,64.83584005473354,64.42018864220816,5.183077827967793,5.4784223418470095,-0.29534451387921656,0.01529598260935039,0.06440759591762757,0.20869234247855162,0.7206020742497986,-0.010317879520038598,0.5799211608573913,0.10086889077265959,0.1798259100966606,0.28945380453133907,,0.19511725357618387,0.22657478182215438,5.252542434274334,0.9735133854248066,1.0,-0.016056478820442335,0.5080282394102211,,,,,,,-10.438532666666665,-200.0,0.6666666666666666,3.0386333333333333,0.7169811320754716,0.5,0.04838709677419355,0.5,0.5,0.016666666666666666,0.5,0.43333333333333335,0.5,0.023880597014925373,0.20408163265306123,0.44835164835164837,0.7936713373415563,0.12086601540996128,-2.404015565805587,0.007926747743383769,-0.44407345592927766,0.0,0.004873591227535791,-0.10086889077265959,0.055851180505023724,0.06169951219035363,SL,conservative,0.5032582390884821,0.42935593535761574,0.3545061743964031,0.5272838067237073,0.47271619327629266,0.5364127944033593,0.31408905493294453,Neutral,0.3490716017523875,-0.2910345494747162,0.2967032967032967,0.7650924324989319,0.3025938654856236,63,1.0,0.3490716017523875,0
ABBV,2025-11-15,Biotechnology,False,2025-11-04,-0.003701155999709744,Technology,2025-09-30,2025Q4,-0.9121877365632096,0.0179987751870827,0.0786494197075385,9.173344947735192,0.0541062368102016,,0.290220466076961,0.2364285393561133,0.2364285393561133,0.7245055977253687,,-1.434519303557911,0.3209960193105785,,0.08027745440434614,-0.43953488372093025,-0.44398340248962653,0.1672234762979684,-0.009033593676484427,,-0.011982678146436498,,0.0792731421961318,-0.08515437123780788,0.0198688877912981,0.0,5.363900414937759,0.7142857142857143,-0.5222818505109361,,-0.027841632243419505,,,237.1020414391338,,6.56989550320791,34.71694088943364,0.04121999517420719,0.004217593378489357,9.027576098493286,,1.4608640034042,2.7454,-0.3846912069610142,60.60356897408365,58.17990741704286,0.8406567797074729,-0.35702656012446005,1.1976833398319329,0.032734068372321845,0.03354897848225913,0.15019112356772468,0.7832098852784114,-0.04918571091045232,0.3732860803858633,0.024198905149745542,0.12484868263404048,0.2626888121702149,,0.28119462672284884,0.25745939487130876,5.133934544802153,0.9337362069380003,0.0,1.0,0.0,,,,,,,53.45132566666666,0.0,1.0,1.6108333333333331,0.9811320754716981,0.5,0.06451612903225806,0.5,0.6590909090909091,1.0,0.30000000000000004,0.5166666666666666,0.5,1.0,0.02040816326530612,0.5989010989010989,0.48492572079743357,0.01638158662105737,35.630259102879094,0.0011079145948123328,7.295142081843535,0.0,0.02040816326530612,-0.024198905149745542,0.07731294081971767,0.0469788121919386,SL,conservative,0.6705277101560765,0.3177170845605807,0.4381489512077354,0.5734223121210353,0.42657768787896466,0.4568546766556612,0.31408905493294453,Neutral,0.34267335557127543,-0.14082948863506317,0.2989010989010989,0.6932506561279297,0.29619561930451155,63,1.0,0.34267335557127543,0
ABT,2025-11-15,Health Care,False,2025-10-29,-0.13714676877985535,Health Care,2025-09-30,2025Q4,0.093182085802881,0.0564022760480393,0.0689229160974566,0.092757793764988,0.1444522194164714,,0.1450911192917338,0.1765189083939274,0.1765189083939274,1.7034014538472089,,0.2275778152843741,1.3313432835820895,,0.061111828512396695,0.13779055835130602,0.0,0.13466571496550084,0.1807081807081807,-0.09582846003898636,0.0002803759996236055,,0.10616618341370998,-0.01785438519380858,0.04508807691137546,0.0,1.0044229149115418,1.0,0.24939517536963485,,-0.025027161805294247,,,18.655713762555802,4.482924374619875,5.0317853684108975,26.694366083166603,0.02814516055740473,0.05360288074354554,-0.23882996213542207,0.3601330925066637,-0.02458261660860228,-1.0579,0.03668928515070221,59.110023962187455,52.1577312296486,-0.48438026469418105,-1.2791967532160036,0.7948164885218225,0.03161842302717899,0.0016029692612811175,-0.003960087544144009,1.0111149120239789,-0.06867782626570573,0.11816076131675546,0.023192032814945307,0.0024563756423958694,-0.031231503105016323,,0.1529556117591706,0.1598267069653386,2.246313037830868,0.9215175664228369,0.0,0.30654761904761907,0.34672619047619047,,,,,,,-56.44841266666666,0.0,0.3333333333333333,-0.3039,0.36666666666666664,0.5,0.5454545454545454,0.40909090909090906,0.30434782608695654,0.5161290322580645,0.17391304347826086,0.25806451612903225,0.5,0.4388059701492537,0.5841836734693877,0.9681318681318681,0.015368993637143386,0.3353812498631429,0.5803647933827746,-0.0016740985363798623,0.07997556290774399,-0.0,0.2563432835820895,-0.023192032814945307,0.05825404157685218,0.07214023885956918,SL,conservative,0.5793147503840728,0.5601467937265888,0.40505381396258966,0.5280323607122183,0.47196763928778174,0.4724860615484192,0.4465322732554964,Neutral,0.6082569010440342,-0.0398910790681839,0.676923076923077,0.6899820566177368,0.5948899693579083,33,1.0,0.6082569010440342,0
ACGL,2025-11-15,Insurance,False,2025-11-06,0.06333766561794099,Financials,2025-09-30,2025Q4,0.1332686875500653,0.039919176611732,,,0.2108036012004001,,,,,,,0.0,,,0.16312441824387217,-0.06396209653538644,-0.05922551252847376,,,,-0.0059290910107291026,,,-0.020294247647913113,,0.0,,0.6666666666666666,-0.16758913685974877,,-0.08201298342982716,,,11.99999956460006,1.4787440755253793,1.5949402358867935,,,0.08333333635694413,0.7881295914425048,1.8827211960624757,,20.4977,-0.026427240386244378,65.46577676159542,56.43702637867546,0.689267273005342,-0.0890040067563421,0.7782712797616841,0.049884213912746,0.03540888428184297,0.018466548387225723,0.9769862863605319,-0.04559527219953852,0.09206793330943897,0.07294437018744526,0.02401768904917989,-0.021883917697066435,,0.14962606799634356,0.21091850157151967,1.761307724244434,1.0217936702918118,0.0,-1.0,1.0,,,,,,,-67.4148001,-97.7555997,1.0,14.615566666666666,0.3269230769230769,0.5,0.7037037037037037,0.84375,0.5,0.5,0.5,0.5,0.5,0.5,0.7755102040816326,0.512087912087912,0.11387189303085302,0.3950973278116472,0.0,-0.0018236598742573196,0.0,0.0,0.3877551020408163,-0.07294437018744526,0.06719189029935482,0.052156468601392815,SL,conservative,0.5962452382943538,0.49022969805456174,0.574060327718864,0.534142440399033,0.465857559600967,0.5190565919246037,0.2874813234210485,Neutral,0.653152090567672,-0.11358650773763657,0.7384615384615385,0.6055881977081299,0.6000224214229342,56,1.0,0.653152090567672,0
ACN,2025-11-15,Technology,False,2025-10-10,-0.08555935896535195,Technology,2025-08-31,2025Q4,-0.158096793999996,-0.0754171996019811,-0.0931567642043996,-0.1945701251967027,0.1431938110914217,,0.0392406613864862,0.1768757281597936,0.1768757281597936,1.4200349477501015,,0.0036698946378263,0.0111957521780492,44.7404957231301,-0.0816470518258087,-0.2525632097557655,-0.2597402597402593,-5.0,-0.2632317912599043,-0.8790102607296965,-0.005020638669985492,,0.3208759360086646,-0.06036671332321236,-0.010664467886728611,1.0,0.27403880857276103,0.42857142857142855,-0.22111057422495756,,0.01913247684592549,,,20.18189355669688,,,,,0.049549364493014766,-0.17432203613412145,,,1.2497,-0.10833680948691972,48.90617896413427,47.67388429783027,-0.20374232359253597,-0.05051202992097539,-0.15323029367156057,-0.007887592454428383,0.002491434740576892,-0.1554052657121976,0.3498968913560711,-0.38428121352450173,0.054394604781874634,0.04781643550599268,-0.01573474929601204,-0.22814692049022556,,0.2507365624387189,0.2569112589379393,6.1554071707475,0.7456239184560236,1.0,0.13900559823237815,0.43049720088381094,,,,,,,20.161871666666666,-156.387943,1.0,2.6182,0.3018867924528302,0.5,0.14516129032258066,0.5,0.5,0.1,0.5,0.6666666666666667,0.5,0.05970149253731343,0.5459183673469388,0.13406593406593406,-0.06124585337777275,0.19286567937057264,-0.757343706932299,-0.011304534921329046,-0.15480020869660277,0.0,0.0325921413341456,-0.04781643550599268,0.05861332336737686,0.06578591822658536,TP,conservative,0.5633173575734431,0.4610323024801277,0.5253706211842416,0.5445868995995549,0.45541310040044514,0.5302926771299324,0.31408905493294453,Neutral,0.6366462787978326,-0.17747020721435547,0.7186813186813187,0.6941003799438477,0.5901685425310688,63,1.0,0.6366462787978326,1
ADBE,2025-11-15,Technology,True,2025-09-24,-0.20277245356878074,Technology,2025-08-29,2025Q4,0.4480883602378929,0.1834179592404535,0.2241427279682826,0.3586533110740122,0.3000853485064011,0.891778093883357,0.3827027027027027,0.4027880512091038,0.3667140825035562,1.018724970234874,,0.5267629566694987,0.5168820341809087,,0.10541543493301465,0.36033015217952025,0.42890442890442887,0.3452,0.3471989966555184,0.10163468372423597,0.05344813020927691,0.0013447332946407986,-0.09243222594928202,-0.05554009876886694,0.008250355618776671,0.0,1.2753128555176336,0.75,0.10688881344638645,,0.06309800671769102,,,15.002717958838355,12.102252820581324,5.741606501601926,11.976783301229029,0.0866869926614173,0.06665458903804047,-0.6583951105573038,0.1728494640243725,-0.609676590382386,0.5453,0.04305577500395007,41.57002741414443,43.491812896743575,-4.418231628767387,-3.9901552483834406,-0.42807638038394646,-0.0296119491809258,-0.0447288101951393,-0.12503477039010558,0.2687276266427835,-0.2865700032272581,0.0127235754372661,0.005710215662303231,-0.07314412047114138,-0.2062187292314689,,0.3234809674406217,0.2686789857140624,7.870353325357729,0.7802807220020537,0.0,0.03939889844973517,0.4803005507751324,,,,,,,16.258965,-0.2639490000000002,0.5,0.24105,0.11320754716981132,0.5,0.9193548387096774,0.33333333333333337,0.8636363636363636,0.95,0.85,0.44999999999999996,0.5,0.9164179104477612,0.6913265306122449,0.7153846153846154,-0.2722361046463973,0.24808262864657613,1.3348766749317107,-0.013745424648870503,0.2826982358127009,0.0,0.6335440146207737,-0.005710215662303231,0.047275258161102056,0.11918687115892235,SL,conservative,0.5985146324679335,0.49944432680105794,0.5358937043538321,0.5772476678895971,0.42275233211040286,0.500484818427537,0.31408905493294453,Neutral,0.7118236703124972,-0.026376444846391678,0.8373626373626374,0.657654881477356,0.6653459340457333,63,1.0,0.7118236703124972,0
ADI,2025-11-15,Semiconductors,True,2025-08-20,0.43513988241072626,Technology,2025-08-02,2025Q4,0.0434081692921066,0.03070189135465,0.0412363092832445,0.0470633106126162,0.1862638932774727,0.6082465232974008,0.3516033682503754,0.2501746691357434,0.2501746691357434,2.32443124256891,,0.2388070096669461,3.061052287984789,,0.13740615628515201,0.27860587745776233,0.28017241379310365,0.24873438463350916,0.3579860954512965,0.222998312880509,0.0069001698079772,0.04048560512385091,0.6375512201058378,-0.03385972049941857,0.04008250677590359,0.0,1.8876625096985409,0.875,-0.07108475879882735,,-0.014564162184704759,,,56.19377975828908,3.430852890362143,10.94078880833437,46.16517795082699,0.025434759154605007,0.017795563927206572,1.2992811258690655,0.0681313973976263,1.1583300305432265,3.9185,0.14812012571295538,47.79125631728847,48.270197270550725,-1.4061181051598624,-1.8439406846277955,0.4378225794679331,-0.008547369331688204,-0.023501809171362353,0.04434358524045723,0.4029986812538107,-0.08113290731528888,0.4270351803141976,-0.02781342330088643,0.01442451433327796,0.03425652220680875,,0.28217816239294574,0.25682467366914113,6.264212337457231,1.0747038872086367,0.0,-0.5964626830449741,0.7982313415224871,,,,,,,-54.77581566666667,12.431713000000002,1.0,5.79465,0.8301886792452831,0.5,0.3709677419354839,0.6875,0.5,0.35,0.15000000000000002,0.09999999999999998,0.5,0.23582089552238805,0.09438775510204081,0.9153846153846154,0.0561648307664574,0.06929070977865631,0.18325073654428675,0.0006096141308550366,0.03744620200303738,0.0,0.022258604934511116,0.02781342330088643,0.0913930865594637,0.05057163811645084,TP,conservative,0.5003209508662129,0.43840927792618584,0.4262300307974359,0.4787072164613656,0.5212927835386344,0.4623004354991186,0.31408905493294453,Neutral,0.17552240925581647,-0.05935918167233467,0.03736263736263736,0.5719980001449585,0.1290446729890526,63,1.0,0.17552240925581647,1
ADM,2025-11-15,Food Products,False,2025-11-04,0.18597511367290062,Consumer Staples,2025-09-30,2025Q4,0.0276419873788996,0.0119804306791478,,,0.010078913681072,0.0618994377197673,0.078962293195923,,,1.37180817936475,,0.3042396231446094,,,-0.03621626686656672,-0.4955393349553934,-0.5,2.4881889763779528,,-0.2647406293631189,-0.0116407114883266,-0.007128548287229197,-0.02933900792146793,-0.0990600562425363,0.014454004828804304,0.0,7.834405144694534,0.5,2.047312590489476,,-0.20598755069345007,,,,1.260654177202478,0.36005889820917886,,0.194872675044616,,,-0.08001417337611305,,6.8029,0.02853731343283586,44.922091238715524,47.10693885513861,-1.0006104436998555,-0.8687004776643541,-0.13190996603550142,-0.020497511840254723,-0.03539781373688522,0.09595446266430185,0.36890968798290225,-0.08721380710119486,0.40248861752416576,-0.06820351051601026,-0.017764330335532263,0.16916017078702916,,0.3052421487874015,0.26080555209837897,1.8496268348888494,0.9143368567305249,1.0,0.09121621621621621,0.4543918918918919,,,,,,,-20.280978000000005,200.0,1.0,7.081666666666667,0.5,0.5,0.3684210526315789,0.8,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.22637362637362637,-0.06811331351117612,0.0,0.0,0.0,0.0,0.0,0.25,0.06820351051601026,0.06975852754571603,0.06951957972334388,TP,conservative,0.6784090978063491,0.6640425670014147,0.38484057340001765,0.5531761684777229,0.4468238315222771,0.491969585267124,0.5767786082542045,Neutral,0.6025828347126503,0.06602392345666885,0.6373626373626373,0.4341890215873718,0.6217774867762014,19,1.0,0.6025828347126503,1
ADP,2025-11-15,Professional Services,False,2025-10-31,-0.16191867051445313,Professional Services,2025-09-30,2025Q4,0.1589318773729957,0.0186484735129085,,,0.195741227392178,,,,,1.054147190689688,,0.6237409394709592,,,0.07087135555693505,0.05929101746313918,0.06410256410256426,,,0.333467498490642,-0.0006662701622854005,,0.04046247754037524,0.006824273574763258,,0.0,,0.5714285714285714,-0.20800068610692593,,0.004534271472578814,,,27.66010888938695,16.141247530727753,4.921739215216307,,,0.03615314762494283,-0.07112267436445374,0.3361808060134206,,1.1044,0.09360568383658985,23.090074954912012,29.009227990830354,-8.671915696763108,-8.393342090525186,-0.2785736062379218,-0.046858688957517214,-0.09716669876691075,-0.15433271028243234,0.2543491136721409,-0.22557449824491937,0.0028926760412644192,-0.09662338296106998,-0.16375350589151105,-0.20753358108978437,,0.2591834302118808,0.1892047575591124,4.836145703652568,1.0403708664201703,0.0,-0.43859467594770013,0.7192973379738501,,,,,,,48.91294666666667,3.786699999999996,1.0,1.1034,0.7142857142857143,0.5,0.625,0.16666666666666663,0.5,0.5,0.5,0.5,0.5,0.5,0.36989795918367346,0.34395604395604396,-0.8654830248671219,0.19107948495242075,0.0,-0.007502992194272018,0.0,0.0,0.18494897959183673,0.09662338296106998,0.043889690470833666,0.051953709762099995,SL,conservative,0.6096398155649942,0.3662129612393345,0.510211449156557,0.5751600974291703,0.4248399025708297,0.4642394711536762,0.8206905047146235,Neutral,0.49112102736974433,-0.02401093579828739,0.4747252747252747,0.4959527850151062,0.5628296041978058,8,0.8944271909999159,0.49112102736974433,0
