run_id,entry_date,candidate_train_months,ticker,eligible,reason,in_fold_base_universe,has_snapshot_in_analysis_quarter,passes_sp500_entry_filter,passes_history_filter
T03_20210215,2021-02-15,108,A,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AAL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AAP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AAPL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ABBV,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,ABC,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,ABMD,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,ABNB,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,ABT,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ACGL,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,ACN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ADBE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ADI,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ADM,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ADP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ADSK,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AEE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AEP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AES,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AET,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,AFL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AIG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AIV,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,AIZ,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AJG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AKAM,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ALB,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ALGN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ALK,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ALL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ALLE,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,ALXN,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,AMAT,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AMCR,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,AMD,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AME,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AMG,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,AMGN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AMP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AMT,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AMTM,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,AMZN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ANET,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,ANSS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,ANTM,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,AON,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AOS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,APA,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,APD,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,APH,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,APO,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,APP,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,APTV,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,ARE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ARES,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,ATO,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ATVI,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,AVB,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AVGO,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AVY,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AWK,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AXON,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,AXP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,AZO,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BA,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BAC,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BALL,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BAX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BBWI,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BBY,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BDX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BEN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BF-B,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BG,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BHF,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BIIB,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BIO,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BK,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BKNG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BKR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BLDR,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BLK,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BLL,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,BMY,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BRK-B,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BRO,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BSX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BWA,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,BX,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,BXP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,C,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CAG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CAH,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CARR,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,CAT,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CB,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CBOE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CBRE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CCI,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CCL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CDNS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CDW,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,CE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CEG,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,CERN,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,CF,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CFG,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,CHD,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CHRW,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CHTR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CI,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CINF,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CLX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CMA,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,CMCSA,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CME,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CMG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CMI,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CMS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CNC,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CNP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,COF,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,COG,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,COIN,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,COL,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,COO,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,COP,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,COR,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,COST,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,COTY,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CPAY,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,CPB,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CPRI,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CPRT,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CPT,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CRH,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,CRL,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CRM,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CRWD,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CSCO,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CSGP,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CSX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CTAS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CTLT,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,CTRA,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CTSH,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CTVA,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,CTXS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,CVNA,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,CVS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CVX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,CZR,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,D,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DAL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DASH,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,DAY,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,DD,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,DDOG,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,DE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DECK,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,DELL,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,DFS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,DG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DGX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DHI,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DHR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DIS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DISCA,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,DISCK,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,DISH,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,DLR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DLTR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DOC,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,DOV,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DOW,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,DPZ,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DRE,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,DRI,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DTE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DUK,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DVA,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DVN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,DXC,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,DXCM,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EA,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EBAY,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ECL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ED,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EFX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EG,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,EIX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EL,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ELV,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,EME,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,EMN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EMR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ENPH,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,EOG,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EPAM,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,EQIX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EQR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EQT,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,ERIE,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,ES,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ESRX,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,ESS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ETN,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ETR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,ETSY,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,EVRG,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,EW,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EXC,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EXE,False,out_of_fold_base_universe,False,False,False,False
T03_20210215,2021-02-15,108,EXPD,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EXPE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,EXR,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,F,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FANG,False,insufficient_train_history,True,True,True,False
T03_20210215,2021-02-15,108,FAST,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FB,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,FBHS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T03_20210215,2021-02-15,108,FCX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FDS,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,FDX,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FE,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FFIV,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FICO,False,not_member_sp500_on_entry,False,True,False,False
T03_20210215,2021-02-15,108,FIS,True,eligible,True,True,True,True
T03_20210215,2021-02-15,108,FISV,True,eligible,True,True,True,True
