,importance
ev_ebitda_vs_5y_median__pct_universe,0.07616739720106125
fcf_yield__pct_universe,0.05131109803915024
ps_ratio__pct_universe,0.044399604201316833
pb_ratio__pct_universe,0.04416372627019882
fcf_yield__pct_sector,0.044041041284799576
ev_to_ebitda__pct_universe,0.042971041053533554
pb_ratio,0.04297076165676117
earnings_yield__pct_universe,0.04205627366900444
pe_ratio__pct_universe,0.0403842069208622
pe_vs_5y_median__pct_universe,0.03859969973564148
fcf_yield,0.03854012116789818
earnings_yield,0.03781604394316673
rule_confidence,0.03780953958630562
ev_ebitda_vs_5y_median__pct_sector,0.037765126675367355
pe_ratio__pct_sector,0.03757399693131447
ps_ratio,0.03748930245637894
ps_ratio__pct_sector,0.03707187622785568
ev_to_ebitda,0.035824425518512726
ev_to_ebitda__pct_sector,0.035670094192028046
pe_ratio,0.035084232687950134
pe_vs_5y_median,0.034427233040332794
ev_ebitda_vs_5y_median,0.03435724228620529
earnings_yield__pct_sector,0.031960997730493546
pe_vs_5y_median__pct_sector,0.03125584125518799
pb_ratio__pct_sector,0.03028915822505951
