ticker,final_score,label,fundamental_score,valuation_score,momentum_score,bear_score,sentiment_score,sector_score,rank,selected,common_score,common_label,score_gap_vs_threshold,score_gap_vs_selected_cutoff,selected_cutoff_score,selected_rank,selection_reason,above_threshold,distance_to_threshold,selected_position
ODFL,0.8338993586205322,1,0.5567319642480787,0.5062374050379725,0.6327364721580088,0.5373809207326897,0.5209493731033038,0.4902794162215534,11,False,0.8338993586205322,Outperform,0.28389935862053217,0.06699511171254635,0.7669042469079859,,qualified_but_not_selected,True,0.28389935862053217,
LULU,0.8332953184106217,1,0.5110773303195995,0.5708642011650606,0.7045027190509447,0.5201016841893573,0.530864693682571,0.43734574623946176,12,False,0.8332953184106217,Outperform,0.2832953184106216,0.06639107150263579,0.7669042469079859,,qualified_but_not_selected,True,0.2832953184106216,
GM,0.8295139639130271,1,0.509266419858758,0.5579311123868222,0.46636239959336445,0.5674547098658207,0.5348288232450356,0.7373075896943098,13,False,0.8295139639130271,Outperform,0.2795139639130271,0.06260971700504125,0.7669042469079859,,qualified_but_not_selected,True,0.2795139639130271,
CMG,0.8223462988295167,0,0.49086988793686687,0.4663434831065586,0.6462505730474526,0.4637546630290369,0.5061370118832756,0.6661591357038839,14,False,0.8223462988295167,Outperform,0.27234629882951666,0.055442051921530844,0.7669042469079859,,qualified_but_not_selected,True,0.27234629882951666,
BAX,0.822241976213763,1,0.6457287565426878,0.4600628479458306,0.5852071749587158,0.625975596689532,0.39535229678644734,0.6551850290176754,15,False,0.822241976213763,Outperform,0.272241976213763,0.055337729305777184,0.7669042469079859,,qualified_but_not_selected,True,0.272241976213763,
VTRS,0.8213698977465468,1,0.7265778745664555,0.6184067893904369,0.6462884525329093,0.6430663815577728,0.520202042589512,0.571530952682555,16,False,0.8213698977465468,Outperform,0.27136989774654674,0.05446565083856092,0.7669042469079859,,qualified_but_not_selected,True,0.27136989774654674,
LEN,0.8187305084425998,0,0.6312609764389252,0.4925742830442839,0.6025864697941773,0.6607353949524948,0.5633350656328822,0.5350635107316306,17,False,0.8187305084425998,Outperform,0.2687305084425997,0.05182626153461389,0.7669042469079859,,qualified_but_not_selected,True,0.2687305084425997,
ALB,0.8143324061979136,1,0.5137663699700641,0.6569049468303453,0.4945929706934581,0.6217139533090678,0.6295599450559676,0.37365243703391254,18,True,0.8143324061979136,Outperform,0.26433240619791354,0.04742815928992772,0.7669042469079859,2.0,selected_above_threshold,True,0.26433240619791354,18.0
LKQ,0.8140772515108076,1,0.7109703145779774,0.5063128291510991,0.6509033626220575,0.5775399992677904,0.5103551944130627,0.30941467107904114,19,False,0.8140772515108076,Outperform,0.2640772515108075,0.0471730046028217,0.7669042469079859,,qualified_but_not_selected,True,0.2640772515108075,
CHTR,0.812071569038731,0,0.4709855171510195,0.6668033145163939,0.6299170843032088,0.4519216875520522,0.517755806526018,0.4534576549757945,20,False,0.812071569038731,Outperform,0.26207156903873097,0.04516732213074515,0.7669042469079859,,qualified_but_not_selected,True,0.26207156903873097,
DECK,0.8088043153403707,0,0.6026732595504805,0.5281914886428856,0.6300530855144214,0.5506843923156548,0.5112880461542786,0.43734574623946176,21,True,0.8088043153403707,Outperform,0.2588043153403706,0.04190006843238481,0.7669042469079859,3.0,selected_above_threshold,True,0.2588043153403706,21.0
NKE,0.8073000664980449,1,0.623742252038042,0.4972439327598064,0.5571931209922167,0.5452139767454935,0.5417449548442621,0.43734574623946176,22,False,0.8073000664980449,Outperform,0.2573000664980448,0.040395819590059,0.7669042469079859,,qualified_but_not_selected,True,0.2573000664980448,
DAL,0.8066329031937353,1,0.5420895476337023,0.45627858943549326,0.6659426899539362,0.4289106742476714,0.517098881163046,0.7309135550876681,23,False,0.8066329031937353,Outperform,0.2566329031937352,0.0397286562857494,0.7669042469079859,,qualified_but_not_selected,True,0.2566329031937352,
LW,0.8055858474421811,1,0.5496840533442686,0.44482355662731604,0.5251463298167203,0.6131191996347335,0.6192400019549401,0.566183916480804,24,False,0.8055858474421811,Outperform,0.25558584744218105,0.038681600534195226,0.7669042469079859,,qualified_but_not_selected,True,0.25558584744218105,
DOW,0.8050437941680194,1,0.5910050138291785,0.6059926219496288,0.631348262425843,0.5223920535753706,0.5084660164187291,0.37365243703391254,25,False,0.8050437941680194,Outperform,0.25504379416801937,0.038139547260033546,0.7669042469079859,,qualified_but_not_selected,True,0.25504379416801937,
SWK,0.800318054924845,0,0.5947765784244595,0.48734447233827133,0.6482276273902878,0.5417383218438687,0.48407486446474474,0.5585754618861559,26,False,0.800318054924845,Outperform,0.25031805492484493,0.033413808016859115,0.7669042469079859,,qualified_but_not_selected,True,0.25031805492484493,
LYB,0.798399453741636,0,0.4596814152155819,0.481998336935283,0.6722341402805608,0.5577823827759313,0.5398738321840395,0.37365243703391254,27,False,0.798399453741636,Outperform,0.24839945374163597,0.03149520683365015,0.7669042469079859,,qualified_but_not_selected,True,0.24839945374163597,
HUM,0.7958158477954401,1,0.4930660620266055,0.48560271876481126,0.5203862293418855,0.6244841976298239,0.4336369080549672,0.6551850290176754,28,False,0.7958158477954401,Outperform,0.24581584779544008,0.02891160088745426,0.7669042469079859,,qualified_but_not_selected,True,0.24581584779544008,
HPQ,0.7957712186543207,0,0.5431013046734606,0.5116561346601417,0.6767004103252635,0.49012179514018417,0.45826792105445063,0.5068365269159213,29,False,0.7957712186543207,Outperform,0.2457712186543206,0.02886697174633479,0.7669042469079859,,qualified_but_not_selected,True,0.2457712186543206,
HAL,0.7942108041197641,0,0.5138038338047998,0.5494381836472123,0.6179744457332261,0.6739470122215141,0.6034277367442776,0.5004188674024466,30,True,0.7942108041197641,Outperform,0.24421080411976404,0.027306557211778215,0.7669042469079859,4.0,selected_above_threshold,True,0.24421080411976404,30.0
EPAM,0.7941033172168528,1,0.463794557746292,0.4754935932170943,0.635702251707423,0.5151265756941716,0.4340075450193162,0.5068365269159213,31,False,0.7941033172168528,Outperform,0.24410331721685274,0.027199070308866924,0.7669042469079859,,qualified_but_not_selected,True,0.24410331721685274,
HOLX,0.793608274862546,1,0.5226733755055659,0.45797838160050997,0.5254614546578728,0.516836262220893,0.4642071488031807,0.6551850290176754,32,False,0.793608274862546,Outperform,0.243608274862546,0.026704027954560172,0.7669042469079859,,qualified_but_not_selected,True,0.243608274862546,
LUV,0.7909895365192119,1,0.6412054447036327,0.464852006076366,0.45580599582105397,0.6077878869660396,0.5945014848453168,0.7309135550876681,33,False,0.7909895365192119,Outperform,0.24098953651921184,0.024085289611226024,0.7669042469079859,,qualified_but_not_selected,True,0.24098953651921184,
TPL,0.7903365436350983,0,0.5235859564124784,0.4367150099912433,0.682025257870138,0.6378070902632798,0.58922418709429,0.5004188674024466,34,True,0.7903365436350983,Outperform,0.24033654363509827,0.023432296727112445,0.7669042469079859,5.0,selected_above_threshold,True,0.24033654363509827,34.0
UPS,0.7901601382831849,1,0.48644511584869576,0.4865747771299897,0.6143137278839522,0.6914514347553073,0.5596846383800784,0.6137960075166109,35,False,0.7901601382831849,Outperform,0.24016013828318483,0.02325589137519901,0.7669042469079859,,qualified_but_not_selected,True,0.24016013828318483,
IT,0.7893956221554738,0,0.5096277309652566,0.46638368683159265,0.49951970023817405,0.5860857163835723,0.48461059721770683,0.5068365269159213,36,False,0.7893956221554738,Outperform,0.23939562215547372,0.0224913752474879,0.7669042469079859,,qualified_but_not_selected,True,0.23939562215547372,
FCX,0.7881151305039747,1,0.5752168035661432,0.44372122269164765,0.445655519563904,0.6615027564983145,0.595029525901748,0.37490467930044036,37,False,0.7881151305039747,Outperform,0.2381151305039747,0.021210883595988883,0.7669042469079859,,qualified_but_not_selected,True,0.2381151305039747,
WBD,0.78788434215569,1,0.5077483411772079,0.6945068449869752,0.4178476244238853,0.6730598161992631,0.5190806175487179,0.4534576549757945,38,True,0.78788434215569,Outperform,0.23788434215569,0.020980095247704167,0.7669042469079859,6.0,selected_above_threshold,True,0.23788434215569,38.0
NUE,0.784253907124662,1,0.535064714090976,0.6754254826821016,0.519046119356315,0.5505950971016073,0.509340625283847,0.37490467930044036,39,False,0.784253907124662,Outperform,0.234253907124662,0.017349660216676166,0.7669042469079859,,qualified_but_not_selected,True,0.234253907124662,
HPE,0.7825124280474154,1,0.5821602929917941,0.401920487441957,0.5891034324255993,0.6077300535771655,0.5393056757339457,0.5068365269159213,40,False,0.7825124280474154,Outperform,0.23251242804741534,0.015608181139429522,0.7669042469079859,,qualified_but_not_selected,True,0.23251242804741534,
TECH,0.7823826706329303,1,0.5320137165800101,0.5605332287936521,0.6086606529649957,0.5491612559932084,0.5809281888666971,0.49864245596009454,41,False,0.7823826706329303,Outperform,0.23238267063293028,0.015478423724944457,0.7669042469079859,,qualified_but_not_selected,True,0.23238267063293028,
MTCH,0.7815817574723662,0,0.5034985057397333,0.4969375189921201,0.40841781171931196,0.5416112923570541,0.5925999622182859,0.4534576549757945,42,True,0.7815817574723662,Outperform,0.2315817574723662,0.01467751056438038,0.7669042469079859,7.0,selected_above_threshold,True,0.2315817574723662,42.0
REGN,0.7814877325021204,1,0.5427893376297925,0.43848106391070374,0.6087830967957455,0.5363587031988476,0.4489219668995302,0.5068365269159213,43,False,0.7814877325021204,Outperform,0.2314877325021204,0.014583485594134582,0.7669042469079859,,qualified_but_not_selected,True,0.2314877325021204,
FTV,0.7807147613110739,1,0.6291021453790562,0.5158521842968691,0.47210828577852865,0.6626416374622963,0.6306764814787087,0.5585754618861559,44,False,0.7807147613110739,Outperform,0.23071476131107382,0.013810514403088003,0.7669042469079859,,qualified_but_not_selected,True,0.23071476131107382,
IR,0.778360780590372,0,0.6817068686832455,0.5267729898234313,0.5500816232101684,0.5806725729074387,0.5096244513250721,0.5585754618861559,45,False,0.778360780590372,Outperform,0.2283607805903719,0.011456533682386083,0.7669042469079859,,qualified_but_not_selected,True,0.2283607805903719,
FTNT,0.7771229628017702,0,0.4690701424023718,0.4352579323762595,0.651061369701512,0.5009942081634385,0.42141552623991924,0.5068365269159213,46,False,0.7771229628017702,Outperform,0.22712296280177013,0.010218715893784314,0.7669042469079859,,qualified_but_not_selected,True,0.22712296280177013,
GPN,0.7755275433020117,0,0.49308900626038155,0.49570166323406534,0.7037819678844837,0.5038768625468408,0.4592123106469244,0.35235202882713446,47,False,0.7755275433020117,Outperform,0.22552754330201163,0.008623296394025814,0.7669042469079859,,qualified_but_not_selected,True,0.22552754330201163,
WAT,0.7754486775551027,1,0.4629423499058084,0.3532589065583146,0.6036035886676103,0.5239033724680465,0.5089071088851007,0.49864245596009454,48,False,0.7754486775551027,Outperform,0.22544867755510267,0.008544430647116852,0.7669042469079859,,qualified_but_not_selected,True,0.22544867755510267,
SJM,0.7732947480432706,0,0.5490061827945072,0.44482355662731604,0.49713407577604435,0.5171267898705321,0.5896620939101033,0.566183916480804,49,False,0.7732947480432706,Outperform,0.22329474804327054,0.006390501135284721,0.7669042469079859,,qualified_but_not_selected,True,0.22329474804327054,
EQIX,0.7703325219484,1,0.520723714029727,0.4651995687078558,0.4917906489138488,0.5573061146846808,0.4137830171141287,0.4045613740904001,50,False,0.7703325219484,Outperform,0.22033252194839992,0.003428275040414097,0.7669042469079859,,qualified_but_not_selected,True,0.22033252194839992,
FISV,0.7686222449044913,0,0.4806384537392128,0.5663921605760567,0.6603969294954771,0.4458155131277588,0.4242935037841663,0.35235202882713446,51,False,0.7686222449044913,Outperform,0.21862224490449123,0.0017179979965054049,0.7669042469079859,,qualified_but_not_selected,True,0.21862224490449123,
MHK,0.7677811425442711,0,0.5789674059237057,0.5730439594130429,0.5081221847324432,0.5337214854688873,0.5319171178413316,0.5350635107316306,52,False,0.7677811425442711,Outperform,0.21778114254427106,0.0008768956362852354,0.7669042469079859,,qualified_but_not_selected,True,0.21778114254427106,
TMO,0.7671030256746951,1,0.4453945079852725,0.41989331882644565,0.6241136934999522,0.5821994653812097,0.620693245326361,0.49864245596009454,53,False,0.7671030256746951,Outperform,0.21710302567469508,0.0001987787667092622,0.7669042469079859,,qualified_but_not_selected,True,0.21710302567469508,
FICO,0.7669042469079859,1,0.5643639507905859,0.4577758780894301,0.6496139600999873,0.5094000601497568,0.4025263773388395,0.5068365269159213,54,True,0.7669042469079859,Outperform,0.21690424690798582,0.0,0.7669042469079859,8.0,selected_above_threshold,True,0.21690424690798582,54.0
BLDR,0.7614853378118904,0,0.5381551132748263,0.4414278014846862,0.5548581632185648,0.592521650749141,0.6055079246038807,0.4151027597642819,55,False,0.7614853378118904,Outperform,0.21148533781189038,-0.005418909096095437,0.7669042469079859,,qualified_but_not_selected,True,0.21148533781189038,
TTD,0.7606830407002814,0,0.40780611184697046,0.4260745827004941,0.5970822228639321,0.47793037907477853,0.5248041605143875,0.4534576549757945,56,False,0.7606830407002814,Outperform,0.21068304070028132,-0.006221206207704499,0.7669042469079859,,qualified_but_not_selected,True,0.21068304070028132,
APTV,0.760291871223916,0,0.5929881484430976,0.5042288115665493,0.46211341672417844,0.5912269625375666,0.5045605759730983,0.22065874681037184,57,False,0.760291871223916,Outperform,0.2102918712239159,-0.0066123756840699155,0.7669042469079859,,qualified_but_not_selected,True,0.2102918712239159,
CF,0.7585162675626249,0,0.5633024970690301,0.4817012586874125,0.4663303081231078,0.507488933277404,0.48321943527529576,0.37365243703391254,58,False,0.7585162675626249,Outperform,0.20851626756262487,-0.008387979345360952,0.7669042469079859,,qualified_but_not_selected,True,0.20851626756262487,
AES,0.7584587221231036,1,0.49034670652572326,0.47506810046511877,0.4619086505286377,0.5147673328114364,0.49238819078487506,0.6436315989476523,59,False,0.7584587221231036,Outperform,0.20845872212310357,-0.008445524784882252,0.7669042469079859,,qualified_but_not_selected,True,0.20845872212310357,
PYPL,0.7579643192072765,1,0.5053767270874444,0.549378952711572,0.5039999046601338,0.5587711489236041,0.43311156350764124,0.35235202882713446,60,False,0.7579643192072765,Outperform,0.20796431920727643,-0.008939927700709394,0.7669042469079859,,qualified_but_not_selected,True,0.20796431920727643,
INTC,0.7572843896723321,1,0.6718426363758467,0.6919642282449542,0.5427196110065773,0.518812390444701,0.43152790845868094,0.5068365269159213,61,False,0.7572843896723321,Outperform,0.2072843896723321,-0.009619857235653728,0.7669042469079859,,qualified_but_not_selected,True,0.2072843896723321,
MOS,0.7566987595415521,0,0.4670305734732827,0.44859657951500487,0.38950406284336,0.5103051329416319,0.5693275286526817,0.37365243703391254,62,False,0.7566987595415521,Outperform,0.20669875954155204,-0.010205487366433785,0.7669042469079859,,qualified_but_not_selected,True,0.20669875954155204,
WSM,0.7503637971249921,0,0.506911432757184,0.5589563089873498,0.6183792837556259,0.5648989301959216,0.45576398182516253,0.7373075896943098,63,False,0.7503637971249921,Outperform,0.20036379712499208,-0.016540449782993738,0.7669042469079859,,qualified_but_not_selected,True,0.20036379712499208,
MAS,0.7501206080797215,0,0.6207662401121157,0.4836443114545804,0.6042104928017381,0.6381277814525758,0.5292685844134706,0.4151027597642819,64,False,0.7501206080797215,Outperform,0.20012060807972143,-0.01678363882826439,0.7669042469079859,,qualified_but_not_selected,True,0.20012060807972143,
CRL,0.7470475973767317,1,0.5226482399125636,0.43052137433367027,0.5212933953584782,0.6624122220999743,0.5463888616198784,0.49864245596009454,65,False,0.7470475973767317,Outperform,0.1970475973767316,-0.01985664953125421,0.7669042469079859,,qualified_but_not_selected,True,0.1970475973767316,
DG,0.7469402945964058,1,0.5768942379192716,0.4851300478188701,0.34890240683120666,0.567230303337054,0.5042412880104953,0.7373075896943098,66,False,0.7469402945964058,Outperform,0.19694029459640572,-0.019963952311580102,0.7669042469079859,,qualified_but_not_selected,True,0.19694029459640572,
ZBRA,0.7460323604874342,0,0.6091083048440886,0.4925935587966127,0.4569062172141737,0.5706271802007822,0.542599578169969,0.629202429751776,67,False,0.7460323604874342,Outperform,0.1960323604874341,-0.02087188642055171,0.7669042469079859,,qualified_but_not_selected,True,0.1960323604874341,
PHM,0.7456672994606213,0,0.5073430073713104,0.591220022073511,0.49851728298864917,0.4766019207846395,0.518777983860031,0.5350635107316306,68,False,0.7456672994606213,Outperform,0.19566729946062122,-0.021236947447364596,0.7669042469079859,,qualified_but_not_selected,True,0.19566729946062122,
CAG,0.7427262604466847,1,0.6357852893015417,0.46127491121919556,0.5358972716100807,0.5112361732531034,0.5652376207764467,0.566183916480804,69,False,0.7427262604466847,Outperform,0.19272626044668462,-0.024177986461301204,0.7669042469079859,,qualified_but_not_selected,True,0.19272626044668462,
UAL,0.7427234934498188,0,0.5826447596265769,0.44897062359553047,0.6393163732482285,0.49570988146798955,0.5125811364553181,0.7309135550876681,70,False,0.7427234934498188,Outperform,0.19272349344981876,-0.02418075345816706,0.7669042469079859,,qualified_but_not_selected,True,0.19272349344981876,
LLY,0.7341599453695281,1,0.5043699401085533,0.4425203830152747,0.5603220506346921,0.559102143333581,0.4712477604035372,0.571530952682555,71,False,0.7341599453695281,Outperform,0.18415994536952807,-0.032744301538457754,0.7669042469079859,,qualified_but_not_selected,True,0.18415994536952807,
IVZ,0.7335726842023316,1,0.5930501130804374,0.4772904750498912,0.4322820212740942,0.5478864975850279,0.48240335317920535,0.35235202882713446,72,False,0.7335726842023316,Outperform,0.18357268420233153,-0.033331562705654294,0.7669042469079859,,qualified_but_not_selected,True,0.18357268420233153,
IFF,0.733453955386536,1,0.60395501374451,0.6598331605147323,0.5777433772640054,0.49979429981653556,0.6073867817978189,0.37365243703391254,73,False,0.733453955386536,Outperform,0.18345395538653597,-0.03345029152144985,0.7669042469079859,,qualified_but_not_selected,True,0.18345395538653597,
OKE,0.7329702503695609,0,0.46905706940855235,0.5317908822328468,0.5742155329469257,0.5762709618431086,0.591430534649321,0.5004188674024466,74,False,0.7329702503695609,Outperform,0.18297025036956083,-0.03393399653842499,0.7669042469079859,,qualified_but_not_selected,True,0.18297025036956083,
VRTX,0.7312020125495231,1,0.42297111506049634,0.5372013837801154,0.48230450955638526,0.5293502872028193,0.4681997814798343,0.5068365269159213,75,False,0.7312020125495231,Outperform,0.18120201254952306,-0.03570223435846276,0.7669042469079859,,qualified_but_not_selected,True,0.18120201254952306,
TPR,0.7308060285935964,0,0.5680869947704591,0.458264949578231,0.42762661798259255,0.48552522607395676,0.517903639767157,0.43734574623946176,76,False,0.7308060285935964,Outperform,0.1808060285935964,-0.03609821831438942,0.7669042469079859,,qualified_but_not_selected,True,0.1808060285935964,
STLD,0.7292985063655871,1,0.4689969174860162,0.5725791186922523,0.5087680622705444,0.5473374955552615,0.5189623462005435,0.37490467930044036,77,False,0.7292985063655871,Outperform,0.17929850636558708,-0.037605740542398736,0.7669042469079859,,qualified_but_not_selected,True,0.17929850636558708,
DVA,0.7248054966346266,0,0.47317472997487037,0.4305879397104226,0.55947844006093,0.5946882546450591,0.40934619329009825,0.6551850290176754,78,False,0.7248054966346266,Outperform,0.17480549663462652,-0.0420987502733593,0.7669042469079859,,qualified_but_not_selected,True,0.17480549663462652,
TSLA,0.7247952589103357,0,0.49506519361546547,0.4661967077287991,0.5824931784729188,0.6828102042172836,0.5943619478836899,0.7373075896943098,79,False,0.7247952589103357,Outperform,0.17479525891033565,-0.04210898799765017,0.7669042469079859,,qualified_but_not_selected,True,0.17479525891033565,
AKAM,0.7227934233973878,1,0.5335853364308502,0.5196592005939736,0.5610148331635528,0.6151265982653173,0.5083974130549211,0.5068365269159213,80,False,0.7227934233973878,Outperform,0.1727934233973878,-0.04411082351059803,0.7669042469079859,,qualified_but_not_selected,True,0.1727934233973878,
PCG,0.7224609075099551,1,0.4928547198286864,0.5247970941360153,0.5427251042228456,0.6566608817882613,0.6106334258892125,0.6436315989476523,81,False,0.7224609075099551,Outperform,0.17246090750995502,-0.0444433393980308,0.7669042469079859,,qualified_but_not_selected,True,0.17246090750995502,
DXCM,0.7223061726660112,0,0.5427846550907589,0.5186703679577419,0.4875608069274445,0.5938355054094216,0.43350173181590623,0.6551850290176754,82,False,0.7223061726660112,Outperform,0.17230617266601111,-0.044598074241974706,0.7669042469079859,,qualified_but_not_selected,True,0.17230617266601111,
AMAT,0.7199915728964753,1,0.49388950685810085,0.4383570194078802,0.49241414872324185,0.4891867820798148,0.4384486300936782,0.5068365269159213,83,False,0.7199915728964753,Outperform,0.16999157289647526,-0.04691267401151056,0.7669042469079859,,qualified_but_not_selected,True,0.16999157289647526,
IQV,0.7197350119004838,1,0.42912099355124445,0.5021532580977645,0.5709322880887676,0.5093052654020097,0.47804617719917986,0.49864245596009454,84,False,0.7197350119004838,Outperform,0.1697350119004838,-0.04716923500750203,0.7669042469079859,,qualified_but_not_selected,True,0.1697350119004838,
MCHP,0.7193639621733938,0,0.6137695239003573,0.5299355379960016,0.4222905019735254,0.5988228453743203,0.5706841920965291,0.5068365269159213,85,False,0.7193639621733938,Outperform,0.16936396217339378,-0.04754028473459204,0.7669042469079859,,qualified_but_not_selected,True,0.16936396217339378,
MGM,0.7168793829113058,0,0.4986014425442061,0.4698757746345391,0.5193333283037248,0.5431389853732462,0.4800694281658185,0.6661591357038839,86,False,0.7168793829113058,Outperform,0.16687938291130577,-0.05002486399668005,0.7669042469079859,,qualified_but_not_selected,True,0.16687938291130577,
OMC,0.7167527520993968,0,0.46466159238498933,0.48661625209699383,0.5635300704724666,0.40489654008403064,0.5329352121574936,0.4534576549757945,87,False,0.7167527520993968,Outperform,0.16675275209939677,-0.05015149480858905,0.7669042469079859,,qualified_but_not_selected,True,0.16675275209939677,
ZBH,0.7166105606968713,0,0.5075075930805946,0.42386796167270613,0.5724473331366626,0.6517194592320416,0.48097892112503265,0.6551850290176754,88,False,0.7166105606968713,Outperform,0.1666105606968713,-0.05029368621111452,0.7669042469079859,,qualified_but_not_selected,True,0.1666105606968713,
ON,0.7165830794965421,1,0.6668401313309077,0.5674713034727509,0.45385807344384477,0.5578040555125272,0.4395018767230919,0.5068365269159213,89,False,0.7165830794965421,Outperform,0.16658307949654205,-0.05032116741144377,0.7669042469079859,,qualified_but_not_selected,True,0.16658307949654205,
PTC,0.7144583372446597,0,0.5737071952225606,0.5862577119862974,0.49076625662605694,0.5317898919155342,0.43174325796879287,0.5068365269159213,90,False,0.7144583372446597,Outperform,0.16445833724465964,-0.052445909663326185,0.7669042469079859,,qualified_but_not_selected,True,0.16445833724465964,
TXN,0.7138038342488784,0,0.4222572710629451,0.4098006324866302,0.39015482034265025,0.6238002401490665,0.5369848005691316,0.5068365269159213,91,False,0.7138038342488784,Outperform,0.16380383424887834,-0.05310041265910748,0.7669042469079859,,qualified_but_not_selected,True,0.16380383424887834,
BDX,0.7110892462856537,1,0.576514668748361,0.4809838627376959,0.6134498207265223,0.5676104273879078,0.4446230978597941,0.6551850290176754,92,False,0.7110892462856537,Outperform,0.1610892462856537,-0.055815000622332134,0.7669042469079859,,qualified_but_not_selected,True,0.1610892462856537,
WDAY,0.7103262807724642,0,0.5736692592452182,0.4848319645168778,0.4344599960781282,0.5208883315381205,0.4143303165267841,0.5068365269159213,93,False,0.7103262807724642,Outperform,0.16032628077246414,-0.056577966135521685,0.7669042469079859,,qualified_but_not_selected,True,0.16032628077246414,
EL,0.7091465121174874,1,0.5619870504015566,0.5170363887840368,0.461822986856523,0.5852280589829746,0.608468289549579,0.5350635107316306,94,False,0.7091465121174874,Outperform,0.15914651211748732,-0.057757734790498505,0.7669042469079859,,qualified_but_not_selected,True,0.15914651211748732,
KHC,0.7054531717626724,0,0.5476898345837296,0.44482355662731604,0.5006993119800847,0.5639154769681418,0.5184296173950407,0.566183916480804,95,False,0.7054531717626724,Outperform,0.15545317176267237,-0.06145107514531345,0.7669042469079859,,qualified_but_not_selected,True,0.15545317176267237,
CRM,0.7034441358901662,0,0.45906790247376306,0.6425792413110256,0.5370520335868988,0.47481869906019014,0.4242462486960479,0.5068365269159213,96,False,0.7034441358901662,Outperform,0.15344413589016614,-0.06346011101781968,0.7669042469079859,,qualified_but_not_selected,True,0.15344413589016614,
LYV,0.7011116777830457,0,0.4401186421245442,0.697085533216792,0.5109760492833674,0.6433975419227687,0.6360854251120347,0.4534576549757945,97,False,0.7011116777830457,Outperform,0.15111167778304568,-0.06579256912494014,0.7669042469079859,,qualified_but_not_selected,True,0.15111167778304568,
ACN,0.6935848407716405,1,0.4551033297566811,0.4916249631672881,0.6036173436116724,0.5213792826721283,0.41415509910604664,0.5068365269159213,98,False,0.6935848407716405,Outperform,0.14358484077164047,-0.07331940613634536,0.7669042469079859,,qualified_but_not_selected,True,0.14358484077164047,
GDDY,0.6935459961635638,0,0.5021370228204162,0.5275314151444307,0.6295440699050651,0.5142187802599706,0.38693407385802514,0.5068365269159213,99,False,0.6935459961635638,Outperform,0.14354599616356378,-0.07335825074442204,0.7669042469079859,,qualified_but_not_selected,True,0.14354599616356378,
