,importance
interest_coverage,0.18773468
operating_income_yoy_growth,0.1333461
fcf_yoy_growth,0.12517391
operating_margin,0.1190861
fcf_margin,0.11494662
current_ratio_change_yoy,0.10926338
roe,0.10872404
roe_trend_2y,0.10172519
