,importance
atr_14,0.15768857611994047
momentum_6m,0.13330027481835216
vol_ratio_20_50,0.12641347909908465
macd,0.12198675205979474
macd_hist,0.1219441837113064
volatility_60d,0.11347621708234318
momentum_3m,0.11319357284114943
price_vs_52w_high,0.11199694426802888
