,importance
ps_ratio,0.18956124427871932
pb_ratio,0.17095800397624153
ev_to_ebitda,0.1631524293415834
pb_vs_5y_median,0.14904888850333844
ev_ebitda_vs_5y_median,0.1361073075802371
earnings_yield,0.09678703224288972
pe_ratio,0.09438509407699039
