date,equity_usd,cash_usd,positions_value_usd
2025-02-18,1266.1069221005691,1.5631940186722204e-13,1266.106922100569
2025-02-19,1271.2109347214828,1.5631940186722204e-13,1271.2109347214825
2025-02-20,1264.7398013898007,1.5631940186722204e-13,1264.7398013898005
2025-02-21,1248.2589040540975,1.5631940186722204e-13,1248.2589040540972
2025-02-24,1247.7695201363063,1.5631940186722204e-13,1247.769520136306
2025-02-25,1259.365670662245,1.5631940186722204e-13,1259.3656706622448
2025-02-26,1253.9408602898277,1.5631940186722204e-13,1253.9408602898275
2025-02-27,1258.5968189561463,1.5631940186722204e-13,1258.596818956146
2025-02-28,1274.2298822062417,1.5631940186722204e-13,1274.2298822062414
2025-03-03,1267.7584958357395,1.5631940186722204e-13,1267.7584958357393
2025-03-04,1247.7742184887315,1.5631940186722204e-13,1247.7742184887313
2025-03-05,1262.202190109919,1.5631940186722204e-13,1262.2021901099188
2025-03-06,1246.8237948704627,1.5631940186722204e-13,1246.8237948704625
2025-03-07,1253.4254318449086,1.5631940186722204e-13,1253.4254318449084
2025-03-10,1228.3049434737784,1.5631940186722204e-13,1228.3049434737782
2025-03-11,1220.5346296513248,1.5631940186722204e-13,1220.5346296513246
2025-03-12,1210.828431601238,1.5631940186722204e-13,1210.8284316012378
2025-03-13,1195.7408850984139,1.5631940186722204e-13,1195.7408850984136
2025-03-14,1219.3118553038262,1.5631940186722204e-13,1219.311855303826
2025-03-17,1233.5854366605681,1.5631940186722204e-13,1233.585436660568
2025-03-18,1233.730747383348,1.5631940186722204e-13,1233.7307473833478
2025-03-19,1241.7152815482982,1.5631940186722204e-13,1241.715281548298
2025-03-20,1238.1692686836186,1.5631940186722204e-13,1238.1692686836184
2025-03-21,1230.0246586487901,1.5631940186722204e-13,1230.02465864879
2025-03-24,1243.202280284708,1.5631940186722204e-13,1243.2022802847077
2025-03-25,1238.2701798147418,1.5631940186722204e-13,1238.2701798147416
2025-03-26,1238.2903074398232,1.5631940186722204e-13,1238.290307439823
2025-03-27,1235.4108786178763,1.5631940186722204e-13,1235.410878617876
2025-03-28,1219.2143622217004,1.5631940186722204e-13,1219.2143622217002
2025-03-31,1234.722554225637,1.5631940186722204e-13,1234.7225542256367
2025-04-01,1234.3863518881533,1.5631940186722204e-13,1234.386351888153
2025-04-02,1240.0614607108093,1.5631940186722204e-13,1240.0614607108091
2025-04-03,1199.2713049033298,1.5631940186722204e-13,1199.2713049033296
2025-04-04,1135.3146995583647,1.5631940186722204e-13,1135.3146995583645
2025-04-07,1119.7031757222092,1.5631940186722204e-13,1119.703175722209
2025-04-08,1107.1618872198276,1.5631940186722204e-13,1107.1618872198273
2025-04-09,1181.171893875501,1.5631940186722204e-13,1181.1718938755007
2025-04-10,1157.5229453626155,1.5631940186722204e-13,1157.5229453626152
2025-04-11,1176.7492514559274,1.5631940186722204e-13,1176.7492514559272
2025-04-14,1187.8746147232246,1.5631940186722204e-13,1187.8746147232243
2025-04-15,1184.0517501382221,1.5631940186722204e-13,1184.051750138222
2025-04-16,1176.5907191171164,1.5631940186722204e-13,1176.5907191171161
2025-04-17,1153.49864916283,1.5631940186722204e-13,1153.4986491628297
2025-04-21,1123.056888576596,1.5631940186722204e-13,1123.0568885765958
