fold_id,datetime,action,ticker,raw_price,exec_price,shares,notional_usd,fee_usd,slippage_pct,entry_date_requested,entry_date_used,exit_date_requested,exit_date_used,reason
2025YQ1,2025-02-18,BUY,AFL,101.47978210449219,101.47978210449219,1.1427164566944885,115.96261703257407,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,BK,87.06726837158203,87.06726837158203,1.1550322874588266,100.56550615001994,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,ECL,262.8051452636719,262.8051452636719,0.6427383821339467,168.91495388324932,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,MDT,82.76250457763672,82.76250457763672,1.2984074369826273,107.45945144691225,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,PLD,116.20238494873047,116.20238494873047,1.4153833684504256,164.47092303070716,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,PNR,95.71785736083984,95.71785736083984,1.985245727593345,190.0234673799965,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,SBAC,200.8569793701172,200.8569793701172,0.5414154949461422,108.74708089905906,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,SCHW,80.48966979980469,80.48966979980469,1.247580863954696,100.41737178826853,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,TRMB,75.13999938964844,75.13999938964844,1.2644712205828883,95.01236674282625,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2025-02-18,BUY,UNH,484.9251403808594,484.9251403808594,0.23618734977733194,114.53318374695583,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_entry
2025YQ1,2026-02-13,SELL,AFL,114.30270385742188,114.30270385742188,1.1427164566944885,130.61558074255257,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,BK,117.73999786376953,117.73999786376953,1.1550322874588266,135.99349905798707,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,ECL,298.370361328125,298.370361328125,0.6427383821339467,191.77408331676017,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,MDT,98.68427276611328,98.68427276611328,1.2984074369826273,128.13239367274363,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,PLD,137.86090087890625,137.86090087890625,1.4153833684504256,195.12602626359657,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,PNR,101.37000274658203,101.37000274658203,1.985245727593345,201.24436485877763,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,SBAC,199.41146850585938,199.41146850585938,0.5414154949461422,107.9644589190369,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,SCHW,93.72000122070312,93.72000122070312,1.247580863954696,116.92328009275997,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,TRMB,66.4000015258789,66.4000015258789,1.2644712205828883,83.96089097613374,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
2025YQ1,2026-02-13,SELL,UNH,290.92822265625,290.92822265625,0.23618734977733194,68.71356588460922,0.0,0.0,2025-02-15,2025-02-18,2026-02-15,2026-02-13,rebalance_exit
