,importance
momentum_score,0.39206488712238197
mom_minus_bear,0.13330977119023282
bear_score,0.08205389271098748
valuation_score,0.06464353291085524
fund_x_val,0.06115717472120358
fundamental_score,0.05538332060500514
sp500_momentum_12m,0.04857010841952479
yield_curve,0.03972872771393257
sp500_momentum_3m,0.02868770690722744
vix,0.024219079548907126
sector_Transportation,0.020576122369134642
sector_Medical,0.0060048045080092925
sector_Retail-Wholesale,0.005694107899348896
sector_Business Services,0.005529879454771869
sector_Consumer Staples,0.005351972413358823
sector_Finance,0.004316728032773617
sector_Computer And Technology,0.004300737839998279
sector_Oils-Energy,0.0034655128411791953
sector_Conglomerates,0.003399171046469202
sector_Auto-Tires-Trucks,0.0024813600328146943
sector_Consumer Discretionary,0.002355289052794338
sector_Industrial Products,0.002285644700999826
sector_Aerospace,0.0020894968023241465
sector_Utilities,0.0014136995797594538
sector_Basic Materials,0.0009172715760055644
sector_Construction,0.0
