,importance
momentum_score,0.37914014063210305
mom_minus_bear,0.11969839539021934
bear_score,0.10653761010890005
fund_x_val,0.08397015973226077
valuation_score,0.07925232636809355
fundamental_score,0.047909912768813685
sp500_momentum_3m,0.024213757986795745
sector_Consumer Staples,0.019330831832684327
sector_Retail-Wholesale,0.01859462337735677
sector_Utilities,0.017945147226297652
sector_Basic Materials,0.014731186442666447
yield_curve,0.012308501343250428
sector_Medical,0.01155647945676698
sector_Construction,0.010768695588624842
sector_Aerospace,0.010258004135482699
sector_Computer And Technology,0.009631995180792248
vix,0.007409713377732298
sector_Oils-Energy,0.0058691517261139975
sp500_momentum_12m,0.005128218535649188
sector_Industrial Products,0.004379568457794249
sector_Conglomerates,0.003614322046959994
sector_Finance,0.0033039673720288154
sector_Auto-Tires-Trucks,0.001530875324321442
sector_Business Services,0.001448608038531067
sector_Consumer Discretionary,0.0008810148155633704
sector_Transportation,0.0005867927341970224
sector_Unknown,0.0
