,importance
mom_minus_bear,0.39876304540997354
momentum_score,0.15686384101842776
fund_x_val,0.09926038180427633
valuation_score,0.08440963105243333
bear_score,0.07817769647381152
sector_Computer And Technology,0.04234450036014785
fundamental_score,0.03265972812748217
sp500_momentum_3m,0.022814150717604863
vix,0.011312536706267773
yield_curve,0.011132780721663878
sector_Business Services,0.010968015949566827
sp500_momentum_12m,0.008159179422712784
sector_Medical,0.00638000092541112
sector_Basic Materials,0.006016505466899003
sector_Utilities,0.005701306588629579
sector_Industrial Products,0.004600215946847745
sector_Consumer Staples,0.003980776907159083
sector_Oils-Energy,0.0027921819190055135
sector_Retail-Wholesale,0.0025385424785038034
sector_Transportation,0.0020891643461632796
sector_Aerospace,0.0020095764568412795
sector_Construction,0.0019802644533598113
sector_Finance,0.0018434485160047486
sector_Consumer Discretionary,0.0012901882543413388
sector_Auto-Tires-Trucks,0.0009920281068903762
sector_Conglomerates,0.0009203118695748178
sector_Unknown,0.0
