,importance
momentum_score,0.5294514877348123
mom_minus_bear,0.06268306373732391
valuation_score,0.05956263138708872
bear_score,0.0567942938773057
sp500_momentum_3m,0.05031525046807384
fund_x_val,0.03319324153660432
sp500_momentum_12m,0.03001767622945656
sector_Consumer Staples,0.027034381069065583
fundamental_score,0.02184570681613114
vix,0.019623447187307148
yield_curve,0.017879312449124347
sector_Finance,0.01444491980842894
sector_Computer And Technology,0.01316616341370986
sector_Aerospace,0.01238649069767217
sector_Utilities,0.009098855070239264
sector_Basic Materials,0.008293274464932726
sector_Medical,0.007829566789118815
sector_Business Services,0.006200945313656499
sector_Consumer Discretionary,0.005503412317715656
sector_Conglomerates,0.003856331846248128
sector_Transportation,0.003649056371485265
sector_Retail-Wholesale,0.003015568707148573
sector_Auto-Tires-Trucks,0.001959868836178292
sector_Industrial Products,0.0019399483368543215
sector_Construction,0.00025510553431780104
sector_Oils-Energy,0.0
sector_Unknown,0.0
