,importance
momentum_score,0.48798093204933307
mom_minus_bear,0.1593572264079278
bear_score,0.05658334144636836
fund_x_val,0.04777150394615185
valuation_score,0.04351819745751703
fundamental_score,0.03635511846488832
sp500_momentum_3m,0.02856161440506531
yield_curve,0.025901336808610072
sp500_momentum_12m,0.020095284241213207
vix,0.01739832340434816
sector_Consumer Staples,0.016208542958031414
sector_Computer And Technology,0.012797694610978898
sector_Basic Materials,0.010895571491428686
sector_Aerospace,0.005992062714937753
sector_Business Services,0.005580802850113379
sector_Consumer Discretionary,0.005283887075036732
sector_Utilities,0.0035364655542631054
sector_Conglomerates,0.0032946089485458067
sector_Retail-Wholesale,0.0032838409831142364
sector_Finance,0.0023185767866218433
sector_Industrial Products,0.0017653465984835955
sector_Medical,0.001614747950791076
sector_Construction,0.0015167096584191423
sector_Oils-Energy,0.0015061333269830112
sector_Auto-Tires-Trucks,0.0008821298608281418
sector_Transportation,0.0
sector_Unknown,0.0
