,importance
momentum_score,0.3230832115463615
mom_minus_bear,0.10799853737380215
fund_x_val,0.08142888897576253
valuation_score,0.07893413028711316
bear_score,0.07445562465000481
yield_curve,0.05302917647879985
sp500_momentum_12m,0.048663886515266506
sp500_momentum_3m,0.047768467473552026
sector_Computer And Technology,0.037345623486815464
sector_Consumer Staples,0.027323525842131085
fundamental_score,0.027193990391818787
vix,0.019281869095866103
sector_Aerospace,0.016184063708763904
sector_Finance,0.013441718280543075
sector_Medical,0.01191474971944006
sector_Utilities,0.005369069345956394
sector_Transportation,0.005326258694693419
sector_Oils-Energy,0.005268270997208516
sector_Retail-Wholesale,0.004805493586083047
sector_Auto-Tires-Trucks,0.0036204067721456686
sector_Business Services,0.0024520774959210295
sector_Construction,0.0022006784100687894
sector_Industrial Products,0.001456712595813445
sector_Consumer Discretionary,0.0013218481126278199
sector_Basic Materials,0.00013172016344077748
sector_Conglomerates,0.0
sector_Unknown,0.0
