,importance
momentum_score,0.5577371403574392
mom_minus_bear,0.10449996125567963
bear_score,0.05054124920379942
valuation_score,0.042855936656755717
fund_x_val,0.03638530958105149
sp500_momentum_12m,0.030202328755804232
sp500_momentum_3m,0.026165356293256267
yield_curve,0.023773351545106302
sector_Consumer Staples,0.021230612040273215
fundamental_score,0.019253438872361875
vix,0.012503056553276153
sector_Finance,0.010857586838185395
sector_Medical,0.010433459568775054
sector_Aerospace,0.009251954295859278
sector_Consumer Discretionary,0.005829085861589977
sector_Retail-Wholesale,0.005359359673243543
sector_Transportation,0.004568736337355188
sector_Utilities,0.004496085471365409
sector_Conglomerates,0.004317892480709008
sector_Business Services,0.004155069947801407
sector_Industrial Products,0.003714119766788353
sector_Computer And Technology,0.0033981161483061973
sector_Oils-Energy,0.0033258383023519215
sector_Construction,0.002051464857436165
sector_Basic Materials,0.0017411969293854022
sector_Auto-Tires-Trucks,0.0013522924060443919
sector_Unknown,0.0
