,importance
momentum_score,0.33870890796342756
mom_minus_bear,0.1385109133390693
bear_score,0.09638809922070485
valuation_score,0.06904656954774561
fund_x_val,0.06350111815037414
sp500_momentum_3m,0.035610260521770055
sector_Computer And Technology,0.0348809677169854
yield_curve,0.03487856844352351
sp500_momentum_12m,0.03391684221248017
fundamental_score,0.02658290590080424
sector_Consumer Staples,0.025597830310779834
sector_Medical,0.02062270103407044
vix,0.020070366114811444
sector_Aerospace,0.01747387596073084
sector_Finance,0.007301101019590489
sector_Business Services,0.0054374936000941365
sector_Oils-Energy,0.005251138841123131
sector_Basic Materials,0.004274077590474948
sector_Utilities,0.004207735435012342
sector_Transportation,0.0039057485942185243
sector_Retail-Wholesale,0.0034836148054775665
sector_Auto-Tires-Trucks,0.0030041222422011954
sector_Conglomerates,0.0027648469693529695
sector_Consumer Discretionary,0.001995022426838308
sector_Industrial Products,0.0015743792925089213
sector_Construction,0.0010107927458301428
sector_Unknown,0.0
