,importance
momentum_score,0.16404646439362577
valuation_score,0.12731155421480428
yield_curve,0.11867307534309367
bear_score,0.11143919706995946
mom_minus_bear,0.1017566177186916
fund_x_val,0.08156202156736576
fundamental_score,0.05428043445909717
sector_Medical,0.044514758816989096
sector_Computer And Technology,0.02464226593127086
sector_Aerospace,0.023355929936528
sector_Oils-Energy,0.021970296987631404
sector_Consumer Staples,0.021273253675402486
sp500_momentum_3m,0.019411494111812616
sp500_momentum_12m,0.01828421858252259
sector_Finance,0.01731658494330956
sector_Transportation,0.010808539871776717
vix,0.009559148954781667
sector_Conglomerates,0.00876034929385479
sector_Business Services,0.004330996530620817
sector_Construction,0.004252203941767201
sector_Industrial Products,0.003491293722385393
sector_Retail-Wholesale,0.002991795665441052
sector_Utilities,0.0021076679714934193
sector_Consumer Discretionary,0.0017007814921500151
sector_Basic Materials,0.001143764455874435
sector_Auto-Tires-Trucks,0.0010152903477501818
sector_Unknown,0.0
