,importance
momentum_score,0.3529594292314254
mom_minus_bear,0.12150316001037599
bear_score,0.10348544178814428
valuation_score,0.07263741920690665
fundamental_score,0.07073070760624128
fund_x_val,0.05373510225887658
sector_Basic Materials,0.036256961327891184
vix,0.03163328200500499
sp500_momentum_3m,0.028798533660389466
sector_Retail-Wholesale,0.019139738955564485
sector_Aerospace,0.012355344100131763
sp500_momentum_12m,0.010978615402492306
sector_Consumer Discretionary,0.010442346199848577
sector_Finance,0.010159127203492236
sector_Medical,0.008686406417152397
yield_curve,0.00850501604398531
sector_Computer And Technology,0.007489230123777128
sector_Consumer Staples,0.007345269458271753
sector_Transportation,0.006932584207183166
sector_Utilities,0.006241103419477621
sector_Oils-Energy,0.005934757328321324
sector_Construction,0.004612204536438597
sector_Business Services,0.004122429637165085
sector_Industrial Products,0.003268996874807161
sector_Conglomerates,0.002046792996635219
sector_Auto-Tires-Trucks,0.0
sector_Unknown,0.0
