,importance
valuation_score,0.15470623112207815
momentum_score,0.14391414462914104
bear_score,0.11466342897308816
fundamental_score,0.09376011637505174
fund_x_val,0.08767892998569414
mom_minus_bear,0.08260126985118933
yield_curve,0.05552091973876842
sp500_momentum_12m,0.04824673286899332
sector_Medical,0.04555926637999645
vix,0.03783487635522453
sector_Consumer Staples,0.030579678881396576
sector_Computer And Technology,0.025022932756755236
sp500_momentum_3m,0.018683018138103576
sector_Aerospace,0.012203808363936045
sector_Finance,0.007410828034131046
sector_Utilities,0.007021568605644245
sector_Basic Materials,0.005796620927721833
sector_Oils-Energy,0.005294154359860124
sector_Conglomerates,0.004626292583820829
sector_Business Services,0.004013234269660882
sector_Industrial Products,0.0037662751805781925
sector_Transportation,0.0033818900795743938
sector_Construction,0.0027048073445599097
sector_Auto-Tires-Trucks,0.0015542824776779243
sector_Retail-Wholesale,0.0013494556450881305
sector_Consumer Discretionary,0.0012741688143214894
sector_Unknown,0.0008310672579444101
