,importance
momentum_score,0.19840113805921425
valuation_score,0.14433419782278065
bear_score,0.1363396034057699
mom_minus_bear,0.10545976827533415
fund_x_val,0.08652367143548648
yield_curve,0.060001174241843626
fundamental_score,0.04679039800218841
sector_Finance,0.04022746875582623
sector_Medical,0.029910720031889174
sector_Computer And Technology,0.02475003620046991
sector_Consumer Staples,0.017073998724830577
sector_Aerospace,0.016181358795711177
sp500_momentum_3m,0.014540409938161868
vix,0.012282802359278616
sector_Oils-Energy,0.01139969241212856
sp500_momentum_12m,0.009988583878987642
sector_Retail-Wholesale,0.009214931481395865
sector_Construction,0.005887548219290146
sector_Transportation,0.005436692839873159
sector_Consumer Discretionary,0.005397436703813448
sector_Business Services,0.004713295268815224
sector_Utilities,0.003914296406899386
sector_Basic Materials,0.0035910812762194304
sector_Auto-Tires-Trucks,0.0029967213901444354
sector_Industrial Products,0.002329090051950245
sector_Conglomerates,0.0023138840216974667
sector_Unknown,0.0
