,importance
momentum_score,0.4638200049114766
fund_x_val,0.08859464362419807
mom_minus_bear,0.08353770532776247
bear_score,0.06688415957558996
valuation_score,0.06568891957898887
fundamental_score,0.04266614938817356
sector_Aerospace,0.030239583414757937
sector_Basic Materials,0.02590482288334696
sector_Medical,0.02372190011700622
sector_Oils-Energy,0.017365888662506063
vix,0.012496235625815443
sp500_momentum_3m,0.012461553537907984
yield_curve,0.011792021985510265
sector_Consumer Staples,0.010751889087689724
sector_Computer And Technology,0.008957803432659459
sp500_momentum_12m,0.008746879767932907
sector_Consumer Discretionary,0.0049062533470148285
sector_Conglomerates,0.004106332626692988
sector_Utilities,0.0034094025530670845
sector_Construction,0.0031681270191965135
sector_Transportation,0.0031360999441651916
sector_Auto-Tires-Trucks,0.0023782136527682393
sector_Retail-Wholesale,0.0021539746045568606
sector_Business Services,0.0011147807217262655
sector_Finance,0.0010016269895763376
sector_Industrial Products,0.0009950276199131663
sector_Unknown,0.0
