,importance
momentum_score,0.5518300409104867
mom_minus_bear,0.08381503241267366
bear_score,0.05860442847198873
valuation_score,0.051111651150512506
fund_x_val,0.05049561342290281
sp500_momentum_3m,0.03222080876246068
yield_curve,0.026804218192575096
sp500_momentum_12m,0.02570271948495922
sector_Consumer Discretionary,0.013531004657441014
vix,0.012974700634265394
sector_Consumer Staples,0.010036465280570778
sector_Aerospace,0.009538549527094455
fundamental_score,0.009537215896439907
sector_Oils-Energy,0.009388908111839204
sector_Finance,0.009008142688241863
sector_Computer And Technology,0.007970454348871078
sector_Basic Materials,0.0066338356764990905
sector_Business Services,0.005950343346637503
sector_Utilities,0.005695672461946396
sector_Conglomerates,0.004452375565762873
sector_Auto-Tires-Trucks,0.004137935108421906
sector_Medical,0.0033193680969177803
sector_Industrial Products,0.002511878698122822
sector_Construction,0.0024100867320088768
sector_Transportation,0.0012918879236933833
sector_Retail-Wholesale,0.0010266624366661624
sector_Unknown,0.0
