,importance
momentum_score,0.38220291507777454
valuation_score,0.14006699573724726
mom_minus_bear,0.08808033158032999
bear_score,0.07372526815268499
fund_x_val,0.06656314679321453
sp500_momentum_12m,0.03351115159929637
fundamental_score,0.03149269217396674
sector_Aerospace,0.026708695669776496
yield_curve,0.026691119959392433
sp500_momentum_3m,0.02598733030988605
sector_Consumer Staples,0.02205447242794952
sector_Finance,0.015835356029432864
vix,0.015406115815091133
sector_Computer And Technology,0.01496011918149882
sector_Medical,0.0076283725435562395
sector_Retail-Wholesale,0.007372271585274013
sector_Basic Materials,0.005751673357987296
sector_Business Services,0.0033379574779654523
sector_Transportation,0.0026015277064198455
sector_Utilities,0.002314605682266831
sector_Construction,0.002210839040281591
sector_Consumer Discretionary,0.001642711330741221
sector_Conglomerates,0.0015200514044843012
sector_Auto-Tires-Trucks,0.0009273284758101172
sector_Oils-Energy,0.0006231822859972873
sector_Industrial Products,0.0004919387425545279
sector_Unknown,0.0002918298591194458
