,importance
momentum_score,0.3337356634049546
mom_minus_bear,0.17915778882650618
valuation_score,0.1189512733963331
bear_score,0.10372082659404214
fund_x_val,0.04727900572179198
fundamental_score,0.030178634194256232
sector_Oils-Energy,0.028361187085568774
sector_Basic Materials,0.027284804713867503
sp500_momentum_3m,0.022774130996993238
sector_Aerospace,0.020354990809595356
yield_curve,0.018362029612198905
sp500_momentum_12m,0.01260123441065195
sector_Computer And Technology,0.011397976695726645
sector_Consumer Staples,0.009866846409689357
sector_Consumer Discretionary,0.009678359041101687
vix,0.008961022790998351
sector_Medical,0.005022656409331572
sector_Conglomerates,0.0028445880803896818
sector_Retail-Wholesale,0.002306899662043924
sector_Business Services,0.001975663778977712
sector_Finance,0.0017410897904228584
sector_Auto-Tires-Trucks,0.0009216067975283429
sector_Transportation,0.0008124791926084917
sector_Industrial Products,0.0007497134617369094
sector_Utilities,0.0006213688419202633
sector_Construction,0.00033815928076440406
sector_Unknown,0.0
