,importance
momentum_score,0.5177624518130656
mom_minus_bear,0.10107069869041958
valuation_score,0.05231575152062448
fund_x_val,0.05185794623799646
bear_score,0.0465182658745481
sp500_momentum_3m,0.04156628644977579
yield_curve,0.03715635997099388
sector_Consumer Staples,0.023233221730524993
vix,0.020339678448865358
fundamental_score,0.018895841624832696
sp500_momentum_12m,0.013450522020351728
sector_Consumer Discretionary,0.012061695784180832
sector_Oils-Energy,0.008790120772002273
sector_Business Services,0.00712379102713881
sector_Finance,0.006938903416992551
sector_Aerospace,0.005853840671254669
sector_Computer And Technology,0.005569573753983931
sector_Basic Materials,0.0054983447705885275
sector_Medical,0.00478126140216319
sector_Transportation,0.004536137607648756
sector_Conglomerates,0.004109436091963552
sector_Utilities,0.003646632381561996
sector_Auto-Tires-Trucks,0.0024783975749025347
sector_Retail-Wholesale,0.0023251546814472297
sector_Construction,0.0017392384520562637
sector_Industrial Products,0.00038044723011625056
sector_Unknown,0.0
