,importance
net_margin,0.17027308
debt_to_ebitda,0.15467215
current_ratio_change_yoy,0.13451384
ebitda_margin,0.13262719
current_ratio,0.111313745
interest_coverage,0.1023374
net_margin_trend_2y,0.10225946
operating_margin,0.092003144
