fold_id,final_score,label,regime_adjusted_score,tp_level,sl_level,tp_sl_outcome,confidence,ev,ticker,date,sector,strategy,tp_pct,sl_pct,max_holding_days,rr_ratio,risk_benefit_score,sim_entry_date,sim_actual_entry_date,entry_price,tp_price,sl_price,sim_outcome,sim_days_to_outcome,sim_outcome_date
2025Q1,0.461,0,0.461,0.05,0.09,SL,0.461,-0.024,CLX,2025-03-31,Consumer products,balanced,0.07,0.1,91,0.656,-0.028,2025-05-15,2025-05-15,134.99,144.12,121.09,SL,34,2025-06-18
2025Q1,0.566,0,0.605,0.06,0.06,SL,0.566,-0.002,CMCSA,2025-03-31,Telecommunication,balanced,0.07,0.1,91,0.727,-0.003,2025-05-15,2025-05-15,33.11,35.46,29.88,SL,84,2025-08-07
2025Q1,0.652,1,0.677,0.06,0.04,TP,0.652,0.031,CME,2025-03-31,Financials,balanced,0.08,0.06,91,1.376,0.041,2025-05-15,2025-05-15,274.0,295.02,258.72,NONE,91,2025-08-14
2025Q1,0.261,0,0.23,0.13,0.07,SL,0.261,-0.029,CMG,2025-03-31,"Hotels, Restaurants & Leisure",balanced,0.17,0.1,91,1.708,-0.041,2025-05-15,2025-05-15,52.04,60.79,46.92,SL,70,2025-07-24
2025Q1,0.597,0,0.663,0.05,0.07,SL,0.597,0.022,CMI,2025-03-31,Machinery,balanced,0.09,0.08,91,1.114,0.028,2025-05-15,2025-05-15,332.11,363.51,303.93,TP,70,2025-07-24
2025Q1,0.723,0,0.765,0.07,0.09,SL,0.723,0.036,CNC,2025-03-31,Health Care,balanced,0.09,0.12,91,0.81,0.043,2025-05-15,2025-05-15,60.06,65.7,53.09,SL,48,2025-07-02
2025Q1,0.612,1,0.618,0.06,0.04,TP,0.612,0.025,CNP,2025-03-31,Utilities,balanced,0.09,0.07,91,1.2,0.033,2025-05-15,2025-05-15,37.23,40.49,34.52,NONE,91,2025-08-14
2025Q1,0.21,0,0.235,0.1,0.07,SL,0.21,-0.052,COF,2025-03-31,Financials,balanced,0.16,0.11,91,1.465,-0.072,2025-05-15,2025-05-15,197.5,228.89,176.07,NONE,91,2025-08-14
2025Q1,0.419,0,0.461,0.07,0.07,SL,0.419,-0.021,COO,2025-03-31,Health Care,balanced,0.1,0.11,91,0.907,-0.026,2025-05-15,2025-05-15,81.45,89.29,72.8,SL,15,2025-05-30
2025Q1,0.517,0,0.517,0.09,0.06,SL,0.517,0.045,COP,2025-03-31,Energy,balanced,0.17,0.09,91,1.923,0.067,2025-05-15,2025-05-15,92.96,108.7,84.77,SL,13,2025-05-28
2025Q1,0.16,1,0.202,0.07,0.04,TP,0.16,-0.036,COR,2025-03-31,Health Care,balanced,0.11,0.06,91,1.748,-0.052,2025-05-15,2025-05-15,285.97,318.46,267.39,NONE,91,2025-08-14
2025Q1,0.289,0,0.346,0.09,0.03,SL,0.289,-0.004,COST,2025-03-31,Consumer Discretionary,balanced,0.13,0.06,91,2.204,-0.007,2025-05-15,2025-05-15,1010.47,1138.06,952.57,SL,62,2025-07-16
2025Q1,0.558,0,0.633,0.05,0.08,SL,0.558,0.0,CPB,2025-03-31,Consumer Staples,balanced,0.09,0.11,91,0.791,0.0,2025-05-15,2025-05-15,34.96,37.96,31.17,SL,42,2025-06-26
2025Q1,0.31,0,0.294,0.1,0.03,SL,0.31,-0.003,CPRT,2025-03-31,Commercial Services & Supplies,balanced,0.13,0.06,91,2.053,-0.005,2025-05-15,2025-05-15,62.97,71.35,58.89,SL,8,2025-05-23
2025Q1,0.672,0,0.695,0.06,0.06,SL,0.672,0.049,CPT,2025-03-31,Real Estate,balanced,0.12,0.09,91,1.353,0.066,2025-05-15,2025-05-15,117.99,131.56,107.96,SL,78,2025-08-01
2025Q1,0.737,0,0.762,0.09,0.1,SL,0.737,0.051,CRL,2025-03-31,Life Sciences Tools & Services,balanced,0.12,0.15,91,0.815,0.061,2025-05-15,2025-05-15,138.89,155.87,118.06,TP,48,2025-07-02
2025Q1,0.253,0,0.275,0.1,0.05,SL,0.253,-0.037,CRM,2025-03-31,Technology,balanced,0.16,0.1,91,1.542,-0.051,2025-05-15,2025-05-15,290.76,337.2,260.65,SL,29,2025-06-13
2025Q1,0.366,0,0.388,0.23,0.05,SL,0.366,0.031,CRWD,2025-03-31,Technology,balanced,0.25,0.09,91,2.634,0.052,2025-05-15,2025-05-15,431.84,539.8,390.86,NONE,91,2025-08-14
2025Q1,0.344,0,0.378,0.07,0.04,SL,0.344,-0.009,CSCO,2025-03-31,Communications,balanced,0.11,0.07,91,1.546,-0.012,2025-05-15,2025-05-15,64.26,71.24,59.75,TP,85,2025-08-08
2025Q1,0.476,0,0.499,0.07,0.04,SL,0.476,0.008,CSGP,2025-03-31,Real Estate,balanced,0.1,0.08,91,1.332,0.011,2025-05-15,2025-05-15,76.05,83.84,70.21,TP,55,2025-07-09
2025Q1,0.557,0,0.512,0.03,0.06,SL,0.557,-0.0,CSX,2025-03-31,Road & Rail,balanced,0.07,0.09,91,0.793,-0.0,2025-05-15,2025-05-15,31.3,33.45,28.59,TP,47,2025-07-01
2025Q1,0.278,0,0.262,0.1,0.03,SL,0.278,0.005,CTAS,2025-03-31,Commercial Services & Supplies,balanced,0.12,0.04,91,3.059,0.009,2025-05-15,2025-05-15,218.49,245.53,209.65,NONE,91,2025-08-14
2025Q1,0.204,0,0.204,0.08,0.1,SL,0.204,-0.062,CTRA,2025-03-31,Energy,balanced,0.14,0.11,91,1.211,-0.081,2025-05-15,2025-05-15,24.69,28.06,21.9,NONE,91,2025-08-14
2025Q1,0.497,0,0.519,0.08,0.06,SL,0.497,0.018,CTSH,2025-03-31,Technology,balanced,0.11,0.07,91,1.535,0.025,2025-05-15,2025-05-15,81.36,89.95,75.77,SL,36,2025-06-20
2025Q1,0.235,0,0.262,0.07,0.06,SL,0.235,-0.039,CTVA,2025-03-31,Materials,balanced,0.11,0.09,91,1.301,-0.052,2025-05-15,2025-05-15,68.29,75.92,62.42,TP,48,2025-07-02
2025Q1,0.576,0,0.618,0.07,0.06,SL,0.576,0.021,CVS,2025-03-31,Health Care,balanced,0.11,0.1,91,1.093,0.026,2025-05-15,2025-05-15,60.47,67.12,54.39,TP,29,2025-06-13
2025Q1,0.373,0,0.373,0.06,0.07,SL,0.373,-0.031,CVX,2025-03-31,Energy,balanced,0.1,0.11,91,0.899,-0.038,2025-05-15,2025-05-15,142.26,155.94,127.03,TP,74,2025-07-28
2025Q1,0.796,1,0.765,0.06,0.15,TP,0.796,0.053,CZR,2025-03-31,"Hotels, Restaurants & Leisure",balanced,0.1,0.15,91,0.697,0.062,2025-05-15,2025-05-15,30.31,33.48,25.76,SL,21,2025-06-05
2025Q1,0.208,0,0.236,0.11,0.09,SL,0.208,-0.087,DAL,2025-03-31,Airlines,balanced,0.15,0.15,91,1.02,-0.109,2025-05-15,2025-05-15,50.28,57.97,42.74,TP,60,2025-07-14
2025Q1,0.53,0,0.556,0.07,0.06,SL,0.53,-0.007,DD,2025-03-31,Materials,balanced,0.1,0.13,91,0.783,-0.008,2025-05-15,2025-05-15,28.53,31.34,24.93,TP,55,2025-07-09
2025Q1,0.249,0,0.315,0.09,0.07,SL,0.249,-0.039,DE,2025-03-31,Machinery,balanced,0.13,0.09,91,1.356,-0.052,2025-05-15,2025-05-15,516.32,582.24,467.69,NONE,91,2025-08-14
2025Q1,0.446,0,0.498,0.14,0.07,SL,0.446,0.044,DECK,2025-03-31,"Textiles, Apparel & Luxury Goods",balanced,0.21,0.09,91,2.382,0.071,2025-05-15,2025-05-15,126.94,153.24,115.9,SL,8,2025-05-23
2025Q1,0.702,0,0.724,0.11,0.05,SL,0.702,0.099,DELL,2025-03-31,Technology,balanced,0.18,0.08,91,2.105,0.15,2025-05-15,2025-05-15,110.87,130.34,101.62,TP,64,2025-07-18
2025Q1,0.726,1,0.783,0.06,0.09,TP,0.726,0.035,DG,2025-03-31,Consumer Discretionary,balanced,0.09,0.12,91,0.788,0.041,2025-05-15,2025-05-15,92.99,101.5,82.19,TP,5,2025-05-20
2025Q1,0.441,0,0.483,0.07,0.05,SL,0.441,0.001,DGX,2025-03-31,Health Care,balanced,0.08,0.06,91,1.317,0.002,2025-05-15,2025-05-15,176.41,190.63,165.61,NONE,91,2025-08-14
2025Q1,0.794,0,0.794,0.1,0.09,SL,0.794,0.077,DHI,2025-03-31,Consumer products,balanced,0.13,0.12,91,1.097,0.098,2025-05-15,2025-05-15,123.39,139.08,109.09,TP,56,2025-07-10
2025Q1,0.717,0,0.743,0.05,0.07,SL,0.717,0.027,DHR,2025-03-31,Life Sciences Tools & Services,balanced,0.08,0.11,91,0.748,0.033,2025-05-15,2025-05-15,190.95,206.4,170.3,TP,75,2025-07-29
2025Q1,0.244,0,0.353,0.04,0.09,SL,0.244,-0.064,DIS,2025-03-31,Communication Services,balanced,0.08,0.11,91,0.744,-0.075,2025-05-15,2025-05-15,112.22,121.45,99.82,TP,42,2025-06-26
2025Q1,0.269,1,0.292,0.09,0.08,TP,0.269,-0.042,DLR,2025-03-31,Real Estate,balanced,0.1,0.1,91,1.071,-0.054,2025-05-15,2025-05-15,167.79,184.98,151.74,NONE,91,2025-08-14
2025Q1,0.65,1,0.707,0.07,0.12,TP,0.65,0.023,DLTR,2025-03-31,Consumer Discretionary,balanced,0.12,0.15,91,0.772,0.027,2025-05-15,2025-05-15,86.58,96.61,73.59,TP,19,2025-06-03
2025Q1,0.413,0,0.436,0.06,0.07,SL,0.413,-0.015,DOC,2025-03-31,Real Estate,balanced,0.08,0.08,91,0.986,-0.018,2025-05-15,2025-05-15,17.31,18.7,15.9,TP,68,2025-07-22
2025Q1,0.528,0,0.594,0.04,0.07,SL,0.528,0.008,DOV,2025-03-31,Machinery,balanced,0.09,0.08,91,1.076,0.01,2025-05-15,2025-05-15,184.35,200.71,169.15,NONE,91,2025-08-14
2025Q1,0.768,0,0.795,0.04,0.1,SL,0.768,0.042,DOW,2025-03-31,Materials,balanced,0.1,0.14,91,0.695,0.049,2025-05-15,2025-05-15,29.9,32.78,25.76,SL,70,2025-07-24
2025Q1,0.755,1,0.724,0.04,0.08,TP,0.755,0.04,DPZ,2025-03-31,"Hotels, Restaurants & Leisure",balanced,0.09,0.11,91,0.813,0.049,2025-05-15,2025-05-15,485.91,529.24,432.59,NONE,91,2025-08-14
2025Q1,0.277,0,0.246,0.08,0.04,SL,0.277,-0.014,DRI,2025-03-31,"Hotels, Restaurants & Leisure",balanced,0.1,0.06,91,1.71,-0.02,2025-05-15,2025-05-15,209.0,229.45,197.04,NONE,91,2025-08-14
2025Q1,0.162,0,0.204,0.1,0.05,SL,0.162,-0.049,DVA,2025-03-31,Health Care,balanced,0.15,0.09,91,1.691,-0.07,2025-05-15,2025-05-15,143.6,164.76,131.09,SL,83,2025-08-06
2025Q1,0.623,0,0.623,0.11,0.12,SL,0.623,0.068,DVN,2025-03-31,Energy,balanced,0.2,0.15,91,1.335,0.091,2025-05-15,2025-05-15,33.4,40.09,28.39,NONE,91,2025-08-14
2025Q1,0.679,0,0.721,0.09,0.09,SL,0.679,0.063,DXCM,2025-03-31,Health Care,balanced,0.16,0.15,91,1.09,0.08,2025-05-15,2025-05-15,85.67,99.68,72.82,NONE,91,2025-08-14
2025Q1,0.437,0,0.546,0.05,0.04,SL,0.437,-0.017,EA,2025-03-31,Communication Services,balanced,0.1,0.11,91,0.924,-0.021,2025-05-15,2025-05-15,149.57,164.52,133.39,TP,85,2025-08-08
2025Q1,0.601,0,0.658,0.06,0.07,SL,0.601,-0.001,EBAY,2025-03-31,Consumer Discretionary,balanced,0.09,0.13,91,0.646,-0.002,2025-05-15,2025-05-15,70.6,76.68,61.2,TP,20,2025-06-04
2025Q1,0.505,0,0.532,0.06,0.06,SL,0.505,0.006,ECL,2025-03-31,Materials,balanced,0.08,0.07,91,1.132,0.007,2025-05-15,2025-05-15,255.91,277.17,237.14,TP,90,2025-08-13
2025Q1,0.463,0,0.469,0.06,0.05,SL,0.463,0.004,ED,2025-03-31,Utilities,balanced,0.1,0.08,91,1.269,0.005,2025-05-15,2025-05-15,102.01,112.31,93.89,NONE,91,2025-08-14
2025Q1,0.586,0,0.633,0.1,0.08,SL,0.586,0.02,EFX,2025-03-31,Professional Services,balanced,0.12,0.12,91,0.995,0.025,2025-05-15,2025-05-15,275.16,308.41,241.73,SL,68,2025-07-22
2025Q1,0.767,0,0.773,0.08,0.05,SL,0.767,0.059,EIX,2025-03-31,Utilities,balanced,0.1,0.06,91,1.56,0.083,2025-05-15,2025-05-15,57.6,63.14,54.05,SL,21,2025-06-05
2025Q1,0.8,0,0.799,0.07,0.09,SL,0.8,0.056,EL,2025-03-31,Consumer products,balanced,0.11,0.15,91,0.717,0.066,2025-05-15,2025-05-15,63.67,70.52,54.12,TP,32,2025-06-16
2025Q1,0.732,0,0.774,0.06,0.08,SL,0.732,0.037,ELV,2025-03-31,Health Care,balanced,0.08,0.09,91,0.945,0.046,2025-05-15,2025-05-15,390.0,422.16,355.99,SL,48,2025-07-02
2025Q1,0.684,0,0.71,0.04,0.08,SL,0.684,0.032,EMN,2025-03-31,Materials,balanced,0.1,0.12,91,0.854,0.039,2025-05-15,2025-05-15,81.25,89.53,71.56,SL,78,2025-08-01
2025Q1,0.418,0,0.412,0.05,0.07,SL,0.418,-0.017,EMR,2025-03-31,Electrical Equipment,balanced,0.09,0.09,91,0.953,-0.021,2025-05-15,2025-05-15,120.25,130.7,109.28,TP,40,2025-06-24
2025Q1,0.739,0,0.761,0.11,0.15,SL,0.739,0.142,ENPH,2025-03-31,Technology,balanced,0.25,0.15,91,1.638,0.201,2025-05-15,2025-05-15,49.73,61.95,42.27,SL,7,2025-05-22
2025Q1,0.313,0,0.313,0.06,0.08,SL,0.313,-0.02,EOG,2025-03-31,Energy,balanced,0.18,0.11,91,1.63,-0.028,2025-05-15,2025-05-15,115.86,136.89,102.95,NONE,91,2025-08-14
2025Q1,0.399,0,0.421,0.12,0.11,SL,0.399,-0.025,EPAM,2025-03-31,Technology,balanced,0.14,0.14,91,1.058,-0.031,2025-05-15,2025-05-15,184.69,211.37,159.47,SL,77,2025-07-31
2025Q1,0.224,0,0.247,0.07,0.08,SL,0.224,-0.048,EQIX,2025-03-31,Real Estate,balanced,0.09,0.09,91,1.051,-0.061,2025-05-15,2025-05-15,867.24,948.4,789.99,SL,42,2025-06-26
2025Q1,0.268,0,0.291,0.07,0.06,SL,0.268,-0.039,EQR,2025-03-31,Real Estate,balanced,0.08,0.08,91,0.997,-0.049,2025-05-15,2025-05-15,70.86,76.77,64.94,SL,77,2025-07-31
2025Q1,0.442,0,0.442,0.12,0.12,SL,0.442,0.023,EQT,2025-03-31,Energy,balanced,0.24,0.15,91,1.607,0.032,2025-05-15,2025-05-15,56.0,69.49,47.6,NONE,91,2025-08-14
2025Q1,0.523,0,0.548,0.13,0.07,SL,0.523,0.041,ERIE,2025-03-31,Financials,balanced,0.18,0.11,91,1.658,0.058,2025-05-15,2025-05-15,368.06,432.69,329.08,NONE,91,2025-08-14
2025Q1,0.546,0,0.541,0.07,0.06,SL,0.546,0.011,ETN,2025-03-31,Electrical Equipment,balanced,0.1,0.1,91,1.033,0.014,2025-05-15,2025-05-15,326.82,359.95,294.75,TP,49,2025-07-03
2025Q1,0.393,0,0.399,0.07,0.05,SL,0.393,-0.006,EVRG,2025-03-31,Utilities,balanced,0.09,0.07,91,1.307,-0.008,2025-05-15,2025-05-15,65.7,71.54,61.23,TP,78,2025-08-01
2025Q1,0.651,0,0.693,0.11,0.06,SL,0.651,0.042,EW,2025-03-31,Health Care,balanced,0.12,0.1,91,1.2,0.054,2025-05-15,2025-05-15,76.88,85.79,69.46,NONE,91,2025-08-14
2025Q1,0.421,0,0.427,0.08,0.04,SL,0.421,0.011,EXC,2025-03-31,Utilities,balanced,0.11,0.06,91,1.831,0.017,2025-05-15,2025-05-15,43.43,48.22,40.81,NONE,91,2025-08-14
2025Q1,0.529,0,0.532,0.06,0.05,SL,0.529,0.003,EXPD,2025-03-31,Industrials,balanced,0.08,0.08,91,0.947,0.003,2025-05-15,2025-05-15,115.0,124.03,105.46,NONE,91,2025-08-14
2025Q1,0.542,0,0.511,0.1,0.11,SL,0.542,0.05,EXPE,2025-03-31,"Hotels, Restaurants & Leisure",balanced,0.22,0.15,91,1.468,0.069,2025-05-15,2025-05-15,166.21,202.81,141.28,TP,89,2025-08-12
2025Q1,0.317,0,0.341,0.09,0.07,SL,0.317,-0.019,EXR,2025-03-31,Real Estate,balanced,0.13,0.09,91,1.46,-0.026,2025-05-15,2025-05-15,148.58,167.6,135.56,SL,77,2025-07-31
2025Q1,0.452,0,0.51,0.12,0.08,SL,0.452,0.022,F,2025-03-31,Consumer Discretionary,balanced,0.2,0.13,91,1.597,0.031,2025-05-15,2025-05-15,10.75,12.94,9.38,NONE,91,2025-08-14
2025Q1,0.574,0,0.574,0.13,0.07,SL,0.574,0.072,FANG,2025-03-31,Energy,balanced,0.21,0.12,91,1.819,0.105,2025-05-15,2025-05-15,141.95,172.24,125.3,NONE,91,2025-08-14
2025Q1,0.288,0,0.303,0.06,0.06,SL,0.288,-0.021,FAST,2025-03-31,Trading Companies & Distributors,balanced,0.09,0.07,91,1.381,-0.028,2025-05-15,2025-05-15,40.94,44.73,38.19,TP,60,2025-07-14
2025Q1,0.762,0,0.716,0.17,0.1,SL,0.762,0.134,FCX,2025-03-31,Metals & Mining,balanced,0.22,0.15,91,1.486,0.184,2025-05-15,2025-05-15,38.47,47.04,32.7,TP,56,2025-07-10
2025Q1,0.321,0,0.346,0.06,0.07,SL,0.321,-0.024,FDS,2025-03-31,Financials,balanced,0.11,0.09,91,1.249,-0.032,2025-05-15,2025-05-15,469.41,520.01,428.89,SL,25,2025-06-09
2025Q1,0.352,0,0.355,0.07,0.08,SL,0.352,-0.02,FDX,2025-03-31,Industrials,balanced,0.15,0.11,91,1.331,-0.026,2025-05-15,2025-05-15,231.11,264.92,205.71,NONE,91,2025-08-14
2025Q1,0.299,0,0.305,0.05,0.05,SL,0.299,-0.019,FE,2025-03-31,Utilities,balanced,0.08,0.06,91,1.305,-0.025,2025-05-15,2025-05-15,42.44,45.76,39.9,SL,25,2025-06-09
2025Q1,0.316,0,0.35,0.08,0.06,SL,0.316,-0.029,FFIV,2025-03-31,Communications,balanced,0.14,0.11,91,1.301,-0.039,2025-05-15,2025-05-15,282.67,322.28,252.22,TP,89,2025-08-12
2025Q1,0.279,0,0.301,0.14,0.06,SL,0.279,-0.009,FICO,2025-03-31,Technology,balanced,0.18,0.08,91,2.168,-0.015,2025-05-15,2025-05-15,2180.44,2563.38,2003.79,SL,6,2025-05-21
2025Q1,0.585,0,0.61,0.05,0.06,SL,0.585,0.009,FIS,2025-03-31,Financials,balanced,0.11,0.14,91,0.819,0.01,2025-05-15,2025-05-15,78.71,87.51,67.96,NONE,91,2025-08-14
2025Q1,0.211,0,0.215,0.1,0.07,SL,0.211,-0.047,FITB,2025-03-31,Banking,balanced,0.18,0.11,91,1.679,-0.067,2025-05-15,2025-05-15,39.49,46.64,35.23,NONE,91,2025-08-14
2025Q1,0.281,0,0.39,0.08,0.05,SL,0.281,-0.004,FOXA,2025-03-31,Communication Services,balanced,0.14,0.06,91,2.32,-0.007,2025-05-15,2025-05-15,55.46,63.44,52.02,NONE,91,2025-08-14
2025Q1,0.705,1,0.727,0.23,0.07,TP,0.705,0.138,FSLR,2025-03-31,Technology,balanced,0.25,0.13,91,1.922,0.204,2025-05-15,2025-05-15,186.18,232.72,161.96,SL,7,2025-05-22
2025Q1,0.516,0,0.538,0.11,0.07,SL,0.516,0.013,FTNT,2025-03-31,Technology,balanced,0.15,0.14,91,1.113,0.016,2025-05-15,2025-05-15,102.56,118.45,88.29,SL,84,2025-08-07
2025Q1,0.403,0,0.468,0.03,0.07,SL,0.403,-0.022,FTV,2025-03-31,Machinery,balanced,0.07,0.09,91,0.854,-0.026,2025-05-15,2025-05-15,54.62,58.59,49.97,SL,76,2025-07-30
2025Q1,0.544,0,0.546,0.07,0.04,SL,0.544,0.021,GD,2025-03-31,Industrials,balanced,0.08,0.05,91,1.648,0.03,2025-05-15,2025-05-15,278.51,300.64,265.08,TP,56,2025-07-10
2025Q1,0.333,0,0.355,0.09,0.06,SL,0.333,-0.013,GDDY,2025-03-31,Technology,balanced,0.16,0.1,91,1.605,-0.018,2025-05-15,2025-05-15,189.95,219.47,171.56,SL,56,2025-07-10
2025Q1,0.381,0,0.383,0.1,0.07,SL,0.381,0.006,GE,2025-03-31,Industrials,balanced,0.18,0.1,91,1.794,0.009,2025-05-15,2025-05-15,229.38,269.94,206.77,TP,71,2025-07-25
2025Q1,0.328,0,0.35,0.06,0.08,SL,0.328,-0.017,GEN,2025-03-31,Technology,balanced,0.13,0.09,91,1.451,-0.024,2025-05-15,2025-05-15,28.97,32.68,26.42,NONE,91,2025-08-14
2025Q1,0.72,0,0.742,0.05,0.06,SL,0.72,0.036,GILD,2025-03-31,Technology,balanced,0.08,0.07,91,1.071,0.045,2025-05-15,2025-05-15,100.34,108.15,93.05,TP,5,2025-05-20
2025Q1,0.47,0,0.545,0.05,0.07,SL,0.47,-0.018,GIS,2025-03-31,Consumer Staples,balanced,0.07,0.09,91,0.717,-0.021,2025-05-15,2025-05-15,54.4,57.96,49.43,SL,67,2025-07-21
2025Q1,0.197,0,0.222,0.07,0.06,SL,0.197,-0.052,GL,2025-03-31,Financials,balanced,0.09,0.09,91,1.054,-0.065,2025-05-15,2025-05-15,120.57,131.6,110.1,TP,71,2025-07-25
2025Q1,0.328,0,0.322,0.07,0.06,SL,0.328,-0.031,GLW,2025-03-31,Electrical Equipment,balanced,0.11,0.1,91,1.093,-0.04,2025-05-15,2025-05-15,47.6,52.8,42.84,TP,49,2025-07-03
2025Q1,0.46,0,0.517,0.09,0.1,SL,0.46,0.002,GM,2025-03-31,Consumer Discretionary,balanced,0.17,0.14,91,1.202,0.002,2025-05-15,2025-05-15,50.12,58.57,43.09,NONE,91,2025-08-14
2025Q1,0.426,0,0.42,0.18,0.09,SL,0.426,0.007,GNRC,2025-03-31,Electrical Equipment,balanced,0.22,0.15,91,1.453,0.009,2025-05-15,2025-05-15,127.46,155.24,108.34,TP,71,2025-07-25
2025Q1,0.06,0,0.169,0.12,0.06,SL,0.06,-0.064,GOOGL,2025-03-31,Communication Services,balanced,0.14,0.08,91,1.781,-0.093,2025-05-15,2025-05-15,163.96,186.37,151.38,TP,67,2025-07-21
2025Q1,0.704,0,0.746,0.05,0.07,SL,0.704,0.037,GPC,2025-03-31,Distributors,balanced,0.09,0.08,91,1.069,0.046,2025-05-15,2025-05-15,127.48,138.45,117.22,NONE,91,2025-08-14
2025Q1,0.421,0,0.446,0.06,0.1,SL,0.421,-0.039,GPN,2025-03-31,Financials,balanced,0.11,0.15,91,0.757,-0.046,2025-05-15,2025-05-15,82.98,92.41,70.53,NONE,91,2025-08-14
2025Q1,0.188,0,0.187,0.07,0.05,SL,0.188,-0.039,GRMN,2025-03-31,Consumer products,balanced,0.11,0.07,91,1.484,-0.053,2025-05-15,2025-05-15,201.92,223.58,187.32,TP,63,2025-07-17
2025Q1,0.42,0,0.445,0.07,0.06,SL,0.42,-0.003,GS,2025-03-31,Financials,balanced,0.12,0.09,91,1.305,-0.004,2025-05-15,2025-05-15,615.9,690.04,559.07,TP,43,2025-06-27
2025Q1,0.213,0,0.227,0.09,0.04,SL,0.213,-0.023,GWW,2025-03-31,Trading Companies & Distributors,balanced,0.14,0.07,91,2.05,-0.036,2025-05-15,2025-05-15,1084.51,1233.24,1011.97,SL,78,2025-08-01
2025Q1,0.609,0,0.609,0.11,0.12,SL,0.609,0.059,HAL,2025-03-31,Energy,balanced,0.19,0.15,91,1.284,0.077,2025-05-15,2025-05-15,21.04,25.09,17.88,NONE,91,2025-08-14
2025Q1,0.662,0,0.671,0.07,0.06,SL,0.662,0.034,HAS,2025-03-31,Leisure Products,balanced,0.11,0.11,91,0.978,0.043,2025-05-15,2025-05-15,66.47,73.68,59.1,TP,46,2025-06-30
2025Q1,0.188,0,0.192,0.07,0.09,SL,0.188,-0.068,HBAN,2025-03-31,Banking,balanced,0.11,0.11,91,1.006,-0.085,2025-05-15,2025-05-15,16.1,17.87,14.34,NONE,91,2025-08-14
2025Q1,0.539,0,0.581,0.11,0.04,SL,0.539,0.049,HCA,2025-03-31,Health Care,balanced,0.15,0.07,91,2.225,0.076,2025-05-15,2025-05-15,385.5,442.13,360.05,SL,68,2025-07-22
2025Q1,0.168,0,0.225,0.06,0.06,SL,0.168,-0.041,HD,2025-03-31,Consumer Discretionary,balanced,0.1,0.07,91,1.493,-0.056,2025-05-15,2025-05-15,378.63,418.14,352.17,SL,33,2025-06-17
2025Q1,0.109,0,0.134,0.08,0.03,SL,0.109,-0.039,HIG,2025-03-31,Financials,balanced,0.09,0.06,91,1.659,-0.056,2025-05-15,2025-05-15,129.25,141.12,122.09,SL,55,2025-07-09
2025Q1,0.799,0,0.801,0.07,0.05,SL,0.799,0.068,HII,2025-03-31,Industrials,balanced,0.1,0.08,91,1.354,0.091,2025-05-15,2025-05-15,228.16,252.1,210.49,TP,53,2025-07-07
2025Q1,0.35,0,0.319,0.09,0.04,SL,0.35,-0.004,HLT,2025-03-31,"Hotels, Restaurants & Leisure",balanced,0.1,0.06,91,1.656,-0.006,2025-05-15,2025-05-15,252.49,278.72,236.66,NONE,91,2025-08-14
2025Q1,0.647,0,0.689,0.05,0.06,SL,0.647,0.011,HOLX,2025-03-31,Health Care,balanced,0.07,0.1,91,0.717,0.012,2025-05-15,2025-05-15,55.74,59.57,50.4,TP,12,2025-05-27
2025Q1,0.203,0,0.24,0.05,0.06,SL,0.203,-0.038,HON,2025-03-31,Industrial Conglomerates,balanced,0.08,0.07,91,1.146,-0.049,2025-05-15,2025-05-15,209.51,225.65,195.43,TP,49,2025-07-03
2025Q1,0.279,0,0.301,0.06,0.08,SL,0.279,-0.039,HPE,2025-03-31,Technology,balanced,0.14,0.11,91,1.3,-0.052,2025-05-15,2025-05-15,17.62,20.14,15.68,TP,46,2025-06-30
2025Q1,0.62,0,0.642,0.08,0.05,SL,0.62,0.019,HPQ,2025-03-31,Technology,balanced,0.09,0.1,91,0.922,0.024,2025-05-15,2025-05-15,28.78,31.45,25.89,SL,14,2025-05-29
2025Q1,0.473,0,0.548,0.03,0.06,NONE,0.473,-0.024,HRL,2025-03-31,Consumer Staples,balanced,0.06,0.1,91,0.605,-0.027,2025-05-15,2025-05-15,30.16,31.97,27.17,NONE,91,2025-08-14
2025Q1,0.433,0,0.475,0.04,0.08,SL,0.433,-0.027,HSIC,2025-03-31,Health Care,balanced,0.09,0.11,91,0.77,-0.032,2025-05-15,2025-05-15,71.54,77.79,63.42,NONE,91,2025-08-14
2025Q1,0.659,0,0.733,0.05,0.05,SL,0.659,0.039,HSY,2025-03-31,Consumer Staples,balanced,0.1,0.07,91,1.324,0.052,2025-05-15,2025-05-15,163.69,179.61,151.67,SL,6,2025-05-21
2025Q1,0.326,1,0.32,0.08,0.08,TP,0.326,-0.023,HUBB,2025-03-31,Electrical Equipment,balanced,0.14,0.1,91,1.37,-0.031,2025-05-15,2025-05-15,386.64,439.85,347.81,TP,71,2025-07-25
2025Q1,0.733,1,0.775,0.06,0.08,TP,0.733,0.024,HUM,2025-03-31,Health Care,balanced,0.07,0.1,91,0.686,0.028,2025-05-15,2025-05-15,227.47,243.07,204.75,TP,4,2025-05-19
2025Q1,0.368,0,0.37,0.14,0.06,SL,0.368,0.012,HWM,2025-03-31,Industrials,balanced,0.18,0.08,91,2.101,0.018,2025-05-15,2025-05-15,161.29,189.83,147.71,TP,64,2025-07-18
