ticker,buy_date,buy_price,buy_shares,buy_notional_usd,buy_fees_usd,buy_total_cost_usd,sell_date,sell_price,sell_shares,sell_notional_usd,sell_fees_usd,sell_total_received_usd,pnl_usd,pnl_pct,hold_days
AES,2025-05-15,12.412399618148802,10.30584408149186,127.92025514181067,1.0,128.92025514181069,2025-05-21,10.119870114326478,10.30584408149186,104.2938035231979,1.0,103.2938035231979,-25.62645161861279,-19.877754345447123,6
CZR,2025-05-15,30.34030946540832,4.216181620944093,127.92025514181067,1.0,128.92025514181069,2025-06-05,25.604369161605835,4.216181620944093,107.95267067503023,1.0,106.95267067503023,-21.96758446678045,-17.03966878022106,21
ENPH,2025-05-15,49.77972954177856,1.9286776968156227,96.00905412074208,1.0,97.00905412074208,2025-05-22,37.97198832321167,1.9286776968156227,73.2357269827216,1.0,72.2357269827216,-24.773327138020477,-25.537128840764094,7
FCX,2025-05-15,38.50847122192383,3.3218731121422054,127.92025514181066,1.0,128.92025514181066,2025-08-14,42.237718780517575,3.3218731121422054,140.3083423352252,1.0,139.3083423352252,10.388087193414549,8.057761894737009,91
MRNA,2025-05-15,23.6736496181488,3.679950293384782,87.11785385779521,1.0,88.11785385779521,2025-07-02,30.249720685958863,3.679950293384782,111.31746851310203,1.0,110.31746851310203,22.199614655306817,25.193095023776458,48
NUE,2025-05-15,115.57545908355712,1.1068115684431648,127.92025514181067,1.0,128.92025514181069,2025-07-10,143.16668756103516,1.1068115684431648,158.45854600824185,1.0,157.45854600824185,28.53829086643117,22.136390309683613,56
SMCI,2025-05-15,44.00395908355713,0.6531272304364037,28.740183924480498,1.0,29.740183924480498,2025-07-28,59.98994923782349,0.6531272304364037,39.1810693997201,1.0,38.1810693997201,8.440885475239604,28.38208901691266,74
UBER,2025-05-15,90.25016366577148,1.4173963785322867,127.92025514181067,1.0,128.92025514181069,2025-08-14,91.30860152435302,1.4173963785322867,129.4204811294656,1.0,128.4204811294656,-0.49977401234508534,-0.38766135840744353,91
