date,equity_usd,cash_usd,positions_value_usd
2023-02-15,1506.4825406618245,5.684341886080802e-14,1506.4825406618245
2023-02-16,1472.3735811874508,5.684341886080802e-14,1472.3735811874508
2023-02-17,1455.7606070737297,5.684341886080802e-14,1455.7606070737297
2023-02-21,1413.6645419957672,5.684341886080802e-14,1413.6645419957672
2023-02-22,1408.8005436471058,5.684341886080802e-14,1408.8005436471058
2023-02-23,1428.5103672534347,5.684341886080802e-14,1428.5103672534347
2023-02-24,1407.643317997686,5.684341886080802e-14,1407.643317997686
2023-02-27,1418.620735903127,5.684341886080802e-14,1418.620735903127
2023-02-28,1415.6917905799842,5.684341886080802e-14,1415.6917905799842
2023-03-01,1396.7077739618476,5.684341886080802e-14,1396.7077739618476
2023-03-02,1400.4328798392407,5.684341886080802e-14,1400.4328798392407
2023-03-03,1417.4498282599475,5.684341886080802e-14,1417.4498282599475
2023-03-06,1406.6272819738049,5.684341886080802e-14,1406.6272819738049
2023-03-07,1391.7686471975746,5.684341886080802e-14,1391.7686471975746
2023-03-08,1416.3337474355708,5.684341886080802e-14,1416.3337474355708
2023-03-09,1396.029445506095,5.684341886080802e-14,1396.029445506095
2023-03-10,1378.680047321122,5.684341886080802e-14,1378.680047321122
2023-03-13,1381.8916641669891,5.684341886080802e-14,1381.8916641669891
2023-03-14,1405.9065441589003,5.684341886080802e-14,1405.9065441589003
2023-03-15,1407.1726929291672,5.684341886080802e-14,1407.1726929291672
2023-03-16,1447.89472520622,5.684341886080802e-14,1447.89472520622
2023-03-17,1431.764998526696,5.684341886080802e-14,1431.764998526696
2023-03-20,1440.207857504412,5.684341886080802e-14,1440.207857504412
2023-03-21,1451.8223412603186,5.684341886080802e-14,1451.8223412603186
2023-03-22,1433.2190141615188,5.684341886080802e-14,1433.2190141615188
2023-03-23,1468.3043668473747,5.684341886080802e-14,1468.3043668473747
2023-03-24,1468.4374870514994,5.684341886080802e-14,1468.4374870514994
2023-03-27,1457.489472388668,5.684341886080802e-14,1457.489472388668
2023-03-28,1452.671157717844,5.684341886080802e-14,1452.671157717844
2023-03-29,1492.644786806913,5.684341886080802e-14,1492.644786806913
2023-03-30,1505.996956087666,5.684341886080802e-14,1505.996956087666
2023-03-31,1513.6217828423785,5.684341886080802e-14,1513.6217828423785
2023-04-03,1517.1739471605424,5.684341886080802e-14,1517.1739471605424
2023-04-04,1499.5841972840326,5.684341886080802e-14,1499.5841972840326
2023-04-05,1482.5031702455235,5.684341886080802e-14,1482.5031702455235
2023-04-06,1485.1041019814165,5.684341886080802e-14,1485.1041019814165
2023-04-10,1514.5999811952904,5.684341886080802e-14,1514.5999811952904
2023-04-11,1520.165162472039,5.684341886080802e-14,1520.165162472039
2023-04-12,1498.9246294491209,5.684341886080802e-14,1498.9246294491209
2023-04-13,1521.9780538181103,5.684341886080802e-14,1521.9780538181103
2023-04-14,1520.8162838795242,5.684341886080802e-14,1520.8162838795242
2023-04-17,1521.8968789084265,5.684341886080802e-14,1521.8968789084265
2023-04-18,1535.8504198661717,5.684341886080802e-14,1535.8504198661717
2023-04-19,1523.9810521354677,5.684341886080802e-14,1523.9810521354677
2023-04-20,1552.8961633455756,5.684341886080802e-14,1552.8961633455756
2023-04-21,1553.1708679077688,5.684341886080802e-14,1553.1708679077688
2023-04-24,1551.8502494151837,5.684341886080802e-14,1551.8502494151837
2023-04-25,1523.5370689966699,5.684341886080802e-14,1523.5370689966699
2023-04-26,1533.7049801031703,5.684341886080802e-14,1533.7049801031703
2023-04-27,1571.0253119127526,5.684341886080802e-14,1571.0253119127526
2023-04-28,1583.4240956978435,5.684341886080802e-14,1583.4240956978435
2023-05-01,1571.1913769631483,5.684341886080802e-14,1571.1913769631483
2023-05-02,1567.6954590152718,5.684341886080802e-14,1567.6954590152718
2023-05-03,1562.394133039713,5.684341886080802e-14,1562.394133039713
2023-05-04,1553.941017876884,5.684341886080802e-14,1553.941017876884
2023-05-05,1576.6621983397558,5.684341886080802e-14,1576.6621983397558
2023-05-08,1585.185481317563,5.684341886080802e-14,1585.185481317563
2023-05-09,1585.5228106524323,5.684341886080802e-14,1585.5228106524323
2023-05-10,1595.288268732459,5.684341886080802e-14,1595.288268732459
2023-05-11,1611.8483122205114,5.684341886080802e-14,1611.8483122205114
2023-05-12,1600.9541796622457,5.684341886080802e-14,1600.9541796622457
2023-05-15,1622.6365566225797,5.684341886080802e-14,1622.6365566225797
2023-05-16,1628.6519889367778,5.684341886080802e-14,1628.6519889367778
2023-05-17,1652.034157227818,5.684341886080802e-14,1652.034157227818
2023-05-18,1701.2423855240067,5.684341886080802e-14,1701.2423855240067
2023-05-19,1689.069743981128,5.684341886080802e-14,1689.069743981128
2023-05-22,1660.68658189686,5.684341886080802e-14,1660.68658189686
2023-05-23,1637.8226923883253,5.684341886080802e-14,1637.8226923883253
2023-05-24,1653.2191076959425,5.684341886080802e-14,1653.2191076959425
2023-05-25,1707.7173324597547,5.684341886080802e-14,1707.7173324597547
2023-05-26,1753.5094609506773,5.684341886080802e-14,1753.5094609506773
2023-05-30,1766.031021949637,5.684341886080802e-14,1766.031021949637
2023-05-31,1726.6026254949138,5.684341886080802e-14,1726.6026254949138
2023-06-01,1751.392938546971,5.684341886080802e-14,1751.392938546971
2023-06-02,1759.9789340813443,5.684341886080802e-14,1759.9789340813443
2023-06-05,1755.9500285284346,5.684341886080802e-14,1755.9500285284346
2023-06-06,1760.50451675478,5.684341886080802e-14,1760.50451675478
2023-06-07,1737.2508533528007,5.684341886080802e-14,1737.2508533528007
2023-06-08,1754.2580114335744,5.684341886080802e-14,1754.2580114335744
2023-06-09,1760.691395756873,5.684341886080802e-14,1760.691395756873
2023-06-12,1794.1478312722052,5.684341886080802e-14,1794.1478312722052
2023-06-13,1810.4414715135526,5.684341886080802e-14,1810.4414715135526
2023-06-14,1819.6866921753722,5.684341886080802e-14,1819.6866921753722
2023-06-15,1830.0275106997315,5.684341886080802e-14,1830.0275106997315
2023-06-16,1812.5287879174398,5.684341886080802e-14,1812.5287879174398
2023-06-20,1822.9111189198352,5.684341886080802e-14,1822.9111189198352
2023-06-21,1813.8727777602867,5.684341886080802e-14,1813.8727777602867
2023-06-22,1828.85590164887,5.684341886080802e-14,1828.85590164887
2023-06-23,1816.9548384472198,5.684341886080802e-14,1816.9548384472198
2023-06-26,1805.40091048062,5.684341886080802e-14,1805.40091048062
2023-06-27,1839.82593835726,5.684341886080802e-14,1839.82593835726
2023-06-28,1840.4333818843502,5.684341886080802e-14,1840.4333818843502
2023-06-29,1819.1781219018208,5.684341886080802e-14,1819.1781219018208
2023-06-30,1844.6363577663544,5.684341886080802e-14,1844.6363577663544
2023-07-03,1843.2682970707501,5.684341886080802e-14,1843.2682970707501
2023-07-05,1829.9589820886865,5.684341886080802e-14,1829.9589820886865
2023-07-06,1800.8364259212144,5.684341886080802e-14,1800.8364259212144
2023-07-07,1800.173176019835,5.684341886080802e-14,1800.173176019835
2023-07-10,1826.1903899226234,5.684341886080802e-14,1826.1903899226234
2023-07-11,1834.6550159804272,5.684341886080802e-14,1834.6550159804272
2023-07-12,1863.3925266087076,5.684341886080802e-14,1863.3925266087076
