ticker,strategy,selected,selected_strategy,reject_reason,selection_score,rule_adjusted_rbs,risk_benefit_score,certainty_component,tp_quality_component,tp_floor_penalty_component,tp_pct,sl_pct,tp_feasibility,confidence,historical_tp_prob
BDX,conservative,False,aggressive,lower_selection_score,,,0.13578314916892795,,,,0.20769586310084362,0.08,1.0,0.5642773076348853,0.5793103448275863
BEN,conservative,False,balanced,lower_selection_score,,,-0.01384197509214594,,,,0.15621375332234166,0.13330313044616113,1.0,0.4234555847238788,0.36896551724137927
BF-B,conservative,False,balanced,lower_selection_score,,,0.08106719038711706,,,,0.21738792791376646,0.08,1.0,0.43133332183352313,0.596551724137931
BIIB,conservative,True,conservative,selected,,,0.4845645162541442,,,,0.3968028970420541,0.10498990152521881,1.0,0.7057520659769436,0.5103448275862069
BIO,conservative,False,aggressive,lower_selection_score,,,0.44020131572912413,,,,0.28015081882425663,0.08,1.0,0.8738423447340136,0.5586206896551724
BK,conservative,False,balanced,lower_selection_score,,,0.09228120902646936,,,,0.183102758629281,0.08100654377671507,1.0,0.5299658858655409,0.5206896551724138
BKNG,conservative,False,aggressive,lower_selection_score,,,0.26092907728699366,,,,0.24511240116505378,0.1149263753666315,1.0,0.7918950712504153,0.5103448275862069
BLK,conservative,True,conservative,selected,,,0.1715470236278525,,,,0.2521128632498042,0.08,1.0,0.5297940845968937,0.5586206896551724
BMY,conservative,False,balanced,lower_selection_score,,,0.04864168184955958,,,,0.19078625028865745,0.09321695674840998,1.0,0.44152441123474734,0.5482758620689655
BR,conservative,False,aggressive,lower_selection_score,,,0.20901835263802754,,,,0.29736857651905935,0.08,1.0,0.49908835269040813,0.6448275862068965
BRK-B,conservative,False,aggressive,lower_selection_score,,,0.23573018996798464,,,,0.2186211173519221,0.08,1.0,0.7368855259479108,0.6
BRO,conservative,False,balanced,lower_selection_score,,,0.2505615265923924,,,,0.26415151302554607,0.08,1.0,0.6312870018650554,0.606896551724138
BSX,conservative,False,aggressive,lower_selection_score,,,0.33999277264596,,,,0.28419880459244173,0.08,1.0,0.7140862319185803,0.5206896551724138
BWA,conservative,True,conservative,selected,,,0.123949911542546,,,,0.2925581863263707,0.14277763810872543,1.0,0.5162471868783935,0.45862068965517244
BXP,conservative,True,conservative,selected,,,0.04510717826391782,,,,0.13839375401484214,0.10211181347350523,1.0,0.5646577409932669,0.43103448275862066
C,conservative,False,aggressive,lower_selection_score,,,0.10845128111356044,,,,0.17259500188594057,0.11412610008366045,1.0,0.6725124114269003,0.47586206896551725
CAG,conservative,True,conservative,selected,,,-0.054422207636162796,,,,0.14574996233266205,0.09463234945492666,1.0,0.23021472043041927,0.47586206896551725
CAH,conservative,False,aggressive,lower_selection_score,,,0.15876344573313098,,,,0.18586147826167404,0.10197114313413166,1.0,0.7331919446612194,0.4241379310344828
CAT,conservative,False,balanced,lower_selection_score,,,0.06246213163486477,,,,0.2124860159620975,0.10867314092307265,1.0,0.46901133890993824,0.4482758620689655
CB,conservative,False,balanced,lower_selection_score,,,0.030305735889803582,,,,0.17382710402462545,0.08,1.0,0.39254326083532715,0.5137931034482759
CBRE,conservative,True,conservative,selected,,,0.31735882446587776,,,,0.29232066600945056,0.08327602979572211,1.0,0.6717386047442299,0.5448275862068965
CCI,conservative,False,balanced,lower_selection_score,,,0.0634520823358152,,,,0.20172412585456606,0.08,1.0,0.422109381121684,0.5482758620689655
CCL,conservative,False,aggressive,lower_selection_score,,,0.1632302587363884,,,,0.17784365942754826,0.15203932801146394,1.0,0.8437430223857457,0.40689655172413797
CDNS,conservative,False,aggressive,lower_selection_score,,,0.2978870979882771,,,,0.3532905785107541,0.08,1.0,0.5283833998445832,0.7034482758620689
CE,conservative,False,aggressive,lower_selection_score,,,0.2710291880401726,,,,0.24289685848259635,0.08265212963829813,1.0,0.7338135726727709,0.5620689655172414
CF,conservative,False,balanced,lower_selection_score,,,0.4320645176042564,,,,0.34286111744355446,0.11620090872220613,1.0,0.7947729131314976,0.5827586206896551
CHD,conservative,False,balanced,lower_selection_score,,,0.09772033606568915,,,,0.22381692796043473,0.08,1.0,0.4525814365752628,0.603448275862069
CHRW,conservative,False,aggressive,lower_selection_score,,,0.08935697814498172,,,,0.14148628921649464,0.11361983376198806,1.0,0.7124990020940747,0.4241379310344828
CINF,conservative,False,aggressive,lower_selection_score,,,0.2727609788037539,,,,0.2283283301337432,0.08,1.0,0.7757351122657722,0.5827586206896551
CL,conservative,False,balanced,lower_selection_score,,,-0.0011365672497593458,,,,0.12533880946695158,0.08,1.0,0.3856227433008138,0.44482758620689655
CLX,conservative,False,balanced,lower_selection_score,,,0.0470390545873813,,,,0.18644385458456078,0.08,1.0,0.4118013804315731,0.5275862068965518
CMCSA,conservative,False,balanced,lower_selection_score,,,0.1273382334674852,,,,0.24165018744350392,0.08,1.0,0.47427584507099774,0.5241379310344827
CME,conservative,True,conservative,selected,,,0.06262177238692354,,,,0.26129732829454194,0.0816434844377878,1.0,0.33950785181107307,0.593103448275862
CMG,conservative,False,balanced,lower_selection_score,,,0.5711872586710347,,,,0.40163252301290764,0.12988874480559198,1.0,0.8504675686394761,0.6
CMI,conservative,True,conservative,selected,,,0.03751176768627648,,,,0.2483166527462677,0.09802620340727185,1.0,0.3493451001392424,0.4862068965517241
CMS,conservative,True,conservative,selected,,,-0.04444050661085044,,,,0.2014727533784065,0.08,1.0,0.18733334597366316,0.5758620689655172
CNC,conservative,False,aggressive,lower_selection_score,,,0.5639917528333342,,,,0.3941842275221454,0.08,1.0,0.76340767028098,0.6413793103448276
CNP,conservative,False,aggressive,lower_selection_score,,,0.05818786771500029,,,,0.1621796624407171,0.08422797587819067,1.0,0.5012332952316151,0.496551724137931
COF,conservative,False,aggressive,lower_selection_score,,,0.18179649804444373,,,,0.2043623864871953,0.12312414942579004,1.0,0.7682960431042772,0.496551724137931
COO,conservative,False,balanced,lower_selection_score,,,0.24565175201804507,,,,0.26676558698998065,0.08,1.0,0.6170429928582972,0.6275862068965516
COP,conservative,False,aggressive,lower_selection_score,,,0.19245240879436865,,,,0.21656039546749414,0.10850731136982696,1.0,0.7287666218094138,0.5310344827586208
COST,conservative,False,aggressive,lower_selection_score,,,0.11931205570851673,,,,0.24507866951393867,0.08,1.0,0.4539380025349012,0.6655172413793103
CPB,conservative,True,conservative,selected,,,-0.006605366312404256,,,,0.1401178925614824,0.08,1.0,0.3425716057873327,0.40689655172413797
CPRT,conservative,False,balanced,lower_selection_score,,,0.5108648439899909,,,,0.3925658018612027,0.08,1.0,0.7098110372648491,0.6448275862068965
CPT,conservative,False,balanced,lower_selection_score,,,0.17518173798929138,,,,0.17533066227215982,0.08,1.0,0.7565609174398638,0.5586206896551724
CRL,conservative,True,conservative,selected,,,0.09398921159170309,,,,0.3145027958703488,0.08,1.0,0.3229425973828589,0.6620689655172414
CRM,conservative,False,aggressive,lower_selection_score,,,0.441980989771615,,,,0.3441811299037419,0.10847880594298935,1.0,0.7841539288064053,0.596551724137931
CSCO,conservative,True,conservative,selected,,,-0.03482781093923024,,,,0.22518029469083672,0.09228007449464742,1.0,0.2225427683728705,0.496551724137931
CSX,conservative,False,balanced,lower_selection_score,,,0.15936239511145414,,,,0.2560130906473183,0.08572587657576446,1.0,0.5178431067760532,0.47586206896551725
CTAS,conservative,False,aggressive,lower_selection_score,,,0.3865718997594063,,,,0.34086488202208415,0.08,1.0,0.649343676684725,0.7000000000000001
CTRA,conservative,False,aggressive,lower_selection_score,,,0.2417890772335838,,,,0.2358105168517069,0.1252157189406483,1.0,0.8021790002830786,0.41724137931034483
CTSH,conservative,False,balanced,lower_selection_score,,,0.1341596847752137,,,,0.1866697523824064,0.1445098633800997,1.0,0.7425590657600938,0.5
CVS,conservative,False,balanced,lower_selection_score,,,0.2483788140993305,,,,0.2571092344578901,0.08,1.0,0.6458529969738197,0.47586206896551725
CVX,conservative,False,aggressive,lower_selection_score,,,0.0944983371508618,,,,0.14435705819775452,0.0998352689555991,1.0,0.6930741647086872,0.4793103448275862
D,conservative,True,conservative,selected,,,-0.06568618808048052,,,,0.1258258186166147,0.08,1.0,0.15961303405339397,0.3862068965517242
DAL,conservative,False,balanced,lower_selection_score,,,0.0758074338806453,,,,0.28544640709397856,0.11559835342824216,1.0,0.4051181229295291,0.4793103448275862
DE,conservative,False,aggressive,lower_selection_score,,,0.060498320420944135,,,,0.18773713112129597,0.08439807057121007,1.0,0.4529957432401284,0.5379310344827586
DGX,conservative,False,balanced,lower_selection_score,,,0.10625380461620916,,,,0.21131368558201627,0.08465488595264481,1.0,0.5070819156024323,0.5482758620689655
DHI,conservative,False,aggressive,lower_selection_score,,,0.5531223817579962,,,,0.37092152106883597,0.1088317627569741,1.0,0.8493646557580007,0.6482758620689656
DHR,conservative,False,aggressive,lower_selection_score,,,0.13609535856312566,,,,0.22841123249015796,0.08,1.0,0.5168817884377471,0.6689655172413793
DLR,conservative,True,conservative,selected,,,-0.010387733810159068,,,,0.2166861853004663,0.09894014421995609,1.0,0.29220513234130946,0.5206896551724138
DLTR,conservative,False,aggressive,lower_selection_score,,,0.183025336824516,,,,0.2799899196283415,0.10284760507629392,1.0,0.5531138612018065,0.5413793103448276
DOV,conservative,False,aggressive,lower_selection_score,,,0.22382605731629482,,,,0.24349122603182494,0.08,1.0,0.6402280895421318,0.5827586206896551
DRI,conservative,False,aggressive,lower_selection_score,,,-0.0032886406693717917,,,,0.21847545555638315,0.1008215843274256,1.0,0.30908056794612765,0.5793103448275863
DTE,conservative,False,balanced,lower_selection_score,,,-0.0459247146798208,,,,0.19513819089301487,0.08,1.0,0.18707657335321667,0.5827586206896551
DUK,conservative,True,conservative,selected,,,-0.04744272682611315,,,,0.15621477098588216,0.08,1.0,0.20371339969197697,0.45517241379310347
DVA,conservative,False,aggressive,lower_selection_score,,,0.15668571262496178,,,,0.1947081077511064,0.13452740629782725,1.0,0.7580654237109211,0.44482758620689655
DVN,conservative,False,aggressive,lower_selection_score,,,0.20331656768594994,,,,0.24884735295234198,0.21517008493105022,1.0,0.8036041914577481,0.4103448275862069
EA,conservative,False,aggressive,lower_selection_score,,,0.11592890955966809,,,,0.3452611393950532,0.11088972854643526,1.0,0.3860068238206336,0.5862068965517241
EBAY,conservative,False,aggressive,lower_selection_score,,,0.24845730534061247,,,,0.25997263087305084,0.10761194613696407,1.0,0.7141608555536103,0.5379310344827586
ECL,conservative,False,balanced,lower_selection_score,,,0.06454026088367769,,,,0.18775000067935743,0.08,1.0,0.4507013985350479,0.5275862068965518
ED,conservative,True,conservative,selected,,,-0.056179442050931463,,,,0.14160073384018432,0.08,1.0,0.18526190850825314,0.5
EFX,conservative,True,conservative,selected,,,0.11623559646506669,,,,0.31886364844477255,0.1098386602041933,1.0,0.41332212970823745,0.6344827586206896
EIX,conservative,True,conservative,selected,,,-0.02127000602064459,,,,0.18255818481659566,0.08,1.0,0.25311147621534713,0.5793103448275863
EL,conservative,False,aggressive,lower_selection_score,,,0.08685456016158356,,,,0.23302945291295266,0.10170347812698032,1.0,0.46880900158334626,0.593103448275862
ELV,conservative,False,balanced,lower_selection_score,,,0.436672312822466,,,,0.3656653328896578,0.08,1.0,0.6694174628231584,0.5758620689655172
EMN,conservative,False,balanced,lower_selection_score,,,0.10995275843554068,,,,0.19828420681635758,0.1158223357262974,1.0,0.61386969806225,0.40689655172413797
EMR,conservative,True,conservative,selected,,,0.08837227070332701,,,,0.173577583215142,0.08328233050713743,1.0,0.5504237023267593,0.47586206896551725
EOG,conservative,False,aggressive,lower_selection_score,,,0.25543392218566985,,,,0.30547631011898535,0.14697553623474105,1.0,0.696356890878956,0.5206896551724138
EQIX,conservative,True,conservative,selected,,,0.0035195131926680943,,,,0.29443532318192306,0.09798760197386384,1.0,0.2548204028261777,0.603448275862069
EQR,conservative,True,conservative,selected,,,-0.054615031540425525,,,,0.1458877873351129,0.11007365353911687,1.0,0.26977145752520937,0.38620689655172413
EQT,conservative,False,aggressive,lower_selection_score,,,0.3225275197723852,,,,0.3153547946753951,0.1642021572502162,1.0,0.7967911446965289,0.4551724137931034
ES,conservative,True,conservative,selected,,,-0.053881367723080324,,,,0.15320229809445576,0.08,1.0,0.18680378876189765,0.5241379310344827
ESS,conservative,True,conservative,selected,,,-0.0321747732505728,,,,0.168509608978173,0.08,1.0,0.23710872889802323,0.5724137931034483
ETR,conservative,False,aggressive,lower_selection_score,,,0.08332029661132921,,,,0.14668502334768382,0.09166542241573263,1.0,0.6342659043060517,0.5344827586206896
EW,conservative,False,balanced,lower_selection_score,,,0.35141705106065224,,,,0.3699403416490195,0.08733572192138284,1.0,0.5752416721703401,0.6379310344827587
EXC,conservative,True,conservative,selected,,,-0.04995647072314705,,,,0.16578921436141392,0.099287597357223,1.0,0.24160399975044405,0.45862068965517244
EXPD,conservative,True,conservative,selected,,,0.03255295306783934,,,,0.18522758602732636,0.08,1.0,0.37936597534208505,0.5586206896551724
EXPE,conservative,False,balanced,lower_selection_score,,,0.12991674712442075,,,,0.2825552868593577,0.15018467876816918,1.0,0.5512377329455744,0.5689655172413793
EXR,conservative,False,balanced,lower_selection_score,,,0.13385972303952365,,,,0.3464160736577957,0.08,1.0,0.3445692378793275,0.593103448275862
F,conservative,False,aggressive,lower_selection_score,,,0.014267771739260452,,,,0.1468851840430935,0.14639455545675722,1.0,0.5380566945782244,0.33448275862068966
FAST,conservative,False,aggressive,lower_selection_score,,,0.06422051419183017,,,,0.23623190574867067,0.10551995196033293,1.0,0.42924492913363166,0.5448275862068965
FCX,conservative,False,aggressive,lower_selection_score,,,0.2987474469274417,,,,0.33682515753045694,0.21163658791474385,1.0,0.7755345128857204,0.42068965517241375
FDS,conservative,False,balanced,lower_selection_score,,,0.1352060488852224,,,,0.22951280371280777,0.08,1.0,0.5128546543624001,0.5724137931034483
FDX,conservative,False,balanced,lower_selection_score,,,0.078947807444991,,,,0.2216409026978944,0.10950114433214855,1.0,0.4889819561291081,0.47586206896551725
FE,conservative,True,conservative,selected,,,-0.07339475647269582,,,,0.15448544899863365,0.09047526477689687,1.0,0.15936329778235267,0.46551724137931033
FFIV,conservative,False,aggressive,lower_selection_score,,,0.016123109047163024,,,,0.24228472541064142,0.15963702138529398,1.0,0.42626520513439364,0.40689655172413797
FIS,conservative,False,balanced,lower_selection_score,,,0.10322054175911481,,,,0.21226265489370752,0.08,1.0,0.4860590406773501,0.5379310344827586
FISV,conservative,False,balanced,lower_selection_score,,,0.10506451620689956,,,,0.2901760854276326,0.08,1.0,0.3649611946979456,0.6758620689655173
FITB,conservative,True,conservative,selected,,,0.038943193177103916,,,,0.2107150151033138,0.13170358208419608,1.0,0.4658641619397489,0.503448275862069
FMC,conservative,True,conservative,selected,,,0.02014122994796725,,,,0.261072068656219,0.13987774136706702,1.0,0.38311765559031924,0.5448275862068965
FRT,conservative,True,conservative,selected,,,0.0033036910225880908,,,,0.18074517124198963,0.08,1.0,0.3149098233678212,0.44482758620689655
FSLR,conservative,False,balanced,lower_selection_score,,,0.5553695266096033,,,,0.49740390186144995,0.25223245245740983,1.0,0.8326895372422909,0.5655172413793103
GD,conservative,False,balanced,lower_selection_score,,,0.16980130430542972,,,,0.21813002664365808,0.08,1.0,0.6070259234298868,0.5172413793103449
GE,conservative,False,balanced,lower_selection_score,,,0.0983543621011323,,,,0.17863866384988913,0.11937609571333707,1.0,0.6407498926727331,0.4689655172413793
GILD,conservative,False,aggressive,lower_selection_score,,,0.2762853943733473,,,,0.24410936044131368,0.09334418488137314,1.0,0.7716804669060112,0.5
GIS,conservative,False,balanced,lower_selection_score,,,0.12461325913060044,,,,0.17206118487516261,0.08,1.0,0.6388893090260055,0.5413793103448277
GL,conservative,True,conservative,selected,,,0.024769920059721118,,,,0.2136933393402626,0.08,1.0,0.32296247177761617,0.5517241379310345
GLW,conservative,False,aggressive,lower_selection_score,,,0.09525314565620752,,,,0.24578770219631493,0.12360780854828016,1.0,0.5068616118658745,0.44482758620689655
GPC,conservative,True,conservative,selected,,,0.011180115120018848,,,,0.22145901035989726,0.08,1.0,0.2872941198722485,0.5655172413793103
GPN,conservative,False,balanced,lower_selection_score,,,0.39262329874204366,,,,0.2946614344548546,0.08243426754046912,1.0,0.7684355401309815,0.5793103448275863
GRMN,conservative,False,balanced,lower_selection_score,,,0.28716250542137683,,,,0.283077204918431,0.08,1.0,0.6400067734767608,0.5448275862068965
GS,conservative,False,aggressive,lower_selection_score,,,0.2314238369792406,,,,0.20939430694464703,0.08,1.0,0.7598195962895541,0.5
GWW,conservative,False,aggressive,lower_selection_score,,,0.0865068111003112,,,,0.24001347274420903,0.09960395628628929,1.0,0.45224144456649706,0.5689655172413793
HAL,conservative,False,aggressive,lower_selection_score,,,0.1372471154734025,,,,0.29107946446237865,0.1941853911929968,1.0,0.6058960137965701,0.4379310344827586
HAS,conservative,False,balanced,lower_selection_score,,,0.12853876341630346,,,,0.20692086909879268,0.09344307617711624,1.0,0.5865520078106213,0.47586206896551725
HBAN,conservative,True,conservative,selected,,,-0.0046492008061385336,,,,0.20996934701699618,0.1086093850263178,1.0,0.3310800092728282,0.5206896551724138
HD,conservative,False,balanced,lower_selection_score,,,0.22618977268533713,,,,0.2964986726185718,0.08,1.0,0.5243209359692369,0.6724137931034483
HIG,conservative,False,aggressive,lower_selection_score,,,0.0148994466172545,,,,0.19796433768731334,0.0849465448048227,1.0,0.33353611302192254,0.5137931034482759
HOLX,conservative,True,conservative,selected,,,0.06999386159113948,,,,0.22779979350100274,0.08543930165256672,1.0,0.40684080593251554,0.5689655172413793
HON,conservative,False,balanced,lower_selection_score,,,0.008213935231272828,,,,0.17514540906471182,0.08096351663796454,1.0,0.3369441984352782,0.46551724137931033
HPQ,conservative,False,aggressive,lower_selection_score,,,0.22879320425279934,,,,0.2661727515536587,0.16164144953425755,1.0,0.7566695889461454,0.4862068965517241
HRL,conservative,False,aggressive,lower_selection_score,,,0.04110054146830988,,,,0.17675382308435372,0.08,1.0,0.41470167172818884,0.5551724137931034
HSIC,conservative,False,balanced,lower_selection_score,,,0.10318933512501342,,,,0.2162324329530801,0.08,1.0,0.47793169882396414,0.5310344827586208
HST,conservative,True,conservative,selected,,,-0.06607950417320355,,,,0.19319809104612154,0.09492248845015855,1.0,0.17745114915059615,0.42758620689655175
HSY,conservative,False,balanced,lower_selection_score,,,0.008148795698678393,,,,0.23152872644593064,0.08,1.0,0.2719748417492629,0.5827586206896551
HUM,conservative,False,aggressive,lower_selection_score,,,0.23574952113906025,,,,0.30299636259433604,0.08656154959777705,1.0,0.5449475654607681,0.6482758620689656
IBM,conservative,False,aggressive,lower_selection_score,,,0.0517878086073035,,,,0.12034460748325969,0.12382192401918347,1.0,0.6777594909596727,0.38620689655172413
IDXX,conservative,False,aggressive,lower_selection_score,,,0.3848342490468515,,,,0.40823119950792647,0.08,1.0,0.5579674645905194,0.6551724137931034
IEX,conservative,False,balanced,lower_selection_score,,,0.08536209543790099,,,,0.24740111976283413,0.08,1.0,0.39139169978717264,0.6137931034482759
IFF,conservative,False,balanced,lower_selection_score,,,0.13116519895625606,,,,0.19176359022578174,0.0901725389167377,1.0,0.6235762007957594,0.4689655172413793
ILMN,conservative,False,balanced,lower_selection_score,,,0.3825122980028548,,,,0.31511462231870313,0.13016864213353604,1.0,0.8274815605946277,0.4551724137931034
INTC,conservative,False,aggressive,lower_selection_score,,,0.27823597847968734,,,,0.23464966118671077,0.09407566561566531,1.0,0.8075100476897683,0.44137931034482764
INTU,conservative,False,aggressive,lower_selection_score,,,0.4615436020311197,,,,0.30044363895105797,0.08,1.0,0.8359864307627229,0.7413793103448276
IP,conservative,False,aggressive,lower_selection_score,,,0.1520522206338851,,,,0.1795503216421701,0.09471190284769933,1.0,0.7214716581552917,0.46551724137931033
IRM,conservative,True,conservative,selected,,,0.013783857693430343,,,,0.21278053074622488,0.10750336384935585,1.0,0.3644405150957897,0.503448275862069
ISRG,conservative,False,balanced,lower_selection_score,,,0.2987303695225312,,,,0.361246764481177,0.08,1.0,0.5198115957427037,0.5758620689655172
IT,conservative,False,aggressive,lower_selection_score,,,0.19014193565993467,,,,0.2778751593898953,0.08,1.0,0.5079129802015403,0.6793103448275862
ITW,conservative,False,balanced,lower_selection_score,,,0.10941352084767939,,,,0.246242885052549,0.08,1.0,0.4347457275215476,0.6448275862068965
IVZ,conservative,False,aggressive,lower_selection_score,,,-0.01966614067334976,,,,0.12588760873567045,0.2211021774633914,1.0,0.5875865436723189,0.4551724137931034
J,conservative,False,aggressive,lower_selection_score,,,0.18627531280450627,,,,0.23218621964822636,0.11209169126076916,1.0,0.6820504954450815,0.4896551724137931
JBHT,conservative,False,balanced,lower_selection_score,,,0.3606062184333594,,,,0.27545058155794655,0.08,1.0,0.7702694486567524,0.5793103448275863
JCI,conservative,True,conservative,selected,,,-0.0007821867451746751,,,,0.24355493248640098,0.09805860048517248,1.0,0.2856328582666093,0.4620689655172414
