fold_id,datetime,action,ticker,raw_price,exec_price,shares,notional_usd,fee_usd,slippage_pct,entry_date_requested,entry_date_used,exit_date_requested,exit_date_used,reason,tp_pct,sl_pct,tp_sl_outcome,days_to_outcome
T05_20230215,2023-02-15,BUY,AMZN,101.16000366210938,101.26116366577148,1.9613680263998852,198.61040873008997,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.55,0.09692562766454779,NONE,366.0
T05_20230215,2023-02-15,BUY,DHI,99.23999786376953,99.3392378616333,3.040065649196354,301.99780464049724,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.55,0.2303112227524647,TP,342.0
T05_20230215,2023-02-15,BUY,LRCX,52.02899932861328,52.08102832794189,2.7666018394792644,144.0874687740557,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.5054065762497969,0.10881376004412291,TP,321.0
T05_20230215,2023-02-15,BUY,MU,61.84000015258789,61.90184015274047,3.8814609759137335,240.26957689011195,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.49793422011826544,0.14187143841414382,NONE,366.0
T05_20230215,2023-02-15,BUY,NFLX,36.141998291015625,36.17814028930664,5.815626138798988,210.3985383196285,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.55,0.09182222937679045,NONE,366.0
T05_20230215,2023-02-15,BUY,NVDA,22.763999938964844,22.786763938903807,4.8548982867519666,110.62742120760558,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.55,0.08,TP,218.0
T05_20230215,2023-02-15,BUY,ORLY,57.41533279418945,57.47274812698364,5.254626139909748,301.99780464049724,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,rebalance_entry,0.5151155619338358,0.13329561039593713,NONE,366.0
T05_20230215,2023-09-21,SELL,NVDA,41.016998291015625,40.97598129272461,4.8548982867519666,198.93422137602934,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2023-09-21,tp_hit,0.55,0.08,TP,218.0
T05_20230215,2024-01-02,SELL,LRCX,74.93000030517578,74.85507030487061,2.7666018394792644,207.09417519980468,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-01-02,tp_hit,0.5054065762497969,0.10881376004412291,TP,321.0
T05_20230215,2024-01-23,SELL,DHI,143.1300048828125,142.9868748779297,3.040065649196354,434.68948660233116,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-01-23,tp_hit,0.55,0.2303112227524647,TP,342.0
T05_20230215,2024-02-16,SELL,AMZN,169.50999450683594,169.3404845123291,1.9613680263998852,332.1390118975473,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,time_exit,0.55,0.09692562766454779,NONE,366.0
T05_20230215,2024-02-16,SELL,MU,79.5,79.4205,3.8814609759137335,308.2675714375567,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,time_exit,0.49793422011826544,0.14187143841414382,NONE,366.0
T05_20230215,2024-02-16,SELL,NFLX,58.39500045776367,58.33660545730591,5.815626138798988,339.26388754631193,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,time_exit,0.55,0.09182222937679045,NONE,366.0
T05_20230215,2024-02-16,SELL,ORLY,70.06999969482422,69.9999296951294,5.254626139909748,367.8234603678715,1.0,0.001,2023-02-15,2023-02-15,2024-02-15,2024-02-16,time_exit,0.5151155619338358,0.13329561039593713,NONE,366.0
