,importance
volatility_60d,0.151497133200765
atr_14,0.1468589336364902
vol_ratio_20_50,0.14110543417085997
momentum_6m,0.13024641056935612
bb_pct,0.10934241351984508
momentum_3m,0.10818501575375632
price_vs_52w_low,0.10807083753967116
macd,0.10469382160925614
